segmentnr	original	analyzed
MBTridasadaamaraapratyaHK-412	citibhasmasamādāya kharasūtrena saṃyutam ||	citi bhasma samādāya khara sūtrena saṃyutam 
MBTridasadaamaraapratyaHK-413	śatāṣṭajāpānmantreṇa sainye kṣiptvā tu tatkṣaṇāt |	śata aṣṭa jāpāt mantreṇa sainye kṣiptvā tu tad kṣaṇāt 
MBTridasadaamaraapratyaHK-414	pūjayet siddhikāsthāne ucchiṣṭopatyakānale ||	pūjayet siddhikā sthāne ucchiṣṭa upatyakā anale 
MBTridasadaamaraapratyaHK-415	saṃdhyāśrotrānirodhena nisargopaśrutiṃ labhet |	saṃdhyā śrotra anirodhena nisarga upaśrutim labhet 
MBTridasadaamaraapratyaHK-416	tatrasthāne ajedbhūtaṃ dakṣiṇāṅga prapūjayet ||	tatra sthāne ajet bhūtam dakṣiṇā aṅga prapūjayet 
MBTridasadaamaraapratyaHK-417	śubhāśubhaṃ parijñāya tṛtīye labhyate priye |	śubha aśubham parijñāya tṛtīye labhyate priye 
MBTridasadaamaraapratyaHK-418	tataḥ pitṛvanaṃ macchet kṛṣṇāṣṭamyāṃ samāhitaḥ ||	tatas pitṛvanam macchet kṛṣṇa aṣṭamyām samāhitaḥ 
MBTridasadaamaraapratyaHK-419	tayā niśiṃ mokṣayitvā niḥśaṃko nighṛṇaḥ sudhīḥ |	tayā niśim mokṣayitvā niḥśaṃkaḥ nighṛṇaḥ sudhīḥ 
MBTridasadaamaraapratyaHK-420	palālibhūśca saṃlipta digvāsābhaktilālasaḥ ||	digvāsāḥ bhakti lālasaḥ 
MBTridasadaamaraapratyaHK-421	vāmātsaṃgagatā dūtī pūtrālakṣaṇasaṃyutā |	vāmāt saṃga gatā dūtī pūtra alakṣaṇa saṃyutā 
MBTridasadaamaraapratyaHK-422	maṇḍalaṃ kārayet tatra asthicūrṇenasundari ||	maṇḍalam kārayet tatra asthi cūrṇena sundari 
MBTridasadaamaraapratyaHK-423	mahāpiśitapānādyai rādyayāgasamāhitaḥ |	               
MBTridasadaamaraapratyaHK-424	(p. 11a) āvāhayet tato devī mudrāyogena nānyathā ||	āvāhayet tatas devī mudrā yogena na anyathā 
MBTridasadaamaraapratyaHK-425	prajvālyadanilādyena caṃdrasūrya karendhane |	prajvālyat anila ādyena caṃdra sūrya kara indhane 
MBTridasadaamaraapratyaHK-426	kandotthitāmahāraudrī mūditā prāṇabhāskarāḥ ||	               
MBTridasadaamaraapratyaHK-427	saṃghaṭṭasaṃsthito yogī mantargandhañca ghaṭṭayet |	saṃghaṭṭa saṃsthitaḥ yogī m antar gandham ca ghaṭṭayet 
MBTridasadaamaraapratyaHK-428	ūrddhamārgapravāhena uddharedudayaṃ param ||	ūrddha mārga pravāhena uddharet udayam param 
MBTridasadaamaraapratyaHK-429	sakṛduccārite naiva viśvakṣobha prajāyate |	sakṛt uccārite na eva viśvakṣobha prajāyate 
MBTridasadaamaraapratyaHK-430	uddharomabhaved devi paśūnāṃ pātayet kṣaṇāt ||	devi paśūnām pātayet kṣaṇāt 
MBTridasadaamaraapratyaHK-431	eṣā pratyaṃgirādevi baddhvācotpadyate pare |	eṣā pratyaṃgirā devi baddhvā acā utpadyate pare 
MBTridasadaamaraapratyaHK-432	bhrūṇahatyā sahasrāṇi brahmahatyāhatāni ca ||	bhrūṇahatyā sahasrāṇi brahmahatyā hatāni ca 
MBTridasadaamaraapratyaHK-433	baṃdhanādbhasmasāyāti vṛkṣamindrāśaniryathā |	baṃdhanāt bhasmasā āyāti vṛkṣam indra aśaniḥ yathā 
MBTridasadaamaraapratyaHK-434	melāpakhecarīṇāntu nidhīni ca rasāni ca ||	melāpakhecarīṇām tu nidhīni ca rasāni ca 
MBTridasadaamaraapratyaHK-435	lakṣajāpena vidhinā pātālaṃ tu rasātalam |	lakṣa jāpena vidhinā pātālam tu rasātalam 
MBTridasadaamaraapratyaHK-436	prasenāsatyakathana tathā vidhvaṃsamāraṇam ||	tathā vidhvaṃsa māraṇam 
MBTridasadaamaraapratyaHK-437	staṃbhanoccāṭanaṃ caiva sainyastambhanameva ca |	staṃbhana uccāṭanam ca eva sainya stambhanam eva ca 
MBTridasadaamaraapratyaHK-438	mantravadastu khārkhodaviṣasthāvarajaṅgama ||	mantravat astu 
MBTridasadaamaraapratyaHK-439	garajvarādayodevi anyeneṣāmanekaśaḥ |	gara jvara ādayaḥ devi anyena iṣām anekaśas 
MBTridasadaamaraapratyaHK-440	paraprayuktānaśyanti tanmuktānya sahasraṇaḥ ||	para prayuktān aśyanti 
MBTridasadaamaraapratyaHK-441	pratyaṅgirā prabhāvena sarvaṃ siddhyati sādhakaḥ |	prati aṅgirāḥ prabhāvena sarvam siddhi ati sādhakaḥ 
MBTridasadaamaraapratyaHK-442	etad rahasyaṃ paramaṃ nākhyātaṃ kasyacit mayā ||	etat rahasyam paramam na ākhyātam kasyacid mayā 
MBTridasadaamaraapratyaHK-443	gopanīyaṃ prayatnena caurebhyodraviṇaṃ yathā |	gopanīyam prayatnena caurebhyaḥ draviṇam yathā 
MBTridasadaamaraapratyaHK-444	paraśiṣya na dātavyaṃ bhakti ekāntike yathā ||	para śiṣya na dātavyam ekāntike yathā 
MBTridasadaamaraapratyaHK-445	p. 11b) guruduṣṭe caṃcake ca kāmalobhasamanvite |	guru duṣṭe cañcake ca kāma lobha samanvite 
MBTridasadaamaraapratyaHK-446	dātāro narakaṃ yānti satyaṃ satyaṃ na cānyathā ||	dātāraḥ narakam yānti satyam satyam na ca anyathā 
MBTridasadaamaraapratyaHK-447	iti śrītridaśaḍāmare mahātantre catustriṃśatisāhasre	iti śrī tridaśaḍāmare mahā tantre catustriṃśati sāhasre 
MBTridasadaamaraapratyaHK-448	śrīpratyaṃgirāvidhi dvyaśītitamaḥ paṭala pratyaṅgirā kalpaṃ	śrī pratyaṃgirāvidhi dvyaśītitamaḥ paṭala 
MBTridasadaamaraapratyaHK-449	samāptaṃ ||	samāptam 
MBTridasadaamaraapratyaHK-450	oṃ namaḥ śrīcaṇḍakāpālinyai ||	om namaḥ śrī caṇḍakāpālinyai 
MBTridasadaamaraapratyaHK-451	śrīdevyuvāca ||	śrī devī uvāca 
MBTridasadaamaraapratyaHK-452	śrutādevamayā śaṃbho āgamāni hyanekadhā |	śrutā deva mayā śaṃbho āgamāni hi anekadhā 
MBTridasadaamaraapratyaHK-453	mukhadoṣagatāmantrī ajñā vaiśvavināśitā ||	mukha doṣa gatā amantrī ajñā vaiśva vināśitā 
MBTridasadaamaraapratyaHK-454	aśuddhā staṃbhitā bhinnā dhvaṃsitā jñāna cetasaḥ |	aśuddhā staṃbhitā bhinnā dhvaṃsitā jñāna cetasaḥ 
MBTridasadaamaraapratyaHK-455	aneka kāraṇārthena prastāraṃ vadaśūlina ||	kāraṇa arthena prastāram 
MBTridasadaamaraapratyaHK-456	siddhilakṣmīrmahādevī paṃcācalavinirgatā |	siddhi lakṣmīḥ mahādevī paṃcācala vinirgatā 
MBTridasadaamaraapratyaHK-457	kathaṃ kena prakāreṇa bījabhūtā vyavasthitā ||	katham kena prakāreṇa bīja bhūtā vyavasthitā 
MBTridasadaamaraapratyaHK-458	tāmahaṃ śrotumicchāmi tvatprasādācca bhairava |	tām aham śrotum icchāmi tvad prasādāt ca bhairava 
MBTridasadaamaraapratyaHK-459	parituṣṭāsime śaṃbho bhrānti cchedaṃ kuruṣvamām ||	parituṣṭā asi me śaṃbho bhrānti chedam kuruṣva amām 
MBTridasadaamaraapratyaHK-460	śrībhairava uvāca ||	śrī bhairavaḥ uvāca 
MBTridasadaamaraapratyaHK-461	guhyādguhyataraṃ devi tvayāpṛṣṭhaṃ varānane |	guhyāt guhyataram devi tvayā a pṛṣṭham varānane 
MBTridasadaamaraapratyaHK-462	na mayā brahmaṇe khyātaṃ viṣṇavena ca vāsave ||	na mayā brahmaṇe khyātam viṣṇavena ca vāsave 
MBTridasadaamaraapratyaHK-463	na devenā surayakṣena gaṃdharvena kinnare |	na devena sura yakṣena gaṃdharvena kinnare 
MBTridasadaamaraapratyaHK-464	norage kathitā bhadre mānuṣeya ca kā tathā ||	nā urage kathitā bhadre ca kā tathā 
MBTridasadaamaraapratyaHK-465	śṛṇu devi mahāguhyaṃ yastvayā paripṛcchati |	śṛṇu devi mahā guhyam yaḥ tvayā paripṛcchati 
MBTridasadaamaraapratyaHK-466	tadahaṃ saṃpravakṣyāmi vidyā prastāramuttamam ||	tat aham saṃpravakṣyāmi vidyā prastāram uttamam 
MBTridasadaamaraapratyaHK-467	p. 12a) prastārarahitā vidyā aśuddhāvaktradūṣitā |	prastāra rahitā vidyā aśuddha avaktra dūṣitā 
MBTridasadaamaraapratyaHK-468	anekakāraṇārthena mantraprastāramuddharet ||	aneka kāraṇa arthena mantra prastāram uddharet 
MBTridasadaamaraapratyaHK-469	susame bhūpradeśe ca nimnānnatavivarjite |	su same bhū pradeśe ca nimna anna ta vivarjite 
MBTridasadaamaraapratyaHK-470	gomayanāpalipte ca gaṃdhapuṣpādi vāsite ||	ca gaṃdha puṣpa ādi vāsite 
MBTridasadaamaraapratyaHK-471	pūrvābhimukha ācārya śitacandane carcite |	pūrva abhimukhaḥ ācārya śita candane carcite 
MBTridasadaamaraapratyaHK-472	śvetāmbaradharo bhūtvā śvetālaṃkārabhūṣitaḥ ||	śveta ambara dharaḥ bhūtvā śveta alaṃkāra bhūṣitaḥ 
MBTridasadaamaraapratyaHK-473	śitapuṣpaśire baddhvā karpūramukhapuritaḥ |	śita puṣpa śire baddhvā karpūra mukha puritaḥ 
MBTridasadaamaraapratyaHK-474	śuddhā ca mṛdvatī śuddhā ṣaṭikāṃ dakṣiṇe kare ||	śuddhā ca mṛdvatī śuddhā ṣaṭikām dakṣiṇe kare 
MBTridasadaamaraapratyaHK-475	dhṛtā devī prayatnena ālikhedvaravarṇini |	dhṛtā devī prayatnena ālikhet varavarṇini 
MBTridasadaamaraapratyaHK-476	caturviṃśāṅgulaṃ sūtraṃ kārayeccaturodiśi ||	caturviṃśa aṅgulam sūtram kārayet caturaḥ diśi 
MBTridasadaamaraapratyaHK-477	pūrvapaścimataścaiva saumyayāmyadiśāṃ nidheḥ |	pūrva paścimataḥ ca eva saumya yāmya diśām nidheḥ 
MBTridasadaamaraapratyaHK-478	bhāgayed rūdrasaṃkhyā ca prayatnāccaturodiśi ||	bhāgayet rūdra saṃkhyā ca prayatnāt caturaḥ diśi 
MBTridasadaamaraapratyaHK-479	koṣṭhakāśatameruṃ hi ekaviṃśādhikaṃ bhavet |	koṣṭhakā śata merum hi ekaviṃśa adhikam bhavet 
MBTridasadaamaraapratyaHK-480	tanmadhye lopayeddevi śṛṇuṣvekāgramānasaḥ ||	tad madhye lopayet devi śṛṇuṣva ekāgra mānasaḥ 
MBTridasadaamaraapratyaHK-481	ekadvitricatuḥpaṃca īśāgnirakṣamārute |	eka dvi tri catur paṃca īśa agni rakṣa mārute 
MBTridasadaamaraapratyaHK-482	lopayeddevi yatnena koṣṭhakākoṇasaṃsthitā ||	lopayet devi yatnena koṣṭhaka ākoṇa saṃsthitā 
MBTridasadaamaraapratyaHK-483	endradakṣiṇayormadhye koṣṭhakāśca trayaṃ trayam |	ā indra dakṣiṇayoḥ madhye koṣṭhakāḥ ca trayam trayam 
MBTridasadaamaraapratyaHK-484	vikarṇapakṣibhedena lopayet prāsragālayāt ||	vikarṇa pakṣibhedena lopayet 
MBTridasadaamaraapratyaHK-485	śeṣā anenamārgeṇa rakṣamāruta śūlabhṛt |	śeṣā anena mārgeṇa rakṣa māruta śūlabhṛt 
MBTridasadaamaraapratyaHK-486	dvāsaptati varārohe lopayet koṣṭhakāni ca ||	dvāsaptati varārohe lopayet koṣṭhakāni ca 
MBTridasadaamaraapratyaHK-487	śatārddhatiṣṭhate devi ekonavaravarṇini |	devi ekona vara varṇini 
MBTridasadaamaraapratyaHK-488	p. 12b) caṃdrarāme sarāḥ pūrvadakṣe candrāgni ṇāyakān ||	candrarāme sarāḥ pūrvadakṣe candra agni nāyakān 
MBTridasadaamaraapratyaHK-489	ekaṃ caiva guṇāvāṇā sthitāpāśabhṛto diśi |	ekam ca eva sthitā pāśa bhṛtaḥ diśi 
MBTridasadaamaraapratyaHK-490	kaivalyaṃ lokabhūtāni dhanadeśeṣu saṃsthitā ||	kaivalyam loka bhūtāni dhana deśeṣu saṃsthitā 
MBTridasadaamaraapratyaHK-491	madhyeṣu saṃsthitā koṣṭhā viśvasaṃkhyā calātmaje |	madhyeṣu saṃsthitā koṣṭhā viśva saṃkhyā calātmaje 
MBTridasadaamaraapratyaHK-492	caturdvāra yathā vāpī ākāraṃ ca bhavantite ||	ākāram ca 
MBTridasadaamaraapratyaHK-493	udayārddha sthitaṃ pūrvayāmyamalayaparvataṃ |	sthitam pūrva yāmya malaya parvatam 
MBTridasadaamaraapratyaHK-494	merubhūdharapūrveṇa sthitaṃ pāśabhṛto diśi ||	meru bhūdhara pūrveṇa sthitam pāśabhṛtaḥ diśi 
MBTridasadaamaraapratyaHK-495	lokāloka sthitaṃ saumyaṃ madhye kailāśaparvatam |	lokāloka sthitam saumyam madhye kailāśa parvatam 
MBTridasadaamaraapratyaHK-496	udayādṛk sthitānanda koṣṭhakāvaravarṇini ||	sthita ānanda koṣṭhaka avaravarṇini 
MBTridasadaamaraapratyaHK-497	malayādi sthitānaṃdā koṣṭhā saṃkhyā varānane |	          
MBTridasadaamaraapratyaHK-498	meronandapuraṃ devi lokāloka tathaiva ca ||	meronanda puram devi lokāloka tathā eva ca 
MBTridasadaamaraapratyaHK-499	kailāśe saṃsthitā viśvā kramādbhūdhara koṣṭhakāḥ |	kailāśe saṃsthitā viśvā kramāt bhūdhara koṣṭhakāḥ 
MBTridasadaamaraapratyaHK-500	paṃcācalasamākhyātā tanmadhye mātṛkāṃ nyaset ||	paṃcācala samākhyātā tad madhye mātṛkām nyaset 
MBTridasadaamaraapratyaHK-501	pūrvadakṣe jalasaumye mātṛkādyaddhimakṣarāḥ |	pūrva dakṣe jala saumye mātṛkā ādi ad him akṣarāḥ 
MBTridasadaamaraapratyaHK-502	trīṇi trīṇi likhet paktiṃ pūrvādārabhyacottaram ||	trīṇi trīṇi likhet paktim pūrvāt ārabhya ca uttaram 
MBTridasadaamaraapratyaHK-503	hakāramadhyakoṣṭhasya tasyādyantā saśaulikhet |	hakāra madhya koṣṭhasya tasya ādi antā 
MBTridasadaamaraapratyaHK-504	hakārārddha vakārañca hakārā ceṣamālikhet ||	vakāram ca hakārā ca iṣam ālikhet 
MBTridasadaamaraapratyaHK-505	kṣakārodhaśakāraṃ ca jhakārādau jamālikhet |	kṣakāra udha śakāram ca jhakāra ādau jam ālikhet 
MBTridasadaamaraapratyaHK-506	aikārorddha ukāraṃ ca akārāntedamālikhet ||	aikāra ūrddhas ukāram ca akāra anta idam ālikhet 
MBTridasadaamaraapratyaHK-507	p. 13a) ṭhakārādhoścakāraṃ ca jhakārādhoccamālikhet |	ṭhakāra adhoḥ cakāram ca jhakāra adhas uccam ālikhet 
MBTridasadaamaraapratyaHK-508	jakārordhacchakāraṃ ca jhakāraṃ ādimuddharet ||	ca jhakāram ādim uddharet 
MBTridasadaamaraapratyaHK-509	ekārārdhe thakāraṃ ca okārārddhe ṭamālikhet |	ekāra ardhe thakāram ca okāra arddhe ṭam ālikhet 
MBTridasadaamaraapratyaHK-510	okārānte thakāraṃ ca dhakāraṃ dorddha sasthitaṃ ||	okāra ante thakāram ca dhakāram sa sthitam 
MBTridasadaamaraapratyaHK-511	śavamadhye yakāraṃ ca jasamadhye vamālikhet |	śa va madhye yakāram ca ja sa madhye vam ālikhet 
MBTridasadaamaraapratyaHK-512	ṣaḍamadhye makāraṃ ca rehaṃ ca daśamadhyagam ||	ṣaṣ amadhye makāram ca reham ca daśa madhya gam 
MBTridasadaamaraapratyaHK-513	śadyādyantoka audevi cchabhorddhādha ca auliket |	śadi ādi anta uka audevi cchabha ūrddha adha ca aulika it 
MBTridasadaamaraapratyaHK-514	ṭakārādyaṃ ṭhakārānte ṇaḍhaulikhya kramena vai ||	ṭakāra ādyam ṭhakāra ante ṇa ḍhau likhya kramena vai 
MBTridasadaamaraapratyaHK-515	dhakārārdha thakārādau janaulikhya nagātmaje |	dhakāra ardha thakāra ādau janau likhya naga ātmaje 
MBTridasadaamaraapratyaHK-516	paramadhya lakāraṃ ca hakāraṃ pavamadhyagam ||	lakāram ca hakāram 
MBTridasadaamaraapratyaHK-517	bhakāraṃ vamamadhyasthaṃ sakārādhau yamālikhet |	bhakāram vam amadhya stham sakāra ādhau yam ālikhet 
MBTridasadaamaraapratyaHK-518	prastāroyaṃ mahāgūḍhaṃ nāma paṃcācalaṃ mahat ||	prastāraḥ iyam mahāgūḍham nāma paṃcācalam mahat 
MBTridasadaamaraapratyaHK-519	tanmadhye tu mahādevi mahāvidyācalātmaje |	tad madhye tu mahādevi mahāvidyā acala ātmaje 
MBTridasadaamaraapratyaHK-520	siddhilakṣmīti vikhyātā śṛṇuṣvekāgramānasaḥ ||	siddhilakṣmī iti vikhyātā śṛṇuṣva ekāgra mānasaḥ 
MBTridasadaamaraapratyaHK-521	ṇāntorddha saṃsthitaṃ varṇaṃ mīkārāntena bhūṣitam |	saṃsthitam varṇam mīkāra antena bhūṣitam 
MBTridasadaamaraapratyaHK-522	ādyapraṇavamityuktaṃ smaraṇāt kilviṣāpahaṃ ||	ādya praṇavam iti uktam smaraṇāt kilviṣa apaham 
MBTridasadaamaraapratyaHK-523	lokālokā sthitaṃ gṛhya dhakārādhve sthitaṃ tu yat |	sthitam gṛhya dhakāra adhve sthitam tu yat 
MBTridasadaamaraapratyaHK-524	tasyādha ṣaḍamadhyasthaṃ dhakārādyena bhūṣitaṃ ||	tasya adha ṣaṣ amadhya stham dhakāra ādyena bhūṣitam 
MBTridasadaamaraapratyaHK-525	kailāśe haramadhyasthaṃ tadagre phalamadhyagam |	kailāśe hara madhya stham tad agre phala madhya gam 
MBTridasadaamaraapratyaHK-526	rephākrāntaṃ śirasthāne tadagre layamadhyagaṃ ||	repha ākrāntam śira sthāne tad agre laya madhya gam 
MBTridasadaamaraapratyaHK-527	p. 13b) merumādyenasaṃbhinnaṃ rakārādi samālikhet |	rakāra ādi samālikhet 
MBTridasadaamaraapratyaHK-528	lokālokāṣṭasaṃyojya ramamadhye tadagrataḥ ||	              
MBTridasadaamaraapratyaHK-529	i na madhyena saṃbhinnaṃ aṣṭamaṃ akṣaraṃ bhavet |	i na madhyena saṃbhinnam aṣṭamam akṣaram bhavet 
MBTridasadaamaraapratyaHK-530	khāntaṃvarṇasamuddhṛtya udayācalasaptamaṃ ||	kha antam varṇa samuddhṛtya udayācala saptamam 
MBTridasadaamaraapratyaHK-531	merumādyena saṃbhinnaṃ dhakārorddhenadagrataḥ |	meru mādyena saṃbhinnam 
MBTridasadaamaraapratyaHK-532	lokālokādisaṃyuktaṃ saṃśamaṃbījamuttamam ||	lokāloka ādi saṃyuktam saṃśamam bījam uttamam 
MBTridasadaamaraapratyaHK-533	vamamadhyagataṃ varṇaṃ ramamadhyagataṃ tathā |	vama madhya gatam varṇam rama madhya gatam tathā 
MBTridasadaamaraapratyaHK-534	i ṇamadhyakramāyojya namaskāraṃ tadagrataḥ ||	i ṇa madhya krama āyojya namaskāram tad agratas 
MBTridasadaamaraapratyaHK-535	caturthaṃ paṃcamaṃ ṣaṣṭhaṃmasyāvidyāśca saptamam |	caturtham paṃcamam saptamam 
MBTridasadaamaraapratyaHK-536	catvārakramamālikhya ḍorddhamalayādi saṃyutaṃ ||	catvāra kramam ālikhya saṃyutam 
MBTridasadaamaraapratyaHK-537	auṇamadhyaṃ daśamadhyaṃ merumādyakramāyutam |	auṇa madhyam daśa madhyam merum ādi akrama ayutam 
MBTridasadaamaraapratyaHK-538	vidyāmekādaśaṃ varṇaṃ namo agre tataḥ punaḥ ||	vidyām ekādaśam varṇam namaḥ agre tatas punar 
MBTridasadaamaraapratyaHK-539	nityoditā padaṃ likhyadhorddha induvibhūṣitam |	nityoditā padam indu vibhūṣitam 
MBTridasadaamaraapratyaHK-540	rādyavarṇasamuddhṛtyadhorddhantu bindulāṃcchitaṃ ||	ra ādya varṇa samuddhṛtya adhordhantu 
MBTridasadaamaraapratyaHK-541	ditā padaṃ ca tasyāgre ramamadhyaṃ iḍamadhyagam |	padam ca tasya agre rama madhyam iḍa madhya gam 
MBTridasadaamaraapratyaHK-542	yuktaṃ devi prayatnena dvātriṃśadakṣaroddhṛtā ||	yuktam devi prayatnena dvātriṃśat akṣara uddhṛtā 
MBTridasadaamaraapratyaHK-543	kailāśe layamadhyasthaṃ khādyaṃ udayaparvate |	kailāśe laya madhya stham khādyam udayaparvate 
MBTridasadaamaraapratyaHK-544	kailāśe paramadhyasthaṃ kevalāni samālikhet ||	kailāśe para madhya stham kevalāni samālikhet 
MBTridasadaamaraapratyaHK-545	kulacakrapadaṃ pūrvadhorddhantu rayamadhyagau |	raya madhya gau 
MBTridasadaamaraapratyaHK-546	kalā dvitrikramāyukto khādyaṃ parakalānvitam ||	kalā khādyam para kalā anvitam 
MBTridasadaamaraapratyaHK-547	rāntodhasasthitaṃ varṇaṃ ṭhāntorddhena samanvitam |	ra anta udha sa sthitam varṇam ṭha anta ūrddhena samanvitam 
MBTridasadaamaraapratyaHK-548	p. 14a) kailāśe vamamadhyasthaṃ udayācala ṣaṣṭhamam ||	kailāśe udayācala ṣaṣṭhamam 
MBTridasadaamaraapratyaHK-549	paphamadhye tadagre ca kevalāni samuddharet |	papha madhye tad agre ca kevalāni samuddharet 
MBTridasadaamaraapratyaHK-550	auṇamadhye ramamadhya idamadhye kramāyutam ||	auṇa madhye rama madhye ida madhye krama ayutam 
MBTridasadaamaraapratyaHK-551	cchorddhaṃ tithikalāyuktaṃ ekārāntorddha kevalam |	tithi kalā yuktam ekāra anta ūrddha kevalam 
MBTridasadaamaraapratyaHK-552	khādyaṃ parakalāyuktaṃ gavamadhye parāyutam ||	khādyam para kalā yuktam 
MBTridasadaamaraapratyaHK-553	kailāśe hādimadhyasthaṃ merumādyenabhūṣitam |	kailāśe ha ādi madhya stham merum ādyena bhūṣitam 
MBTridasadaamaraapratyaHK-554	dhorddhasthaṃ ra madhyasthaṃ iḍamadhyena bheditam ||	dha ūrddha stham ra madhya stham iḍa madhyena bheditam 
MBTridasadaamaraapratyaHK-555	auṇamadhyagataṃ devi rakārādyaṃ tadagrataḥ |	auṇa madhya gatam devi rakāra ādyam tad agratas 
MBTridasadaamaraapratyaHK-556	ramadhyagataṃ yojya takārāntaṃ samanvitam ||	ra madhya gatam yojya takāra antam samanvitam 
MBTridasadaamaraapratyaHK-557	vedādyakṣaramuddhṛtya māyābījaṃ tadagrataḥ |	veda ādi akṣaram uddhṛtya māyā bījam tad agratas 
MBTridasadaamaraapratyaHK-558	nābhidvisthāna khaṃmūrddhau ṣaṣṭhaṃ parakalānvitau ||	                 
MBTridasadaamaraapratyaHK-559	pādadāntasamārūḍhaṃ mūrddhamakārasaṃyutam |	pāda dānta samārūḍham mūrddha makāra saṃyutam 
MBTridasadaamaraapratyaHK-560	tasyāgre tu cakṣokāraṃ kroṃnamonta samuddharet ||	tasya agre tu cakṣokāram kroṃ namaḥ nta samuddharet 
MBTridasadaamaraapratyaHK-561	vidyādyakṣarasaṃlikhya gavamadhyaṃ thalamadhyagam |	vidyā ādi akṣara saṃlikhya thala madhya gam 
MBTridasadaamaraapratyaHK-562	ṣaḍamadhyapunardevi kevalāni samuddharet ||	ṣaṣ amadhya punar devi kevalāni samuddharet 
MBTridasadaamaraapratyaHK-563	nisihaṃlikhya deveśi vilomenādhvijātmaje |	deveśi vilomena a dhvija ātmaje 
MBTridasadaamaraapratyaHK-564	lokālokāntamuddhṛtya taṃ corddhayadvyavasthitam ||	lokāloka antam uddhṛtya tam ca ūrddhayat vyavasthitam 
MBTridasadaamaraapratyaHK-565	merumādyenasaṃbhinnaṃ takārādyantu kevalam |	kevalam 
MBTridasadaamaraapratyaHK-566	mārgadevi samālikhya padaṃ tasyāgra sasthitam ||	mārgadevi samālikhya padam tasya agra sasthitam 
MBTridasadaamaraapratyaHK-567	tasyāgre tu samālikhya kevalaṃ laghamadhyagaṃ |	tasya agre tu samālikhya kevalam lagha madhya gam 
MBTridasadaamaraapratyaHK-568	p. 14b) gavamadhye paramadhye ekīkṛtya varānane ||	           
MBTridasadaamaraapratyaHK-569	kailāśe phalamadhyeṣu tadante gavamadhyagam |	kailāśe phala madhyeṣu tad ante gava madhya gam 
MBTridasadaamaraapratyaHK-570	daśamadhyāsamārūḍhaṃ śamari padamagrataḥ ||	daśa madhyā samārūḍham śamari padam agratas 
MBTridasadaamaraapratyaHK-571	haramadhye uramadhyaṃ paramadhyaṃ ca kevalam |	hara madhye ura madhyam para madhyam ca kevalam 
MBTridasadaamaraapratyaHK-572	rādyaṃ khārddha samārūḍhaṃ dāntaṃ pāśabhṛtānvitaḥ ||	rādyam kha arddha samārūḍham dāntam pāśa bhṛtā anvitaḥ 
MBTridasadaamaraapratyaHK-573	auṇamadhyasthitaṃ varṇaṃ mahiṣāsanasaṃyutaḥ |	auṇa madhya sthitam varṇam mahiṣa āsana saṃyutaḥ 
MBTridasadaamaraapratyaHK-574	riṣṭakleśapadaṃ magrerādyaṃ vādyaṃ ca kevarau ||	riṣṭa kleśa padam magreḥ ādyam vādyam ca kevarau 
MBTridasadaamaraapratyaHK-575	dhorddhapāśabhṛte naiva bheditaṃ rāntakevalam |	nā eva bheditam 
MBTridasadaamaraapratyaHK-576	lāntaṃ parakalākrāntaṃ rephabhinnaṃ ca mastakam ||	lāntam para kalā ākrāntam repha bhinnam ca mastakam 
MBTridasadaamaraapratyaHK-577	kevalaṃ gavamadhyasthaṃ rādyaṃ parakalānvitam |	kevalam ra ādyam para kalā anvitam 
MBTridasadaamaraapratyaHK-578	ṣaḍamadhyaṃ vamamadhyaṃ i na madhyena bheditam ||	ṣaṣ amadhyam vam amadhyam i na madhyena bheditam 
MBTridasadaamaraapratyaHK-579	visargānta sthitaṃ varṇaṃ merumādhyenamaṇḍitam |	visarga anta sthitam varṇam 
MBTridasadaamaraapratyaHK-580	taraṇi pada tasyāgre ālikhedvaravarṇini ||	tasya agre ālikhet varavarṇini 
MBTridasadaamaraapratyaHK-581	rahamadhyaṃ umamadhyaṃ paramadhyaṃ vadāntagam |	raha madhyam uma madhyam para madhyam vada anta gam 
MBTridasadaamaraapratyaHK-582	kevalāni samuddhṛtya tara u ādisaṃyutam ||	kevalāni samuddhṛtya taraḥ u ādi saṃyutam 
MBTridasadaamaraapratyaHK-583	nithamapravilomena radyemakārabhūṣitam |	nithama pravilomena 
MBTridasadaamaraapratyaHK-584	phalamadhyagataṃ varṇaṃ merumādyenamaṃtritam ||	phala madhya gatam varṇam 
MBTridasadaamaraapratyaHK-585	ādyaṃ malayamuddhṛtya ūrddhacādhaṃ tu kevalam |	ādyam malayam uddhṛtya tu kevalam 
MBTridasadaamaraapratyaHK-586	trayādviguṇamuccārya hasadvisthānamālikhet ||	trayāt viguṇam uccārya hasat visthānam ālikhet 
MBTridasadaamaraapratyaHK-587	phalamadhyagataṃ varṇaṃ tasyāgre paramadhyagam |	phala madhya gatam varṇam tasya agre para madhya gam 
MBTridasadaamaraapratyaHK-588	tasyādho khagamadhyasthaṃ dvayo dviguṇamuccaret ||	tasya adhas khaga madhya stham dvayaḥ dviguṇam uccaret 
MBTridasadaamaraapratyaHK-589	p. 15a) lokālokā sthitaṃ corddhaṃ kailāśe daśamadhyagam |	              
MBTridasadaamaraapratyaHK-590	thalamadhyagataṃ likhya akamadhyādhasasthitam ||	thala madhya gatam likhya aka madhya adhasa sthitam 
