segmentnr	original	analyzed
SA_GE09_ram_07_u-1716	7.024.031c dūṣaṇo 'sya balādhyakṣo bhaviṣyati mahābalaḥ	dūṣaṇaḥ sya balādhyakṣaḥ bhaviṣyati mahā balaḥ 
SA_GE09_ram_07_u-1717	7.024.032a sa hi śapto vanoddeśaḥ kruddhenośanasā purā	sa hi śaptaḥ vana uddeśaḥ kruddhena uśanasā purā 
SA_GE09_ram_07_u-1718	7.024.032c rākṣasānām ayaṃ vāso bhaviṣyati na saṃśayaḥ	rākṣasānām ayam vāsaḥ bhaviṣyati na saṃśayaḥ 
SA_GE09_ram_07_u-1719	7.024.033a evam uktvā daśagrīvaḥ sainyaṃ tasyādideśa ha	evam uktvā daśagrīvaḥ sainyam tasya ādideśa ha 
SA_GE09_ram_07_u-1720	7.024.033c caturdaśa sahasrāṇi rakṣasāṃ kāmarūpiṇām	caturdaśa sahasrāṇi rakṣasām kāmarūpiṇām 
SA_GE09_ram_07_u-1721	7.024.034a sa taiḥ sarvaiḥ parivṛto rākṣasair ghoradarśanaiḥ	sa taiḥ sarvaiḥ parivṛtaḥ rākṣasaiḥ ghora darśanaiḥ 
SA_GE09_ram_07_u-1722	7.024.034c kharaḥ saṃprayayau śīghraṃ daṇḍakān akutobhayaḥ	kharaḥ saṃprayayau śīghram daṇḍakān akutobhayaḥ 
SA_GE09_ram_07_u-1723	7.024.035a sa tatra kārayām āsa rājyaṃ nihatakaṇṭakam	sa tatra kārayām āsa rājyam nihata kaṇṭakam 
SA_GE09_ram_07_u-1724	7.024.035c sā ca śūrpaṇakhā prītā nyavasad daṇḍakāvane	sā ca śūrpaṇakhā prītā nyavasat daṇḍaka vane 
SA_GE09_ram_07_u-1725	7.025.001a sa tu dattvā daśagrīvo vanaṃ ghoraṃ kharasya tat	sa tu dattvā daśagrīvaḥ vanam ghoram kharasya tat 
SA_GE09_ram_07_u-1726	7.025.001c bhaginīṃ ca samāśvāsya hṛṣṭaḥ svasthataro 'bhavat	bhaginīm ca samāśvāsya hṛṣṭaḥ svasthataraḥ bhavat 
SA_GE09_ram_07_u-1727	7.025.002a tato nikumbhilā nāma laṅkāyāḥ kānanaṃ mahat	tatas nikumbhilāḥ nāma laṅkāyāḥ kānanam mahat 
SA_GE09_ram_07_u-1728	7.025.002c mahātmā rākṣasendras tat praviveśa sahānugaḥ	mahātmā rākṣasa indraḥ tat praviveśa saha anugaḥ 
SA_GE09_ram_07_u-1729	7.025.003a tatra yūpaśatākīrṇaṃ saumyacaityopaśobhitam	tatra yūpa śata ākīrṇam saumya caitya upaśobhitam 
SA_GE09_ram_07_u-1730	7.025.003c dadarśa viṣṭhitaṃ yajñaṃ saṃpradīptam iva śriyā	dadarśa viṣṭhitam yajñam saṃpradīptam iva śriyā 
SA_GE09_ram_07_u-1731	7.025.004a tataḥ kṛṣṇājinadharaṃ kamaṇḍaluśikhādhvajam	tatas kṛṣṇa ajina dharam kamaṇḍalu śikhā dhvajam 
SA_GE09_ram_07_u-1732	7.025.004c dadarśa svasutaṃ tatra meghanādam ariṃdamam	dadarśa sva sutam tatra meghanādam ariṃdamam 
SA_GE09_ram_07_u-1733	7.025.005a rakṣaḥpatiḥ samāsādya samāśliṣya ca bāhubhiḥ	rakṣaḥ patiḥ samāsādya samāśliṣya ca bāhubhiḥ 
SA_GE09_ram_07_u-1734	7.025.005c abravīt kim idaṃ vatsa vartate tad bravīhi me	abravīt kim idam vatsa vartate tat bravīhi me 
SA_GE09_ram_07_u-1735	7.025.006a uśanā tv abravīt tatra gurur yajñasamṛddhaye	uśanāḥ tu abravīt tatra guruḥ yajña samṛddhaye 
SA_GE09_ram_07_u-1736	7.025.006c rāvaṇaṃ rākṣasaśreṣṭhaṃ dvijaśreṣṭho mahātapāḥ	rāvaṇam rākṣasa śreṣṭham dvijaśreṣṭhaḥ mahā tapāḥ 
SA_GE09_ram_07_u-1737	7.025.007a aham ākhyāmi te rājañ śrūyatāṃ sarvam eva ca	aham ākhyāmi te rājam śrūyatām sarvam eva ca 
SA_GE09_ram_07_u-1738	7.025.007c yajñās te sapta putreṇa prāptāḥ subahuvistarāḥ	yajñāḥ te sapta putreṇa prāptāḥ su bahu vistarāḥ 
SA_GE09_ram_07_u-1739	7.025.008a agniṣṭomo 'śvamedhaś ca yajño bahusuvarṇakaḥ	agniṣṭomaḥ śvamedhaḥ ca yajñaḥ bahu suvarṇakaḥ 
SA_GE09_ram_07_u-1740	7.025.008c rājasūyas tathā yajño gomedho vaiṣṇavas tathā	rājasūyaḥ tathā yajñaḥ gomedhaḥ vaiṣṇavaḥ tathā 
SA_GE09_ram_07_u-1741	7.025.009a māheśvare pravṛtte tu yajñe pumbhiḥ sudurlabhe	māheśvare pravṛtte tu yajñe pumbhiḥ su durlabhe 
SA_GE09_ram_07_u-1742	7.025.009c varāṃs te labdhavān putraḥ sākṣāt paśupater iha	varān te labdhavān putraḥ sākṣāt paśupateḥ iha 
SA_GE09_ram_07_u-1743	7.025.010a kāmagaṃ syandanaṃ divyam antarikṣacaraṃ dhruvam	kāma gam syandanam divyam antarikṣa caram dhruvam 
SA_GE09_ram_07_u-1744	7.025.010c māyāṃ ca tāmasīṃ nāma yayā saṃpadyate tamaḥ	māyām ca tāmasīm nāma yayā saṃpadyate tamaḥ 
SA_GE09_ram_07_u-1745	7.025.011a etayā kila saṃgrāme māyayā rākṣaseśvara	etayā kila saṃgrāme māyayā rākṣasa īśvara 
SA_GE09_ram_07_u-1746	7.025.011c prayuddhasya gatiḥ śakyā na hi jñātuṃ surāsuraiḥ	prayuddhasya gatiḥ śakyā na hi jñātum sura asuraiḥ 
SA_GE09_ram_07_u-1747	7.025.012a akṣayāv iṣudhī bāṇaiś cāpaṃ cāpi sudurjayam	akṣayau iṣudhī bāṇaiḥ cāpam ca api su durjayam 
SA_GE09_ram_07_u-1748	7.025.012c astraṃ ca balavat saumya śatruvidhvaṃsanaṃ raṇe	astram ca balavat saumya śatru vidhvaṃsanam raṇe 
SA_GE09_ram_07_u-1749	7.025.013a etān sarvān varāṃl labdhvā putras te 'yaṃ daśānana	etān sarvān varān labdhvā putraḥ te yam daśānana 
SA_GE09_ram_07_u-1750	7.025.013c adya yajñasamāptau ca tvatpratīkṣaḥ sthito aham	adya yajña samāptau ca tvad pratīkṣaḥ sthitaḥ aham 
SA_GE09_ram_07_u-1751	7.025.014a tato 'bravīd daśagrīvo na śobhanam idaṃ kṛtam	tatas bravīt daśagrīvaḥ na śobhanam idam kṛtam 
SA_GE09_ram_07_u-1752	7.025.014c pūjitāḥ śatravo yasmād dravyair indrapurogamāḥ	pūjitāḥ śatravaḥ yasmāt dravyaiḥ indra purogamāḥ 
SA_GE09_ram_07_u-1753	7.025.015a ehīdānīṃ kṛtaṃ yad dhi tad akartuṃ na śakyate	ehi idānīm kṛtam yat hi tat a kartum na śakyate 
SA_GE09_ram_07_u-1754	7.025.015c āgaccha saumya gacchāmaḥ svam eva bhavanaṃ prati	āgaccha saumya gacchāmaḥ svam eva bhavanam prati 
SA_GE09_ram_07_u-1755	7.025.016a tato gatvā daśagrīvaḥ saputraḥ savibhīṣaṇaḥ	tatas gatvā daśagrīvaḥ sa putraḥ sa vibhīṣaṇaḥ 
SA_GE09_ram_07_u-1756	7.025.016c striyo 'vatārayām āsa sarvās tā bāṣpaviklavāḥ	striyaḥ vatārayām āsa sarvāḥ tāḥ bāṣpa viklavāḥ 
SA_GE09_ram_07_u-1757	7.025.017a lakṣiṇyo ratnabūtāś ca devadānavarakṣasām	lakṣiṇyaḥ ratna būtāḥ ca deva dānava rakṣasām 
SA_GE09_ram_07_u-1758	7.025.017c nānābhūṣaṇasaṃpannā jvalantyaḥ svena tejasā	nānā bhūṣaṇa saṃpannāḥ jvalantyaḥ svena tejasā 
SA_GE09_ram_07_u-1759	7.025.018a vibhīṣaṇas tu tā nārīr dṛṣṭvā śokasamākulāḥ	vibhīṣaṇaḥ tu tāḥ nārīḥ dṛṣṭvā śoka samākulāḥ 
SA_GE09_ram_07_u-1760	7.025.018c tasya tāṃ ca matiṃ jñātvā dharmātmā vākyam abravīt	tasya tām ca matim jñātvā dharma ātmā vākyam abravīt 
SA_GE09_ram_07_u-1761	7.025.019a īdṛśais taiḥ samācārair yaśo'rthakulanāśanaiḥ	īdṛśaiḥ taiḥ samācāraiḥ yaśaḥ ṛtha kula nāśanaiḥ 
SA_GE09_ram_07_u-1762	7.025.019c dharṣaṇaṃ prāṇināṃ dattvā svamatena viceṣṭase	dharṣaṇam prāṇinām dattvā sva matena viceṣṭase 
SA_GE09_ram_07_u-1763	7.025.020a jñātīn vai dharṣayitvemās tvayānītā varāṅganāḥ	jñātīn vai dharṣayitvā imāḥ tvayā ānītāḥ vara aṅganāḥ 
SA_GE09_ram_07_u-1764	7.025.020c tvām atikramya madhunā rājan kumbhīnasī hṛtā	tvām atikramya madhunā rājan kumbhīnasī hṛtā 
SA_GE09_ram_07_u-1765	7.025.021a rāvaṇas tv abravīd vākyaṃ nāvagacchāmi kiṃ tv idam	rāvaṇaḥ tu abravīt vākyam na avagacchāmi kim tu idam 
SA_GE09_ram_07_u-1766	7.025.021c ko vāyaṃ yas tvayākhyāto madhur ity eva nāmataḥ	kaḥ vā ayam yaḥ tvayā ākhyātaḥ madhuḥ iti eva nāmataḥ 
SA_GE09_ram_07_u-1767	7.025.022a vibhīṣaṇas tu saṃkruddho bhrātaraṃ vākyam abravīt	vibhīṣaṇaḥ tu saṃkruddhaḥ bhrātaram vākyam abravīt 
SA_GE09_ram_07_u-1768	7.025.022c śrūyatām asya pāpasya karmaṇaḥ phalam āgatam	śrūyatām asya pāpasya karmaṇaḥ phalam āgatam 
SA_GE09_ram_07_u-1769	7.025.023a mātāmahasya yo 'smākaṃ jyeṣṭho bhrātā sumālinaḥ	mātāmahasya yaḥ smākam jyeṣṭhaḥ bhrātā sumālinaḥ 
SA_GE09_ram_07_u-1770	7.025.023c mālyavān iti vikhyāto vṛddhaprājño niśācaraḥ	mālyavān iti vikhyātaḥ vṛddha prājñaḥ niśācaraḥ 
SA_GE09_ram_07_u-1771	7.025.024a pitur jyeṣṭho jananyāś ca asmākaṃ tv āryako 'bhavat	pituḥ jyeṣṭhaḥ jananyāḥ ca asmākam tu āryakaḥ bhavat 
SA_GE09_ram_07_u-1772	7.025.024c tasya kumbhīnasī nāma duhitur duhitābhavat	tasya kumbhīnasī nāma duhituḥ duhitā bhavat 
SA_GE09_ram_07_u-1773	7.025.025a mātṛṣvasur athāsmākaṃ sā kanyā cānalodbhavā	mātṛṣvasuḥ atha asmākam sā kanyā ca anala udbhavā 
SA_GE09_ram_07_u-1774	7.025.025c bhavaty asmākam eṣā vai bhrātṝṇāṃ dharmataḥ svasā	bhavati asmākam eṣā vai bhrātṝṇām dharmataḥ svasā 
SA_GE09_ram_07_u-1775	7.025.026a sā hṛtā madhunā rājan rākṣasena balīyasā	sā hṛtā madhunā rājan rākṣasena balīyasā 
SA_GE09_ram_07_u-1776	7.025.026c yajñapravṛtte putre te mayi cāntarjaloṣite	yajña pravṛtte putre te mayi ca antar jala uṣite 
SA_GE09_ram_07_u-1777	7.025.027a nihatya rākṣasaśreṣṭhān amātyāṃs tava saṃmatān	nihatya rākṣasa śreṣṭhān amātyān tava saṃmatān 
SA_GE09_ram_07_u-1778	7.025.027c dharṣayitvā hṛtā rājan guptā hy antaḥpure tava	dharṣayitvā hṛtāḥ rājan guptāḥ hi antaḥpure tava 
SA_GE09_ram_07_u-1779	7.025.028a śrutvā tv etan mahārāja kṣāntam eva hato na saḥ	śrutvā tu etat mahā rāja kṣāntam eva hataḥ na saḥ 
SA_GE09_ram_07_u-1780	7.025.028c yasmād avaśyaṃ dātavyā kanyā bhartre hi dātṛbhiḥ	yasmāt avaśyam dātavyā kanyā bhartre hi dātṛbhiḥ 
SA_GE09_ram_07_u-1781	7.025.028e asminn evābhisaṃprāptaṃ loke viditam astu te	asmin eva abhisaṃprāptam loke viditam astu te 
SA_GE09_ram_07_u-1782	7.025.029a tato 'bravīd daśagrīvaḥ kruddhaḥ saṃraktalocanaḥ	tatas bravīt daśagrīvaḥ kruddhaḥ saṃrakta locanaḥ 
SA_GE09_ram_07_u-1783	7.025.029c kalpyatāṃ me rathaḥ śīghraṃ śūrāḥ sajjībhavantu ca	kalpyatām me rathaḥ śīghram śūrāḥ sajjībhavantu ca 
SA_GE09_ram_07_u-1784	7.025.030a bhrātā me kumbhakarṇaś ca ye ca mukhyā niśācarāḥ	bhrātā me kumbhakarṇaḥ ca ye ca mukhyāḥ niśācarāḥ 
SA_GE09_ram_07_u-1785	7.025.030c vāhanāny adhirohantu nānāpraharaṇāyudhāḥ	vāhanāni adhirohantu nānā praharaṇa āyudhāḥ 
SA_GE09_ram_07_u-1786	7.025.031a adya taṃ samare hatvā madhuṃ rāvaṇanirbhayam	adya tam samare hatvā madhum rāvaṇa nirbhayam 
SA_GE09_ram_07_u-1787	7.025.031c indralokaṃ gamiṣyāmi yuddhakāṅkṣī suhṛdvṛtaḥ	indra lokam gamiṣyāmi yuddha kāṅkṣī suhṛd vṛtaḥ 
SA_GE09_ram_07_u-1788	7.025.032a tato vijitya tridivaṃ vaśe sthāpya puraṃdaram	tatas vijitya tridivam vaśe sthāpya puraṃdaram 
SA_GE09_ram_07_u-1789	7.025.032c nirvṛto vihariṣyāmi trailokyaiśvaryaśobhitaḥ	nirvṛtaḥ vihariṣyāmi trailokya aiśvarya śobhitaḥ 
SA_GE09_ram_07_u-1790	7.025.033a akṣauhiṇīsahasrāṇi catvāry ugrāṇi rakṣasām	akṣauhiṇī sahasrāṇi catvāri ugrāṇi rakṣasām 
SA_GE09_ram_07_u-1791	7.025.033c nānāpraharaṇāny āśu niryayur yuddhakāṅkṣiṇām	nānā praharaṇāni āśu niryayuḥ yuddha kāṅkṣiṇām 
SA_GE09_ram_07_u-1792	7.025.034a indrajit tv agrataḥ sainyaṃ sainikān parigṛhya ca	indrajit tu agratas sainyam sainikān parigṛhya ca 
SA_GE09_ram_07_u-1793	7.025.034c rāvaṇo madhyataḥ śūraḥ kumbhakarṇaś ca pṛṣṭhataḥ	rāvaṇaḥ madhyatas śūraḥ kumbhakarṇaḥ ca pṛṣṭhatas 
SA_GE09_ram_07_u-1794	7.025.035a vibhīṣaṇas tu dharmātmā laṅkāyāṃ dharmam ācarat	vibhīṣaṇaḥ tu dharma ātmā laṅkāyām dharmam ācarat 
SA_GE09_ram_07_u-1795	7.025.035c te tu sarve mahābhāgā yayur madhupuraṃ prati	te tu sarve mahābhāgāḥ yayuḥ madhupuram prati 
SA_GE09_ram_07_u-1796	7.025.036a rathair nāgaiḥ kharair uṣṭrair hayair dīptair mahoragaiḥ	rathaiḥ nāgaiḥ kharaiḥ uṣṭraiḥ hayaiḥ dīptaiḥ mahā uragaiḥ 
SA_GE09_ram_07_u-1797	7.025.036c rākṣasāḥ prayayuḥ sarve kṛtvākāśaṃ nirantaram	rākṣasāḥ prayayuḥ sarve kṛtvā ākāśam nirantaram 
SA_GE09_ram_07_u-1798	7.025.037a daityāś ca śataśas tatra kṛtavairāḥ suraiḥ saha	daityāḥ ca śataśas tatra kṛta vairāḥ suraiḥ saha 
SA_GE09_ram_07_u-1799	7.025.037c rāvaṇaṃ prekṣya gacchantam anvagacchanta pṛṣṭhataḥ	rāvaṇam prekṣya gacchantam anvagacchanta pṛṣṭhatas 
SA_GE09_ram_07_u-1800	7.025.038a sa tu gatvā madhupuraṃ praviśya ca daśānanaḥ	sa tu gatvā madhupuram praviśya ca daśānanaḥ 
SA_GE09_ram_07_u-1801	7.025.038c na dadarśa madhuṃ tatra bhaginīṃ tatra dṛṣṭavān	na dadarśa madhum tatra bhaginīm tatra dṛṣṭavān 
SA_GE09_ram_07_u-1802	7.025.039a sā prahvā prāñjalir bhūtvā śirasā pādayor gatā	sā prahvā prāñjaliḥ bhūtvā śirasā pādayoḥ gatā 
SA_GE09_ram_07_u-1803	7.025.039c tasya rākṣasarājasya trastā kumbhīnasī svasā	tasya rākṣasa rājasya trastā kumbhīnasī svasā 
SA_GE09_ram_07_u-1804	7.025.040a tāṃ samutthāpayām āsa na bhetavyam iti bruvan	tām samutthāpayām āsa na bhetavyam iti bruvan 
SA_GE09_ram_07_u-1805	7.025.040c rāvaṇo rākṣasaśreṣṭhaḥ kiṃ cāpi karavāṇi te	rāvaṇaḥ rākṣasa śreṣṭhaḥ kim ca api karavāṇi te 
SA_GE09_ram_07_u-1806	7.025.041a sābravīd yadi me rājan prasannas tvaṃ mahābala	sā bravīt yadi me rājan prasannaḥ tvam mahā bala 
SA_GE09_ram_07_u-1807	7.025.041c bhartāraṃ na mamehādya hantum arhasi mānada	bhartāram na mama iha adya hantum arhasi mānada 
SA_GE09_ram_07_u-1808	7.025.042a satyavāg bhava rājendra mām avekṣasva yācatīm	satya vāc bhava rāja indra mām avekṣasva yācatīm 
SA_GE09_ram_07_u-1809	7.025.042c tvayā hy uktaṃ mahābāho na bhetavyam iti svayam	tvayā hi uktam mahā bāho na bhetavyam iti svayam 
SA_GE09_ram_07_u-1810	7.025.043a rāvaṇas tv abravīd dhṛṣṭaḥ svasāraṃ tatra saṃsthitām	rāvaṇaḥ tu abravīt dhṛṣṭaḥ svasāram tatra saṃsthitām 
SA_GE09_ram_07_u-1811	7.025.043c kva cāsau tava bhartā vai mama śīghraṃ nivedyatām	kva ca asau tava bhartā vai mama śīghram nivedyatām 
SA_GE09_ram_07_u-1812	7.025.044a saha tena gamiṣyāmi suralokaṃ jayāya vai	saha tena gamiṣyāmi sura lokam jayāya vai 
SA_GE09_ram_07_u-1813	7.025.044c tava kāruṇyasauhārdān nivṛtto 'smi madhor vadhāt	tava kāruṇya sauhārdāt nivṛttaḥ smi madhoḥ vadhāt 
SA_GE09_ram_07_u-1814	7.025.045a ity uktā sā prasuptaṃ taṃ samutthāpya niśācaram	iti uktā sā prasuptam tam samutthāpya niśācaram 
SA_GE09_ram_07_u-1815	7.025.045c abravīt saṃprahṛṣṭeva rākṣasī suvipaścitam	abravīt saṃprahṛṣṭā iva rākṣasī su vipaścitam 
SA_GE09_ram_07_u-1816	7.025.046a eṣa prāpto daśagrīvo mama bhrātā niśācaraḥ	eṣa prāptaḥ daśagrīvaḥ mama bhrātā niśācaraḥ 
SA_GE09_ram_07_u-1817	7.025.046c suralokajayākāṅkṣī sāhāyye tvāṃ vṛṇoti ca	sura loka jaya ākāṅkṣī sāhāyye tvām vṛṇoti ca 
SA_GE09_ram_07_u-1818	7.025.047a tad asya tvaṃ sahāyārthaṃ sabandhur gaccha rākṣasa	tat asya tvam sahāya artham sabandhuḥ gaccha rākṣasa 
SA_GE09_ram_07_u-1819	7.025.047c snigdhasya bhajamānasya yuktam arthāya kalpitum	snigdhasya bhajamānasya yuktam arthāya kalpitum 
SA_GE09_ram_07_u-1820	7.025.048a tasyās tad vacanaṃ śrutvā tathety āha madhur vacaḥ	tasyāḥ tat vacanam śrutvā tathā iti āha madhuḥ vacaḥ 
SA_GE09_ram_07_u-1821	7.025.048c dadarśa rākṣasaśreṣṭhaṃ yathānyāyam upetya saḥ	dadarśa rākṣasa śreṣṭham yathānyāyam upetya saḥ 
SA_GE09_ram_07_u-1822	7.025.049a pūjayām āsa dharmeṇa rāvaṇaṃ rākṣasādhipam	pūjayām āsa dharmeṇa rāvaṇam rākṣasa adhipam 
SA_GE09_ram_07_u-1823	7.025.049c prāptapūjo daśagrīvo madhuveśmani vīryavān	prāpta pūjaḥ daśagrīvaḥ madhu veśmani vīryavān 
SA_GE09_ram_07_u-1824	7.025.049e tatra caikāṃ niśām uṣya gamanāyopacakrame	tatra ca ekām niśām uṣya gamanāya upacakrame 
SA_GE09_ram_07_u-1825	7.025.050a tataḥ kailāsam āsādya śailaṃ vaiśravaṇālayam	tatas kailāsam āsādya śailam vaiśravaṇālayam 
SA_GE09_ram_07_u-1826	7.025.050c rākṣasendro mahendrābhaḥ senām upaniveśayat	rākṣasa indraḥ mahā indra ābhaḥ senām upaniveśayat 
SA_GE09_ram_07_u-1827	7.026.001a sa tu tatra daśagrīvaḥ saha sainyena vīryavān	sa tu tatra daśagrīvaḥ saha sainyena vīryavān 
SA_GE09_ram_07_u-1828	7.026.001c astaṃ prāpte dinakare nivāsaṃ samarocayat	astam prāpte dinakare nivāsam samarocayat 
SA_GE09_ram_07_u-1829	7.026.002a udite vimale candre tulyaparvatavarcasi	udite vimale candre tulya parvata varcasi 
SA_GE09_ram_07_u-1830	7.026.002c sa dadarśa guṇāṃs tatra candrapādopaśobhitān	sa dadarśa guṇān tatra candra pāda upaśobhitān 
SA_GE09_ram_07_u-1831	7.026.003a karṇikāravanair divyaiḥ kadambagahanais tathā	karṇikāra vanaiḥ divyaiḥ kadamba gahanaiḥ tathā 
SA_GE09_ram_07_u-1832	7.026.003c padminībhiś ca phullābhir mandākinyā jalair api	padminībhiḥ ca phullābhiḥ mandākinyāḥ jalaiḥ api 
SA_GE09_ram_07_u-1833	7.026.004a ghaṇṭānām iva saṃnādaḥ śuśruve madhurasvanaḥ	ghaṇṭānām iva saṃnādaḥ śuśruve madhura svanaḥ 
SA_GE09_ram_07_u-1834	7.026.004c apsarogaṇasaṃghanāṃ gāyatāṃ dhanadālaye	apsaraḥ gaṇa saṃgha nām gāyatām dhanada ālaye 
SA_GE09_ram_07_u-1835	7.026.005a puṣpavarṣāṇi muñcanto nagāḥ pavanatāḍitāḥ	puṣpa varṣāṇi muñcantaḥ nagāḥ pavana tāḍitāḥ 
SA_GE09_ram_07_u-1836	7.026.005c śailaṃ taṃ vāsayantīva madhumādhavagandhinaḥ	śailam tam vāsayanti iva madhu mādhava gandhinaḥ 
SA_GE09_ram_07_u-1837	7.026.006a madhupuṣparajaḥpṛktaṃ gandham ādāya puṣkalam	                   
SA_GE09_ram_07_u-1838	7.026.006c pravavau vardhayan kāmaṃ rāvaṇasya sukho 'nilaḥ	pravavau vardhayan kāmam rāvaṇasya sukhaḥ nilaḥ 
SA_GE09_ram_07_u-1839	7.026.007a geyāt puṣpasamṛddhyā ca śaityād vāyor guṇair gireḥ	geyāt puṣpa samṛddhyā ca śaityāt vāyoḥ guṇaiḥ gireḥ 
SA_GE09_ram_07_u-1840	7.026.007c pravṛttāyāṃ rajanyāṃ ca candrasyodayanena ca	pravṛttāyām rajanyām ca candrasya udayanena ca 
SA_GE09_ram_07_u-1841	7.026.008a rāvaṇaḥ sumahāvīryaḥ kāmabāṇavaśaṃ gataḥ	rāvaṇaḥ su mahā vīryaḥ kāma bāṇa vaśam gataḥ 
SA_GE09_ram_07_u-1842	7.026.008c viniśvasya viniśvasya śaśinaṃ samavaikṣata	viniśvasya viniśvasya śaśinam samavaikṣata 
SA_GE09_ram_07_u-1843	7.026.009a etasminn antare tatra divyapuṣpavibhūṣitā	etasmin antare tatra divya puṣpa vibhūṣitā 
SA_GE09_ram_07_u-1844	7.026.009c sarvāpsarovarā rambhā pūrṇacandranibhānanā	sarva apsaraḥ varā rambhā pūrṇa candra nibha ānanā 
SA_GE09_ram_07_u-1845	7.026.010a kṛtair viśeṣakair ārdraiḥ ṣaḍartukusumotsavaiḥ	kṛtaiḥ viśeṣakaiḥ ārdraiḥ ṣaṣ ṛtu kusuma utsavaiḥ 
SA_GE09_ram_07_u-1846	7.026.010c nīlaṃ satoyameghābhaṃ vastraṃ samavaguṇṭhitā	nīlam sa toya megha ābham vastram samavaguṇṭhitā 
SA_GE09_ram_07_u-1847	7.026.011a yasya vaktraṃ śaśinibhaṃ bhruvau cāpanibhe śubhe	yasya vaktram śaśi nibham bhruvau cāpa nibhe śubhe 
SA_GE09_ram_07_u-1848	7.026.011c ūrū karikarākārau karau pallavakomalau	ūrū kari kara ākārau karau pallava komalau 
SA_GE09_ram_07_u-1849	7.026.011e sainyamadhyena gacchantī rāvaṇenopalakṣitā	sainya madhyena gacchantī rāvaṇena upalakṣitā 
SA_GE09_ram_07_u-1850	7.026.012a tāṃ samutthāya rakṣendraḥ kāmabāṇabalārditaḥ	tām samutthāya rakṣa indraḥ kāma bāṇa bala arditaḥ 
SA_GE09_ram_07_u-1851	7.026.012c kare gṛhītvā gacchantīṃ smayamāno 'bhyabhāṣata	kare gṛhītvā gacchantīm smayamānaḥ bhyabhāṣata 
SA_GE09_ram_07_u-1852	7.026.013a kva gacchasi varārohe kāṃ siddhiṃ bhajase svayam	kva gacchasi varārohe kām siddhim bhajase svayam 
SA_GE09_ram_07_u-1853	7.026.013c kasyābhyudayakālo 'yaṃ yas tvāṃ samupabhokṣyate	kasya abhyudaya kālaḥ yam yaḥ tvām samupabhokṣyate 
SA_GE09_ram_07_u-1854	7.026.014a tavānanarasasyādya padmotpalasugandhinaḥ	tava ānana rasasya adya padma utpala sugandhinaḥ 
SA_GE09_ram_07_u-1855	7.026.014c sudhāmṛtarasasyeva ko 'dya tṛptiṃ gamiṣyati	sudhā amṛta rasasya iva kaḥ tṛptim gamiṣyati 
SA_GE09_ram_07_u-1856	7.026.015a svarṇakumbhanibhau pīnau śubhau bhīru nirantarau	svarṇa kumbha nibhau pīnau śubhau bhīru nirantarau 
SA_GE09_ram_07_u-1857	7.026.015c kasyorasthalasaṃsparśaṃ dāsyatas te kucāv imau	kasya urasthala saṃsparśam dāsyataḥ te kucau imau 
SA_GE09_ram_07_u-1858	7.026.016a suvarṇacakrapratimaṃ svarṇadāmacitaṃ pṛthu	suvarṇa cakra pratimam svarṇa dāma citam pṛthu 
SA_GE09_ram_07_u-1859	7.026.016c adhyārokṣyati kas te 'dya svargaṃ jaghanarūpiṇam	adhyārokṣyati kaḥ te dya svargam jaghana rūpiṇam 
SA_GE09_ram_07_u-1860	7.026.017a madviśiṣṭaḥ pumān ko 'nyaḥ śakro viṣṇur athāśvinau	mad viśiṣṭaḥ pumān kaḥ nyaḥ śakraḥ viṣṇuḥ atha aśvinau 
SA_GE09_ram_07_u-1861	7.026.017c mām atītya hi yasya tvaṃ yāsi bhīru na śobhanam	mām atītya hi yasya tvam yāsi bhīru na śobhanam 
SA_GE09_ram_07_u-1862	7.026.018a viśrama tvaṃ pṛthuśroṇi śilātalam idaṃ śubham	viśrama tvam pṛthu śroṇi śilā talam idam śubham 
SA_GE09_ram_07_u-1863	7.026.018c trailokye yaḥ prabhuś caiva tulyo mama na vidyate	trailokye yaḥ prabhuḥ ca eva tulyaḥ mama na vidyate 
SA_GE09_ram_07_u-1864	7.026.019a tad eṣa prāñjaliḥ prahvo yācate tvāṃ daśānanaḥ	tat eṣa prāñjaliḥ prahvaḥ yācate tvām daśānanaḥ 
SA_GE09_ram_07_u-1865	7.026.019c yaḥ prabhuś cāpi bhartā ca trailokyasya bhajasva mām	yaḥ prabhuḥ ca api bhartā ca trailokyasya bhajasva mām 
SA_GE09_ram_07_u-1866	7.026.020a evam uktābravīd rambhā vepamānā kṛtāñjaliḥ	evam uktā abravīt rambhā vepamānā kṛtāñjaliḥ 
SA_GE09_ram_07_u-1867	7.026.020c prasīda nārhase vaktum īdṛśaṃ tvaṃ hi me guruḥ	prasīda nā arhase vaktum īdṛśam tvam hi me guruḥ 
SA_GE09_ram_07_u-1868	7.026.021a anyebhyo 'pi tvayā rakṣyā prāpnuyāṃ dharṣaṇaṃ yadi	anyebhyaḥ pi tvayā rakṣyā prāpnuyām dharṣaṇam yadi 
SA_GE09_ram_07_u-1869	7.026.021c dharmataś ca snuṣā te 'haṃ tattvam etad bravīmi te	dharmataḥ ca snuṣā te ham tattvam etat bravīmi te 
SA_GE09_ram_07_u-1870	7.026.022a abravīt tāṃ daśagrīvaś caraṇādhomukhīṃ sthitām	abravīt tām daśagrīvaḥ caraṇa adhomukhīm sthitām 
