segmentnr	original	analyzed
SA_GS40_salrasmu-376	(abhramāraṇa (3))	abhra māraṇa 
SA_GS40_salrasmu-377	dugdhatrayaṃ kumāryambu gaṃgāpatraṃ nṛmūtrakam /	            
SA_GS40_salrasmu-378	vaṭāṅkuram ajāraktam ebhirabhraṃ sumarditam // Rmañj_3.55 //	vaṭa aṅkuram ajā raktam ebhiḥ abhram su marditam 
SA_GS40_salrasmu-379	śatadhā puṭitaṃ bhasma jāyate padmarāgavat /	śatadhā puṭitam bhasma jāyate padmarāga vat 
SA_GS40_salrasmu-380	niścandrakaṃ bhaved vyoma śuddhadeho rasāyanam // Rmañj_3.56 //	           
SA_GS40_salrasmu-381	niścandramāritaṃ vyoma rūpaṃ vīryaṃ dṛḍhāṃ tanum /	niścandra māritam vyoma rūpam vīryam dṛḍhām tanum 
SA_GS40_salrasmu-382	kurute nāśayenmṛtyuṃ jarārogakadambakam // Rmañj_3.57 //	kurute nāśayet mṛtyum jarā roga kadambakam 
SA_GS40_salrasmu-383	(abhrakasattvapātanam)	         
SA_GS40_salrasmu-384	bhāvitaṃ cūrṇitaṃ tvabhraṃ dinaikaṃ kāñjikena ca /	bhāvitam cūrṇitam tu abhram dina ekam kāñjikena ca 
SA_GS40_salrasmu-385	rambhāsūraṇajair nīrair mūlakotthaiśca melayet // Rmañj_3.58 //	rambhā sūraṇa jaiḥ nīraiḥ mūlaka utthaiḥ ca melayet 
SA_GS40_salrasmu-386	turyāṃśaṃ ṭaṃkaṇenedaṃ kṣudramatsyaiḥ samaṃ punaḥ /	turya aṃśam ṭaṃkaṇena idam kṣudra matsyaiḥ samam punar 
SA_GS40_salrasmu-387	mahiṣīmalasammiśraṃ vidhāyāsyātha golakam // Rmañj_3.59 //	mahiṣī mala sammiśram vidhāya asya atha golakam 
SA_GS40_salrasmu-388	kharāgninā dhamedgāḍhaṃ sattvaṃ muñcanti kāntimat /	khara agninā dhamet gāḍham sattvam muñcanti kāntimat 
SA_GS40_salrasmu-389	sattvasevī vayaḥstambhaṃ kṛtaśuddhirlabhetsudhīḥ // Rmañj_3.60 //	sattva sevī vayaḥstambham kṛta śuddhiḥ labhet sudhīḥ 
SA_GS40_salrasmu-390	(abhrakadrāvaṇa)	       
SA_GS40_salrasmu-391	agastipuṣpaniryāsamarditaṃ sūraṇodare /	agasti puṣpa niryāsa marditam sūraṇa udare 
SA_GS40_salrasmu-392	goṣṭhabhūsthaṃ nabhobhāsaṃ jāyate jalasannibham // Rmañj_3.61 //	goṣṭha bhū stham nabhaḥ bhāsam jāyate jala sannibham 
SA_GS40_salrasmu-393	(sattvapātana (allgem.))	sattvapātana allgem 
SA_GS40_salrasmu-394	guḍapurastathā lākṣā piṇyākaṃ ṭaṃkaṇaṃ tathā /	guḍapuraḥ tathā lākṣā piṇyākam ṭaṃkaṇam tathā 
SA_GS40_salrasmu-395	ūrṇā sarjarasaṃ caiva kṣudramīnasamanvitam // Rmañj_3.62 //	ūrṇā sarja rasam ca eva kṣudra mīna samanvitam 
SA_GS40_salrasmu-396	etat sarvaṃ tu saṃcūrṇaṃ chāgīdugdhena piṇḍikām /	etat sarvam tu saṃcūrṇam chāgī dugdhena piṇḍikām 
SA_GS40_salrasmu-397	kṛtvā dhmātā kharāṅgāraiḥ sarvasattvāni pātayet // Rmañj_3.63 //	kṛtvā dhmātā khara aṅgāraiḥ sarva sattvāni pātayet 
SA_GS40_salrasmu-398	pāṣāṇamṛttikādīni sarvalohagatāni ca /	pāṣāṇa mṛttikā ādīni sarva loha gatāni ca 
SA_GS40_salrasmu-399	anyāni yānyasādhyāni vyomasattvasya kā kathā // Rmañj_3.64 //	anyāni yāni asādhyāni vyoma sattvasya kā kathā 
SA_GS40_salrasmu-400	yadoparasabhāvo'sti rase tatsattvayojanam /	yadā uparasa bhāvaḥ asti rase tad sattva yojanam 
SA_GS40_salrasmu-401	kartavyaṃ tadguṇādhikyaṃ rasajñatvaṃ yadīcchasi // Rmañj_3.65 //	kartavyam tad guṇa ādhikyam rasa jña tvam yadi icchasi 
SA_GS40_salrasmu-402	(bhūnāgasattvapātana)	bhūnāga sattva pātana 
SA_GS40_salrasmu-403	sadyo bhūnāgamādāya cārayecchikhinaṃ budhaḥ /	sadyas bhūnāgam ādāya cārayet śikhinam budhaḥ 
SA_GS40_salrasmu-404	athavā kukkuṭaṃ vīraṃ kṛtvā mandiramāśritam // Rmañj_3.66 //	athavā kukkuṭam vīram kṛtvā mandiram āśritam 
SA_GS40_salrasmu-405	malaṃ mūtraṃ gṛhītvā ca saṃtyajya prathamāṃśakam /	malam mūtram gṛhītvā ca saṃtyajya prathama aṃśakam 
SA_GS40_salrasmu-406	āloḍya kṣīramadhvājyaṃ dhametsattvārthamādarāt // Rmañj_3.67 //	āloḍya kṣīra madhu ājyam dhamet sattva artham ādarāt 
SA_GS40_salrasmu-407	muñcanti tāmravat sattvaṃ tanmudrājalapānajaḥ /	muñcanti tāmra vat sattvam tad mudrā jala pāna jaḥ 
SA_GS40_salrasmu-408	naśyanti jaṅgamaviṣāṇyaśeṣāṇi na saṃśayaḥ // Rmañj_3.68 //	naśyanti jaṅgama viṣāṇi aśeṣāṇi na saṃśayaḥ 
SA_GS40_salrasmu-409	(aśuddhaharitāladoṣāḥ)	aśuddha haritāla doṣāḥ 
SA_GS40_salrasmu-410	aśuddhaṃ tālamāyurghnaṃ kaphamārutamehakṛt /	                  
SA_GS40_salrasmu-411	vāntisphoṭāṅgasaṃkocaṃ kurute tena śodhayet // Rmañj_3.69 //	vānti sphoṭa aṅga saṃkocam kurute tena śodhayet 
SA_GS40_salrasmu-412	(haritāla)	haritāla 
SA_GS40_salrasmu-413	śuddhaḥsyāttālakaḥ svinnaḥ kūṣmāṇḍasalile tataḥ /	śuddhaḥ syāt tālakaḥ svinnaḥ kūṣmāṇḍa salile tatas 
SA_GS40_salrasmu-414	cūrṇodake pṛthaktaile bhasmībhūto na doṣakṛt // Rmañj_3.70 //	cūrṇa udake pṛthak taile bhasmībhūtaḥ na doṣa kṛt 
SA_GS40_salrasmu-415	tālako harate rogānkuṣṭhaṃ mṛtyurujādikān /	tālakaḥ harate rogān kuṣṭham mṛtyu rujā ādikān 
SA_GS40_salrasmu-416	saṃśuddhaḥ kāntivīryaṃ ca kurute hyāyurvardhanam // Rmañj_3.71 //	saṃśuddhaḥ kānti vīryam ca kurute hi āyuḥ vardhanam 
SA_GS40_salrasmu-417	(haritālamāraṇaṃ)	        
SA_GS40_salrasmu-418	palamekaṃ śuddhatālaṃ kaumārīrasamarditam /	             
SA_GS40_salrasmu-419	śarāvasampuṭe kṣiptvā yāmāndvādaśakaṃ pacet // Rmañj_3.72 //	śarāva sampuṭe kṣiptvā yāmān dvādaśakam pacet 
SA_GS40_salrasmu-420	svāṅgaśītaṃ samādāya tālakaṃ tu mṛtaṃ bhavet /	svāṅgaśītam samādāya tālakam tu mṛtam bhavet 
SA_GS40_salrasmu-421	galatkuṣṭhaṃ hareccaiva tālakaṃ ca na saṃśayaḥ // Rmañj_3.73 //	galatkuṣṭham haret ca eva tālakam ca na saṃśayaḥ 
SA_GS40_salrasmu-422	(manaḥśilāśodhana)	manaḥśilā śodhana 
SA_GS40_salrasmu-423	agastipatratoyena bhāvitā saptavārakam /	            
SA_GS40_salrasmu-424	śṛṅgaverarasair vāpi viśudhyati manaḥśilā // Rmañj_3.74 //	            
SA_GS40_salrasmu-425	(manaḥśilāguṇāḥ)	         
SA_GS40_salrasmu-426	kaṭuḥ snigdhā śilā tiktā kaphaghnī lekhanī parā /	kaṭuḥ snigdhā śilā tiktā kapha ghnī lekhanī parā 
SA_GS40_salrasmu-427	bhūtāveśāmayaṃ hanti kāsaśvāsaharā śubhā // Rmañj_3.75 //	bhūta āveśa āmayam hanti kāsa śvāsa harā śubhā 
SA_GS40_salrasmu-428	(rasakaśodhanam)	rasaka śodhanam 
SA_GS40_salrasmu-429	nṛmūtraiḥ kharamūtraiśca saptāhaṃ rasakaṃ pacet /	nṛ mūtraiḥ khara mūtraiḥ ca sapta aham rasakam pacet 
SA_GS40_salrasmu-430	dolāyantrena saṃśodhya tataḥ kāryeṣu yojayet // Rmañj_3.76 //	dolāyantrena saṃśodhya tatas kāryeṣu yojayet 
SA_GS40_salrasmu-431	(tutthaśodhana)	tuttha śodhana 
SA_GS40_salrasmu-432	otorviṣṭhāsamaṃ tutthaṃ sakṣaudraṃ ṭaṃkaṇādbhiṣak /	otoḥ viṣṭhā samam tuttham sa kṣaudram ṭaṃkaṇāt bhiṣaj 
SA_GS40_salrasmu-433	trividhaṃ puṭitaṃ śuddhaṃ vāntibhrāntivivarjitam // Rmañj_3.77 //	trividham puṭitam śuddham vānti bhrānti vivarjitam 
SA_GS40_salrasmu-434	(tutthaguṇāḥ)	tuttha guṇāḥ 
SA_GS40_salrasmu-435	tutthakaṃ kaṭu sakṣāraṃ kaṣāyaṃ viśadaṃ laghu /	            
SA_GS40_salrasmu-436	lekhanaṃ bhedī cakṣuṣyaṃ kaṇḍūkṛmiviṣāpaham // Rmañj_3.78 //	                 
SA_GS40_salrasmu-437	(vimala)	vimala 
SA_GS40_salrasmu-438	jambīrasya rase svinnā meṣaśṛṅgīrase'thavā /	jambīrasya rase svinnā 
SA_GS40_salrasmu-439	rambhātoyena vā pācyaṃ ghasraṃ vimalaśuddhaye // Rmañj_3.79 //	             
SA_GS40_salrasmu-440	(mākṣikaśodhana (?))	mākṣika śodhana 
SA_GS40_salrasmu-441	sindhūdbhavasya bhāgaikaṃ tribhāgaṃ mākṣikasya ca /	               
SA_GS40_salrasmu-442	kṛtvā tadāyase pātre lohadarvyātha cālayet // Rmañj_3.80 //	kṛtvā tat āyase pātre loha darvyā atha cālayet 
SA_GS40_salrasmu-443	sindūrābhaṃ bhaved yāvat tāvanmṛdvagninā pacet /	sindūra ābham bhavet yāvat tāvat mṛdu agninā pacet 
SA_GS40_salrasmu-444	subhadraṃ mākṣikaṃ vidyāt sarvayogeṣu yojayet // Rmañj_3.81 //	subhadram mākṣikam vidyāt sarva yogeṣu yojayet 
SA_GS40_salrasmu-445	(mākṣikamāraṇam)	        
SA_GS40_salrasmu-446	mākṣikasya caturthāṃśaṃ dattvā gandhaṃ vimardayet /	            
SA_GS40_salrasmu-447	ūrubūkasya tailena tataḥ kāryā sucakrikā // Rmañj_3.82 //	ūrubūkasya tailena tatas kāryā su cakrikā 
SA_GS40_salrasmu-448	śarāvasampuṭe kṛtvā puṭed gajapuṭena ca /	śarāva sampuṭe kṛtvā puṭet gajapuṭena ca 
SA_GS40_salrasmu-449	sindūrābhaṃ bhaved bhasma mākṣikasya na saṃśayaḥ // Rmañj_3.83 //	sindūra ābham bhavet bhasma mākṣikasya na saṃśayaḥ 
SA_GS40_salrasmu-450	(mākṣikaguṇāḥ)	          
SA_GS40_salrasmu-451	mākṣikaṃ tiktamadhuraṃ mehārśaḥkṣayakuṣṭhanut /	                 
SA_GS40_salrasmu-452	kaphapittaharaṃ balyaṃ yogavāhi rasāyanam // Rmañj_3.84 //	           
SA_GS40_salrasmu-453	(kāsīsaśodhanam)	         
SA_GS40_salrasmu-454	sakṛd bhṛṅgāmbunā svinnaṃ kāsīsaṃ nirmalaṃ bhavet // Rmañj_3.85 //	          bhavet 
SA_GS40_salrasmu-455	(kāsīsaguṇāḥ)	kāsīsa guṇāḥ 
SA_GS40_salrasmu-456	kāsīsaṃ śītalaṃ snigdhaṃ svinnaṃ netrarujāpaham /	                
SA_GS40_salrasmu-457	pittāpasmāraśamanaṃ rasavad guṇakārakam // Rmañj_3.86 //	              
SA_GS40_salrasmu-458	(kāntapāṣāṇa)	kāntapāṣāṇa 
SA_GS40_salrasmu-459	lavaṇāni tathā kṣārau śobhāñjanarase kṣipet /	              
SA_GS40_salrasmu-460	amlavargayute cādau dinam ardhaṃ vibhāvayet // Rmañj_3.87 //	               
SA_GS40_salrasmu-461	taddravair dolakāyantre divasaṃ pācayet sudhīḥ /	        pācayet   
SA_GS40_salrasmu-462	kāntapāṣāṇaśuddhau tu rasakarma samācaret // Rmañj_3.88 //	kāntapāṣāṇa śuddhau tu rasa karma samācaret 
SA_GS40_salrasmu-463	(varāṭikāḥ)	varāṭikāḥ 
SA_GS40_salrasmu-464	pītābhā granthilāḥ pṛṣṭhe dīrghavṛttā varāṭikāḥ /	pīta ābhāḥ granthilāḥ pṛṣṭhe dīrgha vṛttāḥ varāṭikāḥ 
SA_GS40_salrasmu-465	sārdhaniṣkabharāḥ śreṣṭhā niṣkabhārāśca madhyamāḥ // Rmañj_3.89 //	sārdha niṣka bharāḥ śreṣṭhāḥ niṣka bhārāḥ ca madhyamāḥ 
SA_GS40_salrasmu-466	pādonaniṣkabhārāśca kaniṣṭhāḥ parikīrtitāḥ /	pāda ūna niṣka bhārāḥ ca kaniṣṭhāḥ parikīrtitāḥ 
SA_GS40_salrasmu-467	rasavaidyavinirdiṣṭās tāś carācarasaṃjñakāḥ // Rmañj_3.90 //	rasa vaidya vinirdiṣṭāḥ tāḥ carācara saṃjñakāḥ 
SA_GS40_salrasmu-468	(varāṭāśodhanam)	varāṭā śodhanam 
SA_GS40_salrasmu-469	varāṭā kāñjike svinnā yāmācchuddhim avāpnuyāt /	varāṭā kāñjike svinnā yāmāt śuddhim avāpnuyāt 
SA_GS40_salrasmu-470	(varāṭaguṇāḥ)	varāṭa guṇāḥ 
SA_GS40_salrasmu-471	pariṇāmādiśūlaghnī grahaṇīkṣayanāśinī // Rmañj_3.91 //	                
SA_GS40_salrasmu-472	kaṭūṣṇā dīpanī vṛṣyā netryā vātakaphāpahā /	kaṭu uṣṇā dīpanī vṛṣyā netryā vāta kapha apahā 
SA_GS40_salrasmu-473	rasendrajāraṇe proktā viḍadravyeṣu śasyate // Rmañj_3.92 //	            
SA_GS40_salrasmu-474	(hiṅgulaśodhana)	hiṅgula śodhana 
SA_GS40_salrasmu-475	meṣīkṣīreṇa daradamamlavargaiśca bhāvitam /	meṣī kṣīreṇa daradam amlavargaiḥ ca bhāvitam 
SA_GS40_salrasmu-476	saptavāraṃ prayatnena śuddhimāyāti niścitam // Rmañj_3.93 //	sapta vāram prayatnena śuddhim āyāti niścitam 
SA_GS40_salrasmu-477	(hiṅgulaguṇāḥ)	hiṅgula guṇāḥ 
SA_GS40_salrasmu-478	tiktoṣṇaṃ hiṅgulaṃ divyaṃ rasagandhakasambhavam /	               
SA_GS40_salrasmu-479	mehakuṣṭhaharaṃ rucyaṃ balyaṃ medhāgnidīpanam // Rmañj_3.94 //	               
SA_GS40_salrasmu-480	(śilājatuśodhana)	śilājatu śodhana 
SA_GS40_salrasmu-481	godugdhatriphalābhṛṅgadravaiḥ piṣṭaṃ śilājatu /	                  
SA_GS40_salrasmu-482	dinaikaṃ lohaje pātre śuddhimāyātyasaṃśayaḥ // Rmañj_3.95 //	dina ekam loha je pātre śuddhim āyāti asaṃśayaḥ 
SA_GS40_salrasmu-483	(śilājatuguṇāḥ)	śilājatu guṇāḥ 
SA_GS40_salrasmu-484	śilājatu bhavettiktaṃ kaṭūṣṇaṃ ca rasāyanam /	śilājatu bhavet tiktam kaṭu uṣṇam ca rasāyanam 
SA_GS40_salrasmu-485	kṣayaśoṣodarārśāṃsi hanti bastirujo jayet // Rmañj_3.96 //	kṣaya śoṣa udara arśāṃsi hanti vasti rujaḥ jayet 
SA_GS40_salrasmu-486	sauvīraṃ ṭaṃkaṇaṃ śaṃkhaṃ kaṅkuṣṭhaṃ gairikaṃ tathā /	sauvīram ṭaṃkaṇam śaṃkham kaṅkuṣṭham gairikam tathā 
SA_GS40_salrasmu-487	ete varāṭavacchodhyā bhaveyurdoṣavarjitāḥ // Rmañj_3.97 //	ete varāṭa vat śodhyāḥ bhaveyuḥ doṣa varjitāḥ 
SA_GS40_salrasmu-488	(ratnaśodhanam)	ratna śodhanam 
SA_GS40_salrasmu-489	śudhyatyamlena māṇikyaṃ jayantyā mauktikaṃ tathā /	śudhyati amlena māṇikyam jayantyā mauktikam tathā 
SA_GS40_salrasmu-490	vidrumaṃ kṣāravargeṇa tārkṣyaṃ godugdhakaistathā // Rmañj_3.98 //	vidrumam kṣāravargeṇa tārkṣyam go dugdhakaiḥ tathā 
SA_GS40_salrasmu-491	puṣparāgaṃ ca sandhānaiḥ kulatthakvāthasaṃyutaiḥ /	puṣparāgam ca sandhānaiḥ kulattha kvātha saṃyutaiḥ 
SA_GS40_salrasmu-492	taṇḍulīyajalair vajraṃ nīlaṃ nīlīrasena ca // Rmañj_3.99 //	taṇḍulīya jalaiḥ vajram nīlam nīlī rasena ca 
SA_GS40_salrasmu-493	rocanābhiśca gomedaṃ vaidūryaṃ triphalājalaiḥ /	rocanābhiḥ ca gomedam vaidūryam triphalā jalaiḥ 
SA_GS40_salrasmu-494	lakucadrāvasampiṣṭaiḥ śilāgandhakatālakaiḥ /	            
SA_GS40_salrasmu-495	(ratnamāraṇa)	ratna māraṇa 
SA_GS40_salrasmu-496	vajraṃ vinānyaratnāni mriyante 'ṣṭapuṭaiḥ khalu // Rmañj_3.100 //	vajram vinā anya ratnāni mriyante ṣṭa puṭaiḥ khalu 
SA_GS40_salrasmu-497	(maṇiguṇāḥ)	maṇi guṇāḥ 
SA_GS40_salrasmu-498	muktāvidrumavajrendravaidūryasphaṭikādikam // Rmañj_3.101 //	                
SA_GS40_salrasmu-499	maṇiratnaṃ kharaṃ śītaṃ kaṣāyaṃ svādu lekhanam /	maṇi ratnam kharam śītam kaṣāyam svādu lekhanam 
SA_GS40_salrasmu-500	cakṣuṣyaṃ dhāraṇāttaṃ tu pāpālakṣmīviṣāpaham // Rmañj_3.102 //	cakṣuṣyam dhāraṇāt tam tu pāpa alakṣmī viṣa apaham 
SA_GS40_salrasmu-501	Rmañj, 4	rmañc 
SA_GS40_salrasmu-502	(18 viṣāni)	viṣāni 
SA_GS40_salrasmu-503	aṣṭādaśavidhaṃ jñeyaṃ kandajaṃ parikīrtitam /	aṣṭādaśavidham jñeyam kanda jam parikīrtitam 
SA_GS40_salrasmu-504	kālakūṭaṃ mayūrākhyaṃ bindukaṃ saktukaṃ tathā // Rmañj_4.1 //	             
SA_GS40_salrasmu-505	vālukaṃ vatsanābhaṃ ca śaṅkhanābhaṃ sumaṅgalam /	vālukam vatsanābham ca śaṅkhanābham sumaṅgalam 
SA_GS40_salrasmu-506	śṛṅgīṃ markaṭakaṃ mustaṃ kardamaṃ puṣkaraṃ śikhī // Rmañj_4.2 //	śṛṅgīm markaṭakam mustam kardamam puṣkaram śikhī 
SA_GS40_salrasmu-507	hāridraṃ haritaṃ cakraṃ viṣaṃ hālāhalāhvayam /	               
SA_GS40_salrasmu-508	(Aussehen der Gifte)	aussehen der gifte 
SA_GS40_salrasmu-509	ghanaṃ rūkṣaṃ ca kaṭhinaṃ bhinnāñjanasamaprabham // Rmañj_4.3 //	ghanam rūkṣam ca kaṭhinam bhinnāñjana sama prabham 
SA_GS40_salrasmu-510	kandākāraṃ samākhyātaṃ kālakūṭaṃ mahāviṣam /	kanda ākāram samākhyātam kālakūṭam mahā viṣam 
SA_GS40_salrasmu-511	mayūrābhaṃ mayūrākhyaṃ binduvad bindukaḥ smṛtaḥ // Rmañj_4.4 //	mayūra ābham mayūra ākhyam bindu vat bindukaḥ smṛtaḥ 
SA_GS40_salrasmu-512	citram utpalakandābhaṃ śaktukaṃ śaktuvad bhavet /	citram utpala kanda ābham śaktukam śaktu vat bhavet 
SA_GS40_salrasmu-513	vālukaṃ vālukākāraṃ vatsanābhaṃ tu pāṇḍuram // Rmañj_4.5 //	vālukam vālukā ākāram vatsanābham tu pāṇḍuram 
SA_GS40_salrasmu-514	śaṃkhanābhaṃ śaṃkhavarṇaṃ śubhravarṇaṃ sumaṅgalam /	śaṃkhanābham śaṃkha varṇam śubhra varṇam su maṅgalam 
SA_GS40_salrasmu-515	ghanaṃ guruṃ ca niviḍaṃ śṛṅgākāraṃ tu śṛṅgikam // Rmañj_4.6 //	ghanam gurum ca nibiḍam śṛṅga ākāram tu śṛṅgikam 
SA_GS40_salrasmu-516	markaṭaṃ kapivarṇābhaṃ mustākāraṃ tu mustakam /	markaṭam kapi varṇa ābham mustā ākāram tu mustakam 
SA_GS40_salrasmu-517	kardamaṃ kardamākāraṃ sitaṃ pītaṃ ca kardamam // Rmañj_4.7 //	kardamam kardama ākāram sitam pītam ca kardamam 
SA_GS40_salrasmu-518	puṣkaraṃ puṣkarākāraṃ śikhi śikhiśikhāprabham /	puṣkaram puṣkara ākāram śikhi śikhi śikhā prabham 
SA_GS40_salrasmu-519	hāridrakaṃ haridrābhaṃ haritaṃ haritaṃ smṛtam // Rmañj_4.8 //	             
SA_GS40_salrasmu-520	cakrākāraṃ bhaveccakraṃ nīlavarṇaṃ halāhalam /	cakra ākāram bhavet cakram nīla varṇam halāhalam 
SA_GS40_salrasmu-521	brāhmaṇaḥ pāṇḍurastatra kṣatriyo raktavarṇakaḥ // Rmañj_4.9 //	brāhmaṇaḥ pāṇḍuraḥ tatra kṣatriyaḥ rakta varṇakaḥ 
SA_GS40_salrasmu-522	vaiśyaḥ pītaprabhaḥ śūdraḥ kṛṣṇābho ninditaḥ smṛtaḥ /	vaiśyaḥ pīta prabhaḥ śūdraḥ kṛṣṇa ābhaḥ ninditaḥ smṛtaḥ 
SA_GS40_salrasmu-523	brāhmaṇo dīyate roge kṣatriyo viṣabhakṣaṇe /	brāhmaṇaḥ dīyate roge kṣatriyaḥ viṣa bhakṣaṇe 
SA_GS40_salrasmu-524	vaiśyo vyādhiṣu sarveṣu sarpadaṣṭāya śūdrakam // Rmañj_4.10 //	vaiśyaḥ vyādhiṣu sarveṣu sarpa daṣṭāya śūdrakam 
SA_GS40_salrasmu-525	(viṣamāraṇa)	viṣa māraṇa 
SA_GS40_salrasmu-526	samaṭaṅkaṇakaṃ piṣṭaṃ tadviṣaṃ mṛtamucyate /	sama ṭaṅkaṇakam piṣṭam tat viṣam mṛtam ucyate 
SA_GS40_salrasmu-527	yojayet sarvarogeṣu na vikāraṃ karoti hi // Rmañj_4.11 //	yojayet sarva rogeṣu na vikāram karoti hi 
SA_GS40_salrasmu-528	(viṣaśodhana (?))	viṣa śodhana 
SA_GS40_salrasmu-529	viṣabhāgāṃśca kaṇavat sthūlān kṛtvā tu bhājane /	viṣa bhāgān ca kaṇa vat sthūlān kṛtvā tu bhājane 
SA_GS40_salrasmu-530	tataḥ gomūtrakaṃ kṣiptvā pratyahaṃ nityanūtanam // Rmañj_4.12 //	tatas go mūtrakam kṣiptvā pratyaham nitya nūtanam 
SA_GS40_salrasmu-531	śoṣayet tridinādūrdhvaṃ kṛtvā tīvrātape tataḥ /	śoṣayet tri dināt ūrdhvam kṛtvā tīvra ātape tatas 
SA_GS40_salrasmu-532	prayogeṣu prayuñjīta bhāgamānena tadviṣam // Rmañj_4.13 //	prayogeṣu prayuñjīta bhāga mānena tat viṣam 
SA_GS40_salrasmu-533	(viṣasevana)	viṣa sevana 
SA_GS40_salrasmu-534	viṣasya māraṇaṃ proktamatha sevāṃ pravacmyaham // Rmañj_4.14 //	viṣasya māraṇam proktam atha sevām pravacmi aham 
SA_GS40_salrasmu-535	śaradgrīṣmavasanteṣu varṣāsu ca pradāpayet /	śarad grīṣma vasanteṣu varṣāsu ca pradāpayet 
SA_GS40_salrasmu-536	cāturmāsye hared rogān kuṣṭhalūtādikānapi // Rmañj_4.15 //	cāturmāsye haret rogān kuṣṭha lūtā ādikān api 
SA_GS40_salrasmu-537	prathame sarṣapī mātrā dvitīye sarṣapadvayam /	prathame sarṣapī mātrā dvitīye sarṣapa dvayam 
SA_GS40_salrasmu-538	tṛtīye ca caturthe ca pañcame divase tathā // Rmañj_4.16 //	tṛtīye ca caturthe ca pañcame divase tathā 
SA_GS40_salrasmu-539	ṣaṣṭhe ca saptame caiva kramavṛddhyā vivardhayet /	ṣaṣṭhe ca saptame ca eva krama vṛddhyā vivardhayet 
SA_GS40_salrasmu-540	saptasarṣapamātreṇa prathamaṃ saptakaṃ bhavet // Rmañj_4.17 //	sapta sarṣapa mātreṇa prathamam saptakam bhavet 
SA_GS40_salrasmu-541	kramahāniṃ tathā pakṣe dvitīyaṃ saptakaṃ viṣam /	krama hānim tathā pakṣe dvitīyam saptakam viṣam 
SA_GS40_salrasmu-542	yavamātraṃ viṣaṃ deyaṃ tṛtīye saptake kramāt // Rmañj_4.18 //	yava mātram viṣam deyam tṛtīye saptake kramāt 
SA_GS40_salrasmu-543	vṛddhyāṃ hānyāṃ ca dātavyaṃ caturthasaptake tathā /	vṛddhyām hānyām ca dātavyam caturtha saptake tathā 
SA_GS40_salrasmu-544	yavamātraṃ graset svastho guñjāmātraṃ tu kuṣṭhavān // Rmañj_4.19 //	yava mātram graset svasthaḥ guñjā mātram tu kuṣṭhavān 
SA_GS40_salrasmu-545	aśītiryasya varṣāṇi vasuvarṣāṇi yasya vā /	aśītiḥ yasya varṣāṇi vasu varṣāṇi yasya vā 
SA_GS40_salrasmu-546	viṣaṃ tasmai na dātavyaṃ dattaṃ ced doṣakārakam // Rmañj_4.20 //	viṣam tasmai na dātavyam dattam ced doṣa kārakam 
SA_GS40_salrasmu-547	dadedvai sarvarogeṣu mṛtāśini hitāśini /	dadet vai sarva rogeṣu mṛta āśini hita āśini 
SA_GS40_salrasmu-548	kṣīrāśanaṃ prayoktavyaṃ rasāyanarate nare // Rmañj_4.21 //	kṣīra aśanam prayoktavyam rasāyana rate nare 
SA_GS40_salrasmu-549	brahmacaryaṃ pradhānaṃ hi viṣakalpe tadācaret /	brahmacaryam pradhānam hi viṣa kalpe tat ācaret 
SA_GS40_salrasmu-550	pathye svasthamanā bhūtvātadā siddhirna saṃśayaḥ // Rmañj_4.22 //	pathye svastha manāḥ bhūtvā tadā siddhiḥ na saṃśayaḥ 
SA_GS40_salrasmu-551	mātrādhikaṃ yadā martyaḥ pramādādbhakṣayedviṣam /	mātrā adhikam yadā martyaḥ pramādāt bhakṣayet viṣam 
SA_GS40_salrasmu-552	aṣṭau vegāstadā tasya jāyante nātra saṃśayaḥ // Rmañj_4.23 //	aṣṭau vegāḥ tadā tasya jāyante na atra saṃśayaḥ 
SA_GS40_salrasmu-553	prathame vega udvego dvitīye vepathurbhavet /	prathame vege udvegaḥ dvitīye vepathuḥ bhavet 
SA_GS40_salrasmu-554	tṛtīye ghoradāhaḥ syāccaturthe patanaṃ bhuvi // Rmañj_4.24 //	tṛtīye ghora dāhaḥ syāt caturthe patanam bhuvi 
SA_GS40_salrasmu-555	phenaṃ tu pañcame vege ṣaṣṭhe vikalatā bhavet /	phenam tu pañcame vege ṣaṣṭhe vikala tā bhavet 
SA_GS40_salrasmu-556	jaḍatā saptame vege maraṇaṃ cāṣṭame bhavet // Rmañj_4.25 //	jaḍa tā saptame vege maraṇam ca aṣṭame bhavet 
SA_GS40_salrasmu-557	viṣavegāṃśca vijñāya mantratantrair vināśayet /	viṣa vegān ca vijñāya mantra tantraiḥ vināśayet 
SA_GS40_salrasmu-558	sādhakānāṃ hitārthāya sadāśivamukhodgataḥ // Rmañj_4.26 //	sādhakānām hita arthāya sadāśiva mukha udgataḥ 
SA_GS40_salrasmu-559	sarvaviṣavināśārthaṃ procyate mantra uttamaḥ // Rmañj_4.27 //	sarva viṣa vināśa artham procyate mantraḥ uttamaḥ 
SA_GS40_salrasmu-560	oṃ namo bhagavate ghoṇeyan hara hara dara dara para para tara tara bara bara vadha	om namaḥ bhagavate hara hara dara dara para para tara tara bara bara vadha 
