segmentnr	original	analyzed
SA_K01_vinv04_u-123	na vā stha klāntāḥ piṇḍakena. tatra hastibālagrāmake udayano nāma gṛhapatiḥ prativasati.	na vā stha klāntāḥ piṇḍakena tatra hastibālagrāmake udayanaḥ nāma gṛhapatiḥ prativasati 
SA_K01_vinv04_u-124	tasya gṛhakaḍatraṃ pratyupasthitaṃ ātmano veṣṭanaṃ. tenāsmākaṃ prabhūto vastralābhaḥ	tasya gṛha kaḍatram pratyupasthitam ātmanaḥ veṣṭanam tena asmākam prabhūtaḥ vastra lābhaḥ 
SA_K01_vinv04_u-125	āmiṣalābhaś cānupradatta. evaṃ vayam āyuṣmanto hastibālagrāmake sukhaṃ sparśaṃ varṣā	āmiṣa lābhaḥ ca anupradattaḥ evam vayam āyuṣmantaḥ hasti bālagrāmake sukham sparśam varṣā 
SA_K01_vinv04_u-126	uṣitāḥ. na vā sma klāntāḥ piṇḍakena.	uṣitāḥ na vā sma klāntāḥ piṇḍakena 
SA_K01_vinv04_u-127	te kathayanty. āyuṣmanto 'smākam api tena gṛhapatinā dūto 'nupreṣita. āgacchantv	te kathayanti āyuṣmantaḥ smākam api tena gṛhapatinā dūtaḥ nupreṣitaḥ āgacchantu 
SA_K01_vinv04_u-128	āryāḥ paribhokṣyanta iti. tair asmābhiḥ pṛṣṭaḥ. kiyad dūre hastibālagrāmakaḥ. sātirekais	āryāḥ paribhokṣyante iti taiḥ asmābhiḥ pṛṣṭaḥ kiyat dūre hasti bāla grāmakaḥ sa atirekaiḥ 
SA_K01_vinv04_u-129	tribhir yojanaiḥ. teṣām asmākaṃ buddhir utpannāḥ. uktaṃ bhagavatā na bhikṣuṇā varṣopagatena	tribhiḥ yojanaiḥ teṣām asmākam buddhiḥ utpannāḥ uktam bhagavatā na bhikṣuṇā varṣa upagatena 
SA_K01_vinv04_u-130	bahiḥsīmāṃ gantavyaṃ. saced gacchati na tatra vastavyam iti. vayaṃ na gatāḥ. etat	bahis sīmām gantavyam saced gacchati na tatra vastavyam iti vayam na gatāḥ etat 
SA_K01_vinv04_u-131	prakaraṇaṃ bhikṣavo bhagavata ārocayanti.	prakaraṇam bhikṣavaḥ bhagavate ārocayanti 
SA_K01_vinv04_u-132	Var-v § 1.8.1.d bhagavān saṃlakṣayaty. ākāṃkṣanti bata me śrāvakāḥ vastralābham	bhagavān saṃlakṣayati ākāṃkṣanti bata me śrāvakāḥ vastra lābham 
SA_K01_vinv04_u-133	āmiṣalābhañ ca. yanv ahaṃ bhikṣūṇāṃ sukhasparśavihārārthaṃ datṝṇāṃ ca deyadharmaparibhogārthaṃ	āmiṣa lābham ca yanu aham bhikṣūṇām sukha sparśa vihāra artham datṝṇām ca deya dharma paribhoga artham 
SA_K01_vinv04_u-134	saptāham anujānīyāṃ. tasmād anujānāmi saptāham adhiṣṭhāya gantavyaṃ karaṇīyena.	sapta aham anujānīyām tasmāt anujānāmi sapta aham adhiṣṭhāya gantavyam karaṇīyena 
SA_K01_vinv04_u-135	Var-v § 1.8.2 uktaṃ bhagavatā saptāham adhiṣṭhāya gantavyaṃ karaṇīyeneti. bhikṣavo na jānate kasya karaṇīyaṃ. etat prakaraṇaṃ bhikṣavo bhagavata	uktam bhagavatā sapta aham adhiṣṭhāya gantavyam karaṇīyena iti bhikṣavaḥ na jānate kasya karaṇīyam etat prakaraṇam bhikṣavaḥ bhagavataḥ 
SA_K01_vinv04_u-136	bhagavān āha /	bhagavān āha 
SA_K01_vinv04_u-137	upāsakasya karaṇīyena upāsikāyāḥ karaṇīyena bhikṣoḥ karaṇīyena bhikṣuṇyāḥ śikṣamāṇāyāḥ śrāmaṇerakasya śrāmaṇerikāyāḥ karaṇīyena.	upāsakasya karaṇīyena upāsikāyāḥ karaṇīyena bhikṣoḥ karaṇīyena bhikṣuṇyāḥ śikṣamāṇāyāḥ śrāmaṇerakasya śrāmaṇerikāyāḥ karaṇīyena 
SA_K01_vinv04_u-138	Var-v § 1.8.2.1.1 kim upāsakasya karaṇīyaṃ. yathāpi tad upāsakasya gṛhakaḍatraṃ	kim upāsakasya karaṇīyam yathā api tat upāsakasya gṛha kaḍatram 
SA_K01_vinv04_u-139	pratyupasthitaṃ bhavaty ātmano veṣṭanaṃ. tena tatra prabhūto vastralābha āmiṣalābhaś	pratyupasthitam bhavati ātmanaḥ veṣṭanam tena tatra prabhūtaḥ vastra lābhaḥ āmiṣa lābhaḥ 
SA_K01_vinv04_u-140	ca samudānītaḥ. sa bhikṣūṇāṃ dūtam anupreṣayati. āgacchantv āryāḥ paribhokṣyante.	ca samudānītaḥ sa bhikṣūṇām dūtam anupreṣayati āgacchantu āryāḥ paribhokṣyante 
SA_K01_vinv04_u-141	gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya upāsakasya karaṇīyena. idam upāsakasya karaṇīyaṃ.	gantavyam bhikṣuṇā sapta aham adhiṣṭhāya upāsakasya karaṇīyena idam upāsakasya karaṇīyam 
SA_K01_vinv04_u-142	Var-v § 1.8.2.1.2 aparam apy upāsakasya karaṇīyaṃ. yathāpi tad upāsakaś cāturdiśe	aparam api upāsakasya karaṇīyam yathā api tat upāsakaḥ cāturdiśe 
SA_K01_vinv04_u-143	bhikṣusaṃghe vihāraṃ pratiṣṭhāpayitukāmo bhavati. tena tatra prabhūto vastralābhaḥ	bhikṣu saṃghe vihāram pratiṣṭhāpayitu kāmaḥ bhavati tena tatra prabhūtaḥ vastra lābhaḥ 
SA_K01_vinv04_u-144	āmiṣalābhaś ca samudānītaḥ. sa bhikṣūṇāṃ dūtam anupreṣayaty. āgacchantv āryāḥ paribhokṣyante.	āmiṣa lābhaḥ ca samudānītaḥ sa bhikṣūṇām dūtam anupreṣayati āgacchantu āryāḥ paribhokṣyante 
SA_K01_vinv04_u-145	gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya upāsakasya karaṇīyena. idam upāsakasya karaṇīyaṃ.	gantavyam bhikṣuṇā sapta aham adhiṣṭhāya upāsakasya karaṇīyena idam upāsakasya karaṇīyam 
SA_K01_vinv04_u-146	Var-v § 1.8.2.1.3 aparam apy upāsakasya karaṇīyaṃ yathāpi tad upāsakas tasminn	aparam api upāsakasya karaṇīyam yathā api tat upāsakaḥ tasmin 
SA_K01_vinv04_u-147	eva vihāre śayanāsanam anupradātukāmo bhavati. tena tatra prabhūto vastralābhaḥ āmiṣalābhaś	eva vihāre śayana āsanam anupradātu kāmaḥ bhavati tena tatra prabhūtaḥ vastra lābhaḥ āmiṣa lābhaḥ 
SA_K01_vinv04_u-148	ca samudānīto bhavati. sa bhikṣūṇāṃ dūtam anupreṣayati. āgacchantv āryāḥ paribhokṣyante. (76v = GBM 735)	ca samudānītaḥ bhavati sa bhikṣūṇām dūta anupreṣayati āgacchantu āryāḥ paribhokṣyante 
SA_K01_vinv04_u-149	gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya upāsakasya karaṇīyena. idam upāsakasya karaṇīyaṃ.	gantavyam bhikṣuṇā sapta aham adhiṣṭhāya upāsakasya karaṇīyena idam upāsakasya karaṇīyam 
SA_K01_vinv04_u-150	Var-v § 1.8.2.1.4 aparam apy upāsakasya karaṇīyaṃ. yathāpi tad upāsakas tasminn	aparam api upāsakasya karaṇīyam yathā api tat upāsakaḥ tasmin 
SA_K01_vinv04_u-151	eva vihāre dhruvabhikṣāṃ prajñapayitukāmo bhavaty anukūlayajñaṃ. tena tatra prabhūto	eva vihāre dhruva bhikṣām prajñapayitu kāmaḥ bhavati anukūla yajñam tena tatra 
SA_K01_vinv04_u-152	vastralābhaḥ āmiṣalābhaś ca samudānīto bhavati. sa bhikṣūṇāṃ dūtam anupreṣayaty.	vastra lābhaḥ āmiṣa lābhaḥ ca samudānītaḥ bhavati sa bhikṣūṇām dūtam anupreṣayati 
SA_K01_vinv04_u-153	āgacchantv āryāḥ paribhokṣyante. gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya upāsakasya	āgacchantu āryāḥ paribhokṣyante gantavyam bhikṣuṇā sapta aham adhiṣṭhāya upāsakasya 
SA_K01_vinv04_u-154	karaṇīyena. idam upāsakasya karaṇīyaṃ.	karaṇīyena idam upāsakasya karaṇīyam 
SA_K01_vinv04_u-155	Var-v § 1.8.2.1.5 aparam apy upāsakasya karaṇīyaṃ. yathāpi tad upāsakas tasminn eva vihāre tathāgatasya śarīraṃ stūpaṃ pratiṣṭhāpayitukāmo	aparam api upāsakasya karaṇīyam yathā api tat upāsakaḥ tasmin eva vihāre tathāgatasya śarīram stūpam pratiṣṭhāpayitu kāmaḥ 
SA_K01_vinv04_u-156	sa bhikṣūṇāṃ dūtam anupreṣayati. āgacchantv āryā dharmasakhāyo bhaviṣyanti. gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya upāsakasya karaṇīyena. idam  #	sa bhikṣūṇām dūtam anupreṣayati āgacchantu āryāḥ dharma sakhāyaḥ bhaviṣyanti gantavyam bhikṣuṇā sapta aham adhiṣṭhāya upāsakasya karaṇīyena idam 
SA_K01_vinv04_u-157	upāsakasya karaṇīyaṃ.	upāsakasya karaṇīyam 
SA_K01_vinv04_u-158	Var-v § 1.8.2.1.6 aparam apy upāsakasya karaṇīyaṃ. yathāpi tad upāsakas tasminn eva stūpe yaṣṭyāropaṇaṃ chatrāropaṇaṃ dhvajāropaṇaṃ patākāropaṇam*	aparam api upāsakasya karaṇīyam yathā api tat upāsakaḥ tasmin eva stūpe yaṣṭi āropaṇam chatra āropaṇam dhvaja āropaṇam patākā āropaṇam 
SA_K01_vinv04_u-159	alaṃsekaṃ candanasekaṃ kuṃkumasekam anupradātukāmo bhavati. sa bhikṣūṇāṃ dūtam anupreṣayaty.	alaṃsekam candana sekam kuṃkuma sekam anupradātu kāmaḥ bhavati sa bhikṣūṇām dūtam anupreṣayati 
SA_K01_vinv04_u-160	āgacchantv āryā dharmasakhāyaḥ me bhaviṣyanti. gantavyaṃ bhikṣuṇā upāsakasya karaṇīyena	āgacchantu āryāḥ dharma sakhāyaḥ me bhaviṣyanti gantavyam bhikṣuṇā upāsakasya karaṇīyena 
SA_K01_vinv04_u-161	saptāham adhiṣṭhāya. idam upāsakasya karaṇīyaṃ.	saptāham adhiṣṭhāya idam upāsakasya karaṇīyam 
SA_K01_vinv04_u-162	Var-v § 1.8.2.1.7 aparam apy upāsakasya karaṇīyaṃ. yathāpi tad upāsakasya karaṇīyaṃ	aparam api upāsakasya karaṇīyam yathā api tat upāsakasya karaṇīyam 
SA_K01_vinv04_u-163	caturṇāṃ sūtranikāyānāṃ anyatamānyatamaṃ sūtranikāyaṃ vistareṇoddiṣṭaṃ bhavati pravṛttaṃ	caturṇām sūtra nikāyānām anyatama anyatamam sūtra nikāyam vistareṇa uddiṣṭam bhavati pravṛttam 
SA_K01_vinv04_u-164	ca. tena tatra prabhūto vastralābha āmiṣalābhaś ca samudānīto bhavati. sa bhikṣūṇāṃ	ca tena tatra prabhūtaḥ vastra lābhaḥ āmiṣa lābhaḥ ca samudānītaḥ bhavati sa bhikṣūṇām 
SA_K01_vinv04_u-165	dūtam anupreṣayati. āgacchantv āryāḥ paribhokṣyante. gantavyaṃ bhikṣuṇā saptāham	dūtam anupreṣayati āgacchantu āryāḥ paribhokṣyante gantavyam bhikṣuṇā sapta aham 
SA_K01_vinv04_u-166	adhiṣṭhāya upāsakasya karaṇīyena. idam upāsakasya karaṇīyaṃ.	adhiṣṭhāya upāsakasya karaṇīyena idam upāsakasya karaṇīyam 
SA_K01_vinv04_u-167	Var-v § 1.8.2.1.8 aparam apy upāsakasya karaṇīyaṃ. yathāpi tad upāsakasya kaukṛtyam	aparam api upāsakasya karaṇīyam yathā api tat upāsakasya kaukṛtyam 
SA_K01_vinv04_u-168	utpannaṃ bhavati. sa bhikṣūṇāṃ dūtam anupreṣayaty. āgacchantv āryāḥ utpannaṃ kaukṛtyaṃ	utpannam bhavati sa bhikṣūṇām dūtam anupreṣayati āgacchantu āryāḥ utpannam kaukṛtyam 
SA_K01_vinv04_u-169	prativinodayiṣyanti. gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya upāsakasya karaṇīyena.	prativinodayiṣyanti gantavyam bhikṣuṇā sapta aham adhiṣṭhāya upāsakasya karaṇīyena 
SA_K01_vinv04_u-170	idam upāsakasya karaṇīyaṃ.	idam upāsakasya karaṇīyam 
SA_K01_vinv04_u-171	Var-v § 1.8.2.1.9 aparam apy upāsakasya karaṇīyaṃ. yathāpi tad upāsakasya pāpakaṃ	aparam api upāsakasya karaṇīyam yathā api tat upāsakasya pāpakam 
SA_K01_vinv04_u-172	dṛṣṭigatam utpannaṃ bhavati. sa bhikṣūṇāṃ dūtam anupreṣayaty. āgacchantv āryā utpannaṃ	dṛṣṭi gatam utpannam bhavati sa bhikṣūṇām dūtam anupreṣayati āgacchantu āryāḥ utpannam 
SA_K01_vinv04_u-173	pāpakaṃ dṛṣṭigataṃ pratiniḥsṛjāpayiṣyanti. gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya	pāpakam dṛṣṭi gatam pratiniḥsṛjāpayiṣyanti gantavyam bhikṣuṇā sapta aham adhiṣṭhāya 
SA_K01_vinv04_u-174	upāsakasya karaṇīyena. idam upāsakasya karaṇīyaṃ.	upāsakasya karaṇīyena idam upāsakasya karaṇīyam 
SA_K01_vinv04_u-175	Var-v § 1.8.2.1.10 aparam apy upāsakasya karaṇīyaṃ. yathāpi tat saṃgha upāsakasya saṃghena pātraṃ nikubjayitukāmo bhavati /	aparam api upāsakasya karaṇīyam yathā api tat saṃghaḥ upāsakasya saṃghena pātram nikubjayitu kāmaḥ bhavati 
SA_K01_vinv04_u-176	sa bhikṣūṇāṃ dūtam anupreṣayati /	sa bhikṣūṇām dūtam anupreṣayati 
SA_K01_vinv04_u-177	āgacchantv āryā dharmeṇa pakṣaṃ bhajiṣyanti. gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya upāsakasya karaṇīyena. idam upāsakasya karaṇīyaṃ.	āgacchantu āryāḥ dharmeṇa pakṣam bhajiṣyanti gantavyam bhikṣuṇā sapta aham adhiṣṭhāya upāsakasya karaṇīyena idam upāsakasya karaṇīyam 
SA_K01_vinv04_u-178	Var-v § 1.8.2.1.11 aparam apy upāsakasya karaṇīyaṃ. yathāpi tad upāsakasya saṃghena	aparam api upāsakasya karaṇīyam yathā api tat upāsakasya saṃghena 
SA_K01_vinv04_u-179	pātraṃ nikubjitaṃ bhavati. sa bhikṣūṇāṃ dūtam anupreṣayati. āgacchantv āryāḥ pāttraṃ	pātram nikubjitam bhavati sa bhikṣūṇām dūtam anupreṣayati āgacchantu āryāḥ pāttram 
SA_K01_vinv04_u-180	nikubjam unmajjāpayiṣyatha :	nikubjam 
SA_K01_vinv04_u-181	gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya upāsakasya karaṇīyena. idam upāsakasya karaṇīyaṃ.	gantavyam bhikṣuṇā sapta aham adhiṣṭhāya upāsakasya karaṇīyena idam upāsakasya karaṇīyam 
SA_K01_vinv04_u-182	Var-v § 1.8.2.1.12 aparam apy upāsakasya karaṇīyaṃ. yathāpi tad upāsakasya ābādhiko (77r = GBM 736)	aparam api  upāsakasya kṛ SNNeGd yathā  api  tat tad SNNe upāsakasya 
SA_K01_vinv04_u-183	duḥkhito bāḍhaglānaḥ. sa bhikṣūṇāṃ dūtam anupreṣayati. āgacchantv āryā vācaṃ dāsyanti. gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya upāsakasya karaṇīyena.  #	duḥkhitaḥ bāḍha glānaḥ sa bhikṣūṇām dūtam anupreṣayati āgacchantu āryāḥ vācam dāsyanti gantavyam bhikṣuṇā sapta aham adhiṣṭhāya upāsakasya karaṇīyena  /
SA_K01_vinv04_u-184	idam upāsakasya karaṇīyaṃ.	idam upāsakasya karaṇīyam 
SA_K01_vinv04_u-185	Var-v § 1.8.2.2 kim upāsikāyāḥ karaṇīyaṃ sthāpayitvā gṛhakaḍatram ātmano veṣṭanaṃ.	kim upāsikāyāḥ karaṇīyam sthāpayitvā gṛha kaḍatram ātmanaḥ veṣṭanam 
SA_K01_vinv04_u-186	Var-v § 1.8.2.3.1 kiṃ bhikṣoḥ karaṇīyaṃ. yathāpi tad bhikṣuḥ cāturdiśe bhikṣusaṃghe	kim bhikṣoḥ karaṇīyam yathā api tat bhikṣuḥ cāturdiśe bhikṣu saṃghe 
SA_K01_vinv04_u-187	ārāmaṃ niryātayitukāmo bhavati. tena tatra prabhūto vastralābhaḥ āmiṣalābhaś ca samudānīto	ārāmam niryātayitu kāmaḥ bhavati tena tatra prabhūtaḥ vastra lābhaḥ āmiṣa lābhaḥ ca 
SA_K01_vinv04_u-188	bhavati. sa bhikṣūṇāṃ dūtam anupreṣayaty. āgacchantv āyuṣmantaḥ paribhokṣyante /	bhavati sa bhikṣūṇām dūtam anupreṣayati āgacchantu āyuṣmantaḥ paribhokṣyante 
SA_K01_vinv04_u-189	gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya bhikṣoḥ karaṇīyena. idaṃ bhikṣoḥ karaṇīyaṃ.	gantavyam bhikṣuṇā sapta aham adhiṣṭhāya bhikṣoḥ karaṇīyena idam bhikṣoḥ karaṇīyam 
SA_K01_vinv04_u-190	Var-v § 1.8.2.3.2 aparam api bhikṣoḥ karaṇīyaṃ. yathāpi tad bhikṣus tasminn	aparam api bhikṣoḥ karaṇīyam yathā api tat bhikṣuḥ tasmin 
SA_K01_vinv04_u-191	evārāme vihāraṃ śayanāsanaṃ dhruvabhikṣāṃ tathāgatasya śarīraṃ stūpaṃ. alaṃsekaṃ	eva ārāme vihāram śayana āsanam dhruva bhikṣām tathāgatasya śarīram stūpam alaṃsekam 
SA_K01_vinv04_u-192	candanasekaṃ yaṣṭyāropaṇaṃ dhvajāropaṇaṃ sūtranikāyānām anyatamānyatamaṃ sūtranikāyaṃ	candana sekam yaṣṭi āropaṇam dhvaja āropaṇam sūtra nikāyānām anyatama anyatamam sūtra nikāyam 
SA_K01_vinv04_u-193	kaukṛtyaṃ pāpakaṃ dṛṣṭigatam utpannaṃ bhavati. sa bhikṣūṇāṃ dūtam anupreṣayati. āgacchantv	kaukṛtyam pāpakam dṛṣṭi gatam utpannam bhavati sa bhikṣūṇām dūtam anupreṣayati āgacchantu 
SA_K01_vinv04_u-194	āyuṣmantaḥ utpannaṃ pāpakaṃ dṛṣṭigataṃ pratiniḥsṛjāpayiṣyanti. gantavyaṃ bhikṣuṇā	āyuṣmantaḥ utpannam pāpakam dṛṣṭi gatam gantavyam bhikṣuṇā 
SA_K01_vinv04_u-195	saptāham adhiṣṭhāya bhikṣoḥ karaṇīyena. idaṃ bhikṣoḥ karaṇīyaṃ. pūrvavat sarvaṃ vistareṇa vācyaṃ //	sapta aham adhiṣṭhāya bhikṣoḥ karaṇīyena idam bhikṣoḥ karaṇīyam pūrvavat sarvam vistareṇa vācyam 
SA_K01_vinv04_u-196	Var-v § 1.8.2.3.3 aparam api bhikṣoḥ karaṇīyaṃ. yathāpi tat saṃghaḥ bhikṣor	aparam api bhikṣoḥ karaṇīyam yathā api tat saṃghaḥ bhikṣoḥ 
SA_K01_vinv04_u-197	imāny evaṃrūpāṇi praṇidhikarmāṇi kartukāmo bhavati. tadyathā tarjanīyaṃ karma nigarhaṇīyaṃ	imāni evaṃrūpāṇi praṇidhi karmāṇi kartu kāmaḥ bhavati tat yathā tarjanīyam karma nigarhaṇīyam 
SA_K01_vinv04_u-198	pravāsanīyaṃ pratisaṃharaṇīyam adarśanāyotkṣepaṇīyam apratikarmaṇāyotkṣepaṇīyaṃ apratiniḥsṛṣṭe	pravāsanīyam pratisaṃharaṇīyam a darśanāya utkṣepaṇīyam a pratikarmaṇāya utkṣepaṇīyam a pratiniḥsṛṣṭe 
SA_K01_vinv04_u-199	pāpake dṛṣṭigate utkṣepaṇīyaṃ karma. sa bhikṣūṇāṃ dūtam anupreṣayati. āgacchantv	pāpake dṛṣṭi gate utkṣepaṇīyam karma sa bhikṣūṇām dūtam anupreṣayati āgacchantu 
SA_K01_vinv04_u-200	āyuṣmanto dharmeṇa pakṣaṃ bhajiṣyanti. gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya bhikṣoḥ	āyuṣmantaḥ dharmeṇa pakṣam bhajiṣyanti gantavyam bhikṣuṇā sapta aham adhiṣṭhāya bhikṣoḥ 
SA_K01_vinv04_u-201	karaṇīyena. idaṃ bhikṣoḥ karaṇīyaṃ.	karaṇīyena idam bhikṣoḥ karaṇīyam 
SA_K01_vinv04_u-202	Var-v § 1.8.2.3.4 aparam api bhikṣoḥ karaṇīyaṃ. yathāpi tat saṃghena bhikṣor	aparam api bhikṣoḥ karaṇīyam yathā api tat saṃghena bhikṣoḥ 
SA_K01_vinv04_u-203	imāny evaṃrūpāṇi praṇidhikarmāṇi kṛtāni bhavanti. tadyathā tarjanīyaṃ karma nigarhaṇīyaṃ	imāni evaṃrūpāṇi praṇidhi karmāṇi kṛtāni bhavanti tat yathā tarjanīyam karma nigarhaṇīyam 
SA_K01_vinv04_u-204	karma pravāsanīyaṃ pratisaṃharaṇīyaṃ adarśanāyotkṣepaṇīyam apratikarmaṇāyotkṣepaṇīyam	karma pravāsanīyam pratisaṃharaṇīyam a darśanāya utkṣepaṇīyam a pratikarmaṇāya utkṣepaṇīyam 
SA_K01_vinv04_u-205	apratiniḥsṛṣṭe pāpake dṛṣṭigate utkṣepaṇīyaṃ karma. sa bhikṣūṇāṃ dūtam anupreṣayaty.	a pratiniḥsṛṣṭe pāpake dṛṣṭi gate utkṣepaṇīyam karma sa bhikṣūṇām dūtam anupreṣayati 
SA_K01_vinv04_u-206	āgacchantv āyuṣmantaḥ osārayiṣyanti. gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya bhikṣoḥ	āgacchantu āyuṣmantaḥ osārayiṣyanti gantavyam bhikṣuṇā sapta aham adhiṣṭhāya bhikṣoḥ 
SA_K01_vinv04_u-207	karaṇīyena. idaṃ bhikṣoḥ karaṇīyaṃ.	karaṇīyena idam bhikṣoḥ karaṇīyam 
SA_K01_vinv04_u-208	Var-v § 1.8.2.3.5 -	varu  /
SA_K01_vinv04_u-209	Var-v § 1.8.2.3.6 -	varu  /
SA_K01_vinv04_u-210	Var-v § 1.8.2.3.7 -	varu  /
SA_K01_vinv04_u-211	Var-v § 1.8.2.3.8 aparam api bhikṣoḥ karaṇīyaṃ. yathāpi tad bhikṣur ābādhiko duḥkhito bāḍhaglāno bhavati /	aparam api bhikṣoḥ karaṇīyam yathā api tat bhikṣuḥ ābādhikaḥ duḥkhitaḥ bāḍha glānaḥ bhavati 
SA_K01_vinv04_u-212	sa bhikṣūṇāṃ dūtam anupreṣayaty āgacchantv āyuṣmanto vācaṃ bhāṣiṣyanti. gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya bhikṣoḥ karaṇīyena. idaṃ bhikṣoḥ	sa bhikṣūṇām dūtam anupreṣayati āgacchantu āyuṣmantaḥ vācam bhāṣiṣyanti gantavyam bhikṣuṇā sapta aham adhiṣṭhāya bhikṣoḥ karaṇīyena idam bhikṣoḥ 
SA_K01_vinv04_u-213	Var-v § 1.8.2.4.1 kiṃ bhikṣuṇyāḥ karaṇīyaṃ. sthāpayitvā praṇidhikarmāṇi //	kim bhikṣuṇyāḥ karaṇīyam sthāpayitvā praṇidhi karmāṇi 
SA_K01_vinv04_u-214	Var-v § 1.8.2.4.2 -	varu  /
SA_K01_vinv04_u-215	Var-v § 1.8.2.5.1 kiṃ śikṣamāṇāyāḥ karaṇīyaṃ. etad eva sarvaṃ śikṣamāṇāyāḥ karaṇīyaṃ.	kim śikṣamāṇāyāḥ karaṇīyam etat eva sarvam śikṣamāṇāyāḥ karaṇīyam 
SA_K01_vinv04_u-216	Var-v § 1.8.2.5.2 aparam api śikṣamāṇāyāḥ karaṇīyaṃ. yathāpi tac chikṣamāṇā	aparam api śikṣamāṇāyāḥ karaṇīyam yathā api tat śikṣamāṇā 
SA_K01_vinv04_u-217	dve varṣe ṣaṭsu dharmeṣu ṣaṭsv anudharmeṣu śikṣitaśikṣā bhavati. sa bhikṣūṇāṃ dūtam	dve varṣe ṣaṭsu dharmeṣu ṣaṭsu anudharmeṣu śikṣita śikṣā bhavati sa bhikṣūṇām dūtam 
SA_K01_vinv04_u-218	anupreṣayati. āgacchantv āryā upasaṃpādayiṣyanti. gantavyaṃ (77v = GBM 737)	anupreṣayati āgacchantu āryāḥ upasaṃpādayiṣyanti gantavyam   /
SA_K01_vinv04_u-219	bhikṣuṇā saptāham adhiṣṭhāya śikṣamāṇāyāḥ karaṇīyena. idaṃ śikṣamāṇāyāḥ karaṇīyaṃ.	bhikṣuṇā sapta aham adhiṣṭhāya śikṣamāṇāyāḥ karaṇīyena idam śikṣamāṇāyāḥ karaṇīyam 
SA_K01_vinv04_u-220	Var-v § 1.8.2.6.1 kiṃ śrāmaṇerakasya karaṇīyaṃ. etad eva sarvaṃ śrāmaṇerakasya karaṇīyaṃ.	kim śrāmaṇerakasya karaṇīyam etat eva sarvam śrāmaṇerakasya karaṇīyam 
SA_K01_vinv04_u-221	Var-v § 1.8.2.6.2 aparam api śrāmaṇerakasya karaṇīyaṃ. yathāpi tac chrāmaṇerakaḥ saparipūrṇaviṃśativarṣo bhavati. sa bhikṣūṇāṃ dūtam anupreṣayati	aparam api śrāmaṇerakasya karaṇīyam yathā api tat śrāmaṇerakaḥ sa paripūrṇa viṃśati varṣaḥ bhavati sa bhikṣūṇām dūtam anupreṣayati 
SA_K01_vinv04_u-222	āgacchantv āyuṣmantaḥ upasaṃpādayiṣyanti. gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya śrāmaṇerakasya karaṇīyena. idaṃ śrāmaṇerakasya karaṇīyaṃ /	āgacchantu āyuṣmantaḥ upasaṃpādayiṣyanti gantavyam bhikṣuṇā sapta aham adhiṣṭhāya śrāmaṇerakasya karaṇīyena idam śrāmaṇerakasya karaṇīyam 
SA_K01_vinv04_u-223	Var-v § 1.8.2.7.1 kiṃ śrāmaṇerikāyāḥ karaṇīyaṃ. etad eva sarvaṃ śrāmaṇerikāyāḥ karaṇīyaṃ.	kim śrāmaṇerikāyāḥ karaṇīyam etat eva sarvam śrāmaṇerikāyāḥ karaṇīyam 
SA_K01_vinv04_u-224	Var-v § 1.8.2.7.2 aparam api śrāmaṇerikāyāḥ karaṇīyaṃ /	aparam api śrāmaṇerikāyāḥ karaṇīyam 
SA_K01_vinv04_u-225	yathāpi tac chrāmaṇerikā gṛhavustā dvādaśavarṣā bhavati,	yathā api tat śrāmaṇerikā gṛha vustā dvādaśa varṣā bhavati 
SA_K01_vinv04_u-226	kumārikābhūtā vā aṣṭādaśavarṣā. sā bhikṣūṇāṃ dūtam anupreṣayati /	kumārikā bhūtā vā aṣṭādaśa varṣā sā bhikṣūṇām dūtam anupreṣayati 
SA_K01_vinv04_u-227	āgacchantv āryā dve varṣe ṣaṭsu dharmeṣu ṣaṭsv anudharmeṣu śikṣāṃ dāsyanti. gantavyaṃ bhikṣuṇā saptāham adhiṣṭhāya śrāmaṇerikāyāḥ karaṇīyena.  #	āgacchantu āryāḥ dve varṣe ṣaṭsu dharmeṣu ṣaṭsu anudharmeṣu śikṣām dāsyanti gantavyam bhikṣuṇā sapta aham adhiṣṭhāya śrāmaṇerikāyāḥ karaṇīyena  /
SA_K01_vinv04_u-228	idaṃ śrāmaṇerikāyāḥ karaṇīyaṃ //	idam śrāmaṇerikāyāḥ karaṇīyam 
SA_K01_vinv04_u-229	Var-v § 2 uddānam* //	uddānam 
SA_K01_vinv04_u-230	bhaiṣajyam upasthāyaka strīpuruṣapaṇḍakaḥ	bhaiṣajyam strī puruṣa paṇḍakaḥ 
