segmentnr	original	analyzed
SA_GP12_nardp2_u-979	imāṃ dharāṃ bhūdharabhūṣitāṅgīṃ samudravastrāṃ śaśisūryanetrām /	imām dharām bhūdhara bhūṣita aṅgīm samudra vastrām śaśi sūrya netrām 
SA_GP12_nardp2_u-980	ghanastanīṃ vyomasubaddhadehāṃ niṣkānanāṃ suṃdari vāmaśīlām // NarP_2,12.6 //	ghana stanīm vyoma su baddha dehām niṣka ānanām suṃdari vāma śīlām 
SA_GP12_nardp2_u-981	pātālaguhyāṃ bahuvṛkṣaromṇīṃ saptādharāṃ subhru tavāsmi dātā /	pātāla guhyām bahu vṛkṣa romṇīm sapta adharām subhru tava asmi dātā 
SA_GP12_nardp2_u-982	sakośabaddhāṃ gajavājipūrṇāṃ samantrihṛdyāṃ nagaraiḥ sametām // NarP_2,12.7 //	sa kośa baddhām gaja vāji pūrṇām sa mantri hṛdyām nagaraiḥ sametām 
SA_GP12_nardp2_u-983	ātmānamapi dāsyāmi tavā cārvaṅgi saṃgame /	ātmānam api dāsyāmi tava cāru aṅgi saṃgame 
SA_GP12_nardp2_u-984	kiṃ punarddhanaratnādi prasīda mama mohini // NarP_2,12.8 //	kim punar ddhana ratna ādi prasīda mama mohini 
SA_GP12_nardp2_u-985	nṛpasya vacanaṃ śrutvā mohinī madhurākṣaram /	nṛpasya vacanam śrutvā mohinī madhura akṣaram 
SA_GP12_nardp2_u-986	samuvāca smitaṃ kṛtvā tamutthāpya nṛpaṃ tadā // NarP_2,12.9 //	samuvāca smitam kṛtvā tam utthāpya nṛpam tadā 
SA_GP12_nardp2_u-987	na dharāṃ bhūdharopetāṃ varaye vasudhādhipa /	na dharām bhūdhara upetām varaye vasudhādhipa 
SA_GP12_nardp2_u-988	yadvidiṣyāmyahaṃ kāla tatkāryamaviśaṅkayā // NarP_2,12.10 //	yat vidiṣyāmi aham kāla tat kāryam aviśaṅkayā 
SA_GP12_nardp2_u-989	bhajiṣyāmi na saṃdehaḥ kuruṣva samayaṃ mama /	bhajiṣyāmi na saṃdehaḥ kuruṣva samayam mama 
SA_GP12_nardp2_u-990	rājovāca	rājā uvāca 
SA_GP12_nardp2_u-991	yena saṃtuṣyase devi samayaṃ taṃ karomyaham // NarP_2,12.11 //	yena saṃtuṣyase devi samayam tam karomi aham 
SA_GP12_nardp2_u-992	daśāvasthāṃ gato deho mama tvatsaṃgamaṃ vinā // NarP_2,12.12 //	daśa avasthām gataḥ dehaḥ mama tvad saṃgamam vinā 
SA_GP12_nardp2_u-993	mohinyuvāca	mohinī uvāca 
SA_GP12_nardp2_u-994	dīyatāṃ dakṣiṇo hasto bahudharmakarastava /	dīyatām dakṣiṇaḥ hastaḥ bahu dharma karaḥ tava 
SA_GP12_nardp2_u-995	yena me pratyayo rājan vacane tāvake bhavet // NarP_2,12.13 //	yena me pratyayaḥ rājan vacane tāvake bhavet 
SA_GP12_nardp2_u-996	rājā tvaṃ dharmaśīlo 'si satyakīrtirjagattraye /	rājā tvam si satya kīrtiḥ jagattraye 
SA_GP12_nardp2_u-997	na vaktāsyanṛtaṃ kāle mārgāyaṃ laukikaḥ kṛtaḥ // NarP_2,12.14 //	na vaktāsi anṛtam kāle mārga ayam laukikaḥ kṛtaḥ 
SA_GP12_nardp2_u-998	evaṃ bravāṇāṃ rājendro mohinīṃ hṛcchayāturaḥ /	evam bravāṇām rāja indraḥ mohinīm hṛcchaya āturaḥ 
SA_GP12_nardp2_u-999	abravīnnṛpatistāṃ tu suprasannamanā nṛpa // NarP_2,12.15 //	abravīt nṛpatiḥ tām tu su prasanna manāḥ nṛpa 
SA_GP12_nardp2_u-1000	janmaprabhṛti vāmoru nānṛtaṃ bhāṣitaṃ mayā /	janma prabhṛti vāma ūru na anṛtam bhāṣitam mayā 
SA_GP12_nardp2_u-1001	svaireṣvapi vihāreṣu kadāpi varavāṇiṃni // NarP_2,12.16 //	svaireṣu api vihāreṣu kadāpi vara vāṇiṃni 
SA_GP12_nardp2_u-1002	athavā vyāhṛtairvākyaiḥ kimebhiḥ pratyayākṣaraiḥ /	athavā vyāhṛtaiḥ vākyaiḥ kim ebhiḥ pratyaya akṣaraiḥ 
SA_GP12_nardp2_u-1003	dato hyeṣa mayā hasto dakṣiṇaḥ puṇyalāñchanaḥ // NarP_2,12.17 //	dataḥ hi eṣa mayā hastaḥ dakṣiṇaḥ puṇya lāñchanaḥ 
SA_GP12_nardp2_u-1004	yanmayā sukṛtaṃ kiñcitkṛtamājanma sundari /	yat mayā su kṛtam kiñcid kṛtam ājanma sundari 
SA_GP12_nardp2_u-1005	tatsarvaṃ tava vāmoru yadi kuryānna te vacaḥ // NarP_2,12.18 //	tat sarvam tava vāma ūru yadi kuryāt na te vacaḥ 
SA_GP12_nardp2_u-1006	antare hyeṣa datto me dharmo bhāryā bhavāṅgane /	antare hi eṣa dattaḥ me dharmaḥ bhāryā bhava aṅgane 
SA_GP12_nardp2_u-1007	tava rūpeṇa me kṣobhaḥ sahasā pratyupasthitaḥ // NarP_2,12.19 //	tava rūpeṇa me kṣobhaḥ sahasā pratyupasthitaḥ 
SA_GP12_nardp2_u-1008	ṛtadhvajasutaścāhaṃ nāmnā rukmāṃ gado nṛpaḥ /	ṛtadhvaja sutaḥ ca aham nāmnā rukmām gadaḥ nṛpaḥ 
SA_GP12_nardp2_u-1009	ikṣvākuvaśasaṃbhūtaḥ suto dharmāṅgado mama // NarP_2,12.20 //	ikṣvāku vaśa saṃbhūtaḥ sutaḥ dharmāṅgadaḥ mama 
SA_GP12_nardp2_u-1010	mṛgavyājena gahanaṃ praviṣṭaścārulocane /	mṛga vyājena gahanam praviṣṭaḥ cāru locane 
SA_GP12_nardp2_u-1011	tato dṛṣṭo vane hṛdyo vāmadevāśramo mayā // NarP_2,12.21 //	tatas dṛṣṭaḥ vane hṛdyaḥ vāmadeva āśramaḥ mayā 
SA_GP12_nardp2_u-1012	muninā jalpitaṃ tatra kiñcittena visarjitaḥ /	muninā jalpitam tatra kiñcid tena visarjitaḥ 
SA_GP12_nardp2_u-1013	āruhya vāhanaśreṣṭhaṃmandaraṃ draṣṭumāgataḥ // NarP_2,12.22 //	āruhya vāhana śreṣṭham mandaram draṣṭum āgataḥ 
SA_GP12_nardp2_u-1014	bhramamāṇo girivaraṃ kutūhalamanāstadā /	bhramamāṇaḥ giri varam kutūhala manāḥ tadā 
SA_GP12_nardp2_u-1015	prāptaṃ macchravaṇe gītaṃ tava vaktravinirgatam // NarP_2,12.23 //	prāptam mad śravaṇe gītam tava vaktra vinirgatam 
SA_GP12_nardp2_u-1016	tena gītena cākṛṣṭastvatsamīpamupāgataḥ /	tena gītena ca ākṛṣṭaḥ tvad samīpam upāgataḥ 
SA_GP12_nardp2_u-1017	dṛṣṭeḥ pathamanuprāptā mama tvaṃ cārulocane // NarP_2,12.24 //	dṛṣṭeḥ patham anuprāptā mama tvam cāru locane 
SA_GP12_nardp2_u-1018	tato 'haṃ mūrcchito devi visaṃjñaḥ patitaḥ kṣitau /	tatas ham mūrcchitaḥ devi visaṃjñaḥ patitaḥ kṣitau 
SA_GP12_nardp2_u-1019	sāṃprataṃ cetanāyuktastava vākyāmṛtena hi // NarP_2,12.25 //	sāṃpratam cetanā yuktaḥ tava vākya amṛtena hi 
SA_GP12_nardp2_u-1020	punarjātamivātmānaṃ manye 'haṃ lokamohini /	punar jātam iva ātmānam manye ham loka mohini 
SA_GP12_nardp2_u-1021	pratyuttarapradānena prasādaṃ karttumarhasi // NarP_2,12.26 //	pratyuttara pradānena prasādam karttum arhasi 
SA_GP12_nardp2_u-1022	nṛpeṇaiva samuddiṣṭā mohinyāhottaraṃ vacaḥ /	nṛpeṇa eva samuddiṣṭā mohinī āha uttaram vacaḥ 
SA_GP12_nardp2_u-1023	ahaṃ brahmabhavā rājaṃstvadarthaṃ samupāgatā // NarP_2,12.27 //	aham brahma bhavā rājan tvad artham samupāgatā 
SA_GP12_nardp2_u-1024	śrutvā kīrti smaropetā mandaraṃ kanakācalam /	śrutvā smara upetāḥ mandaram kanaka acalam 
SA_GP12_nardp2_u-1025	parityajya surānsarvānviśvaṃbharapurogamān // NarP_2,12.28 //	parityajya surān sarvān viśvaṃbhara purogamān 
SA_GP12_nardp2_u-1026	samāhitamanāstvatra tapasyāniratā sthitā /	samāhita manāḥ tu atra tapasyā niratā sthitā 
SA_GP12_nardp2_u-1027	saṃpūjayantī deveśaṃ gītadānena śaṅkaram // NarP_2,12.29 //	saṃpūjayantī deveśam gīta dānena śaṅkaram 
SA_GP12_nardp2_u-1028	gītadānamahaṃ manye surāṇāmativallabham /	gīta dānam aham manye surāṇām ati vallabham 
SA_GP12_nardp2_u-1029	sarvadānādhikaṃ bhūpa hyanantagatidāyakam // NarP_2,12.30 //	sarva dāna adhikam bhūpa hi ananta gati dāyakam 
SA_GP12_nardp2_u-1030	yena tuṣṭaḥ paśupatiḥ sadyaḥ pratyupakārakaḥ /	yena tuṣṭaḥ paśupatiḥ sadyas pratyupakārakaḥ 
SA_GP12_nardp2_u-1031	īpsito 'yaṃ mayā prāpto bhavānavanipālakaḥ // NarP_2,12.31 //	īpsitaḥ yam mayā prāptaḥ bhavān avanipālakaḥ 
SA_GP12_nardp2_u-1032	abhiprīto 'si me rājannabhiprītā hyahaṃ tava // NarP_2,12.32 //	abhiprītaḥ u si me rājan abhiprītā hi aham tava 
SA_GP12_nardp2_u-1033	tamevaṃ muktvā dvijarājavaktrā karaṃ gṛhītvā nṛpatestu vegāt /	tam evam muktvā dvijarāja vaktrā karam gṛhītvā nṛpateḥ tu vegāt 
SA_GP12_nardp2_u-1034	utthāpayāmāsa dharāśayānamindrasya yaṣṭīmiva mohinī sā // NarP_2,12.33 //	utthāpayāmāsa dharā śayānam indrasya yaṣṭīm iva mohinī sā 
SA_GP12_nardp2_u-1035	iti śrībṛhannāradīyapurāṇottarabhāge samayakaraṇaṃ nāma dvādaśo 'dhyāyaḥ	iti śrī bṛhat nāradīyapurāṇa uttara bhāge samayakaraṇam nāma dvādaśaḥ dhyāyaḥ 
SA_GP12_nardp2_u-1036	vasiṣṭha uvāca	vasiṣṭhaḥ uvāca 
SA_GP12_nardp2_u-1037	utthāpayitvā rājānaṃ mohinī vākyamabravīt /	utthāpayitvā rājānam mohinī vākyam abravīt 
SA_GP12_nardp2_u-1038	mā śaṅkāṃ kuru rājendra kumārīṃ viddhyakalmaṣām // NarP_2,13.1 //	mā śaṅkām kuru rāja indra kumārīm viddhi akalmaṣām 
SA_GP12_nardp2_u-1039	udvahasva mahīpāla gṛhyoktavidhinā hi mām /	udvahasva mahīpāla gṛhya ukta vidhinā hi mām 
SA_GP12_nardp2_u-1040	anūḍhā kanyakā rājan yadi garbhaṃ bibharti hi // NarP_2,13.2 //	an ūḍhā kanyakā rājan yadi garbham bibharti hi 
SA_GP12_nardp2_u-1041	prasūyati divākīrtiṃ sarvavarṇavigarhitam /	prasūyati divākīrtim sarva varṇa vigarhitam 
SA_GP12_nardp2_u-1042	cāṇḍālayonayastisraḥ purāṇe kavayo viduḥ // NarP_2,13.3 //	cāṇḍāla yonayaḥ tisraḥ purāṇe kavayaḥ viduḥ 
SA_GP12_nardp2_u-1043	kumārīsaṃbhavātvekā sagotrāpi dvitīyakā /	kumārīsaṃbhavā tu ekā sagotrā api dvitīyakā 
SA_GP12_nardp2_u-1044	brāhmaṇyāṃ śūdrajanitā tṛtīyā nṛpapuṅgava // NarP_2,13.4 //	brāhmaṇyām śūdra janitā tṛtīyā nṛpa puṅgava 
SA_GP12_nardp2_u-1045	etasmātkāraṇādrājan kumārīṃ māṃ samudvaha /	etasmāt kāraṇāt rājan kumārīm mām samudvaha 
SA_GP12_nardp2_u-1046	tatastāṃ capalāpāṅgīṃ nṛpo rukmāṅgado girau // NarP_2,13.5 //	tatas tām capalāpāṅgīm nṛpaḥ rukmāṅgadaḥ girau 
SA_GP12_nardp2_u-1047	udvāhya vidhinā yuktastasthau rājā hasanniva /	udvāhya vidhinā yuktaḥ tasthau rājā hasan iva 
SA_GP12_nardp2_u-1048	rājovāca	rājā uvāca 
SA_GP12_nardp2_u-1049	na tathā tridivaprāptiḥ prīṇayenmāṃ varānane // NarP_2,13.6 //	na tathā tridiva prāptiḥ prīṇayet mām varānane 
SA_GP12_nardp2_u-1050	tavaprāptiryathā devi mandare 'sminsukhāya vai /	tava prāptiḥ yathā devi mandare smin sukhāya vai 
SA_GP12_nardp2_u-1051	manye purandarāddevi hyātmānamadhikaṃ kṣitau // NarP_2,13.7 //	manye purandarāt devi hi ātmānam adhikam kṣitau 
SA_GP12_nardp2_u-1052	trailokyasundarīṃ prāpya bhāryāṃ tvāṃ cārulocane /	trailokya sundarīm prāpya bhāryām tvām cāru locane 
SA_GP12_nardp2_u-1053	tasmādyadanukūlaṃ te tatkaromi praśādhi mām // NarP_2,13.8 //	tasmāt yat anukūlam te tat karomi praśādhi mām 
SA_GP12_nardp2_u-1054	ihaiva ramase bāle athavā mandire mama /	iha eva ramase bāle athavā mandire mama 
SA_GP12_nardp2_u-1055	malaye meruśikhare vane vā nandane vada // NarP_2,13.9 //	malaye meru śikhare vane vā nandane vada 
SA_GP12_nardp2_u-1056	tacchrutvā nṛpatervākyaṃ mohinī madhuraṃ nṛpa /	tat śrutvā nṛpateḥ vākyam mohinī madhuram nṛpa 
SA_GP12_nardp2_u-1057	uvācānuśayaṃ rājanvacanaṃ prītivarddhanam // NarP_2,13.10 //	uvāca anuśayam rājan vacanam prīti varddhanam 
SA_GP12_nardp2_u-1058	sapatnīnāṃ kaṭākṣāṇāṃ kṣatāni nagare mama /	sapatnīnām kaṭākṣāṇām kṣatāni nagare mama 
SA_GP12_nardp2_u-1059	bhaviṣyanti mahīpāla kathaṃ gacchāmi te puram // NarP_2,13.11 //	bhaviṣyanti mahīpāla katham gacchāmi te puram 
SA_GP12_nardp2_u-1060	māsma sīmantinī kācidbhaveddhi kṣitimaṇḍale /	mā āsma sīmantinī kācid bhavet hi kṣiti maṇḍale 
SA_GP12_nardp2_u-1061	yasyāḥ sapatnīprabhavaṃ duḥkhamāmaraṇaṃ bhavet // NarP_2,13.12 //	yasyāḥ sapatnī prabhavam duḥkham āmaraṇam bhavet 
SA_GP12_nardp2_u-1062	sāhaṃ labdhā mahīpāla manasā vaśagā tava /	sā aham labdhā mahīpāla manasā vaśa gā tava 
SA_GP12_nardp2_u-1063	jñātvā sapatnīprabhavaṃ duḥkhaṃ bhartā kṛto mayā // NarP_2,13.13 //	jñātvā sapatnī prabhavam duḥkham bhartā kṛtaḥ mayā 
SA_GP12_nardp2_u-1064	vatsyāmi parvataśreṣṭhe bahvāścaryasamanvite /	vatsyāmi parvata śreṣṭhe bahu āścarya samanvite 
SA_GP12_nardp2_u-1065	na tvaṃ vasasi rājendra saṃdhyāvalyā vinā kvacit // NarP_2,13.14 //	na tvam vasasi rāja indra saṃdhyāvalyā vinā kvacid 
SA_GP12_nardp2_u-1066	tasyāstvaṃ virahe duḥkhī saputrāyā bhaviṣyasi /	tasyāḥ tvam virahe duḥkhī sa putrāyāḥ bhaviṣyasi 
SA_GP12_nardp2_u-1067	duḥkhena bhavato rājanbhūri duḥkhaṃ bhavenmama // NarP_2,13.15 //	duḥkhena bhavataḥ rājan bhūri duḥkham bhavet mama 
SA_GP12_nardp2_u-1068	yatraiva bhavataḥ saukhyaṃ tatrāhamapi saṃsthitā /	yatra eva bhavataḥ saukhyam tatra aham api saṃsthitā 
SA_GP12_nardp2_u-1069	yatra tvaṃ raṃsyase rājaṃstatra me mandaro giriḥ // NarP_2,13.16 //	yatra tvam raṃsyase rājan tatra me mandaraḥ giriḥ 
SA_GP12_nardp2_u-1070	bhartṛsthāne hi vastavyamṛddhihīne 'pi bhāryayā /	bhartṛ sthāne hi vastavyam ṛddhi hīne bhāryayā 
SA_GP12_nardp2_u-1071	sa meruḥ kāñcanamayaḥ sannidhāne pracakṣate // NarP_2,13.17 //	sa meruḥ kāñcana mayaḥ sannidhāne pracakṣate 
SA_GP12_nardp2_u-1072	manoratho nāma meruryatra tvaṃ ramase vibho /	manorathaḥ nāma meruḥ yatra tvam ramase vibho 
SA_GP12_nardp2_u-1073	bhartṛsthānaṃ parityajya svapiturvāpi varjitam // NarP_2,13.18 //	bhartṛ sthānam parityajya sva pituḥ vā api varjitam 
SA_GP12_nardp2_u-1074	pitṛsthānāśrayaratā nārī tamasi majjati /	pitṛ sthāna āśraya ratā nārī tamasi majjati 
SA_GP12_nardp2_u-1075	sarvadharmavihīnāpi nārī bhavati sūkarī // NarP_2,13.19 //	sarva dharma vihīnā api nārī bhavati sūkarī 
SA_GP12_nardp2_u-1076	evaṃ jānāmyahaṃ doṣaṃ kathaṃ vatsyāmi mandare /	evam jānāmi aham doṣam katham vatsyāmi mandare 
SA_GP12_nardp2_u-1077	mamiṣyāmitvayā sārddhamīśastvaṃ sukhaduḥkhayoḥ // NarP_2,13.20 //	mamiṣyāmi tvayā sārddham īśaḥ tvam sukha duḥkhayoḥ 
SA_GP12_nardp2_u-1078	mohinyāstadvacaḥ śrutvā rājā saṃhṛṣṭamānasaḥ /	mohinyāḥ tat vacaḥ śrutvā rājā saṃhṛṣṭa mānasaḥ 
SA_GP12_nardp2_u-1079	pariṣvajya varārohāmidaṃ vacanamabravīt // NarP_2,13.21 //	pariṣvajya varārohām idam vacanam abravīt 
SA_GP12_nardp2_u-1080	bhāryāṇāṃ mama sarvāsāmupariṣṭādbhaviṣyasi /	bhāryāṇām mama sarvāsām upariṣṭāt bhaviṣyasi 
SA_GP12_nardp2_u-1081	mā śaṅkāṃ kuru vāmoru yato duḥkhaṃ bhaviṣyati // NarP_2,13.22 //	mā śaṅkām kuru vāma ūru yatas duḥkham bhaviṣyati 
SA_GP12_nardp2_u-1082	jīvitādadhikā subhru bhaviṣyasi gṛhe mama /	jīvitāt adhikā subhru bhaviṣyasi gṛhe mama 
SA_GP12_nardp2_u-1083	ehi gacchāva tanvaṅgi sukhāya nagaraṃ prati // NarP_2,13.23 //	ehi gacchāva tanvaṅgi sukhāya nagaram prati 
SA_GP12_nardp2_u-1084	bhuṅkṣva bhogānmayā sārddhaṃ tatrasthā svecchayā priye // NarP_2,13.24 //	bhuṅkṣva bhogān mayā sārddham tatrasthā sva icchayā priye 
SA_GP12_nardp2_u-1085	sā tvevamuktā śaśigauravaktrā rukmāṅgadenātmavināśanāya /	sā tu evam uktā śaśi gaura vaktrā rukmāṅgadena ātma vināśanāya 
SA_GP12_nardp2_u-1086	saṃprasthitā nūpuragoṣayuktā vikarṣayantī girijātaśobhām // NarP_2,13.25 //	saṃprasthitā nūpura goṣa yuktā vikarṣayantī giri jāta śobhām 
SA_GP12_nardp2_u-1087	iti śrībṛhannāradīyapurāṇottarabhāge mohinīsaṃmohanaṃ nāma trayodaśo 'dhyāyaḥ	iti śrī bṛhat nāradīyapurāṇa uttara bhāge mohinīsaṃmohanam nāma trayodaśaḥ dhyāyaḥ 
SA_GP12_nardp2_u-1088	vasiṣṭha uvāca	vasiṣṭhaḥ uvāca 
SA_GP12_nardp2_u-1089	saṃprasthitāvubhau rājangiriśīrṣāddharātalam /	saṃprasthitau ubhau rājan giri śīrṣāt dharā talam 
SA_GP12_nardp2_u-1090	paśyamānau bahūnbhāvāngirijātānmanoharamanoharān // NarP_2,14.1 //	paśyamānau bahūn bhāvān giri jātān manohara manoharān 
SA_GP12_nardp2_u-1091	kecidvidrumasaṃkāśāḥ kecidrajatasannibhāḥ /	kecid vidruma saṃkāśāḥ kecid rajata sannibhāḥ 
SA_GP12_nardp2_u-1092	kecinnīlasamaprakhyāḥ kecitkāñcanasatviṣaḥ // NarP_2,14.2 //	kecid nīla sama prakhyāḥ kecid kāñcana sa tviṣaḥ 
SA_GP12_nardp2_u-1093	kecitsphāṭikavarṇābhā haritālanibhāḥ pare /	kecid sphāṭika varṇa ābhāḥ haritāla nibhāḥ pare 
SA_GP12_nardp2_u-1094	anyonyaśleṣatāṃ prāptau sakalaiḥ sthāvarairiva // NarP_2,14.3 //	anyonya śleṣa tām prāptau sakalaiḥ sthāvaraiḥ iva 
SA_GP12_nardp2_u-1095	saprāpya vasudhāṃ bhūpo hyapaśyadvājināṃ varam /	sa prāpya vasudhām bhūpaḥ hi apaśyat vājinām varam 
SA_GP12_nardp2_u-1096	khanyamānaṃ khureṇorvī kuliśābhena veginā // NarP_2,14.4 //	khanyamānam khureṇa urvī kuliśa ābhena veginā 
SA_GP12_nardp2_u-1097	tasya dārayataḥ pṛthvīṃ sutīkṣṇena khureṇa hi /	tasya dārayataḥ pṛthvīm su tīkṣṇena khureṇa hi 
SA_GP12_nardp2_u-1098	gṛhagodhābhavattasmin bhūbhāgāntargatā kila // NarP_2,14.5 //	gṛhagodhā bhavat tasmin bhū bhāga antargatā kila 
SA_GP12_nardp2_u-1099	nirgacchamānā nṛpate khureṇa vidalīkṛtā /	nirgacchamānā nṛpate khureṇa vidalīkṛtā 
SA_GP12_nardp2_u-1100	vidīryamāṇāṃ nṛpatirapaśyatsa dayāparaḥ // NarP_2,14.6 //	vidīryamāṇām nṛpatiḥ apaśyat sa dayā paraḥ 
SA_GP12_nardp2_u-1101	abhyadhāvata vegena hā hateti priyāṃ vadan /	abhyadhāvata vegena hā hata iti priyām vadan 
SA_GP12_nardp2_u-1102	tataḥ sa vṛkṣapatreṇa komalena mahīpatiḥ // NarP_2,14.7 //	tatas sa vṛkṣa patreṇa komalena mahīpatiḥ 
SA_GP12_nardp2_u-1103	utsārya tāṃ khurādāśu prākṣipattṛṇaśādvale /	utsārya tām khurāt āśu prākṣipat tṛṇa śādvale 
SA_GP12_nardp2_u-1104	tatastu mohinīṃ prāha prekṣya mūrcchāgatāṃ hi tām // NarP_2,14.8 //	tatas tu mohinīm prāha prekṣya mūrcchā gatām hi tām 
SA_GP12_nardp2_u-1105	śīghramāhara cārvaṅgijalaṃ jalajalocane /	śīghram āhara cāru aṅgi jalam jalaja locane 
SA_GP12_nardp2_u-1106	yena mūrcchāgatāṃ siṃce gṛhagodhāṃ vimardditām // NarP_2,14.9 //	yena mūrcchā gatām siṃce gṛhagodhām vimardditām 
SA_GP12_nardp2_u-1107	sā bharturvacanācchīghramānayacchītalaṃ jalam /	sā bhartuḥ vacanāt śīghram ānayat śītalam jalam 
SA_GP12_nardp2_u-1108	tenābhyaṣiṃ cannṛpatirgṛhagodhāṃ vimūrcchitām // NarP_2,14.10 //	tena abhyaṣim cat nṛpatiḥ gṛha godhām vimūrcchitām 
SA_GP12_nardp2_u-1109	avāpa cetanāṃ rājan śītalājjalasecanāt /	avāpa cetanām rājan śītalāt jala secanāt 
SA_GP12_nardp2_u-1110	abhighāteṣu sarveṣu śastaṃ vāriprasecanam // NarP_2,14.11 //	abhighāteṣu sarveṣu śastam vāri prasecanam 
SA_GP12_nardp2_u-1111	athavā klinnavastreṇa sahasā bandhanaṃ hitam /	athavā klinna vastreṇa sahasā bandhanam hitam 
SA_GP12_nardp2_u-1112	saṃprāptacetanā bhūpa godhā vacanamabravīt // NarP_2,14.12 //	saṃprāpta cetanā bhūpa godhā vacanam abravīt 
SA_GP12_nardp2_u-1113	rājānamagrato vīkṣya vedanārtā śanaiḥ śanaiḥ /	rājānam agratas vīkṣya vedanā ārtā śanais śanais 
SA_GP12_nardp2_u-1114	rukmāṅgada mahābāho nibodha mama ceṣṭitam // NarP_2,14.13 //	rukmāṅgada mahā bāho nibodha mama ceṣṭitam 
SA_GP12_nardp2_u-1115	śākale nagare ramye bhāryāhaṃ hyagrajanmanaḥ /	śākale nagare ramye bhāryā aham hi agrajanmanaḥ 
SA_GP12_nardp2_u-1116	rūpayauvanasaṃpannā tasya nātipriyā vibho // NarP_2,14.14 //	rūpa yauvana saṃpannā tasya na ati priyā vibho 
SA_GP12_nardp2_u-1117	sadā vidveṣasaṃyukto mayi niṣṭhurajalpakaḥ /	sadā vidveṣa saṃyuktaḥ mayi niṣṭhura jalpakaḥ 
SA_GP12_nardp2_u-1118	nānyasya kasyaciddveṣṭā sa tu me nṛpate patiḥ // NarP_2,14.15 //	na anyasya kasyacid dveṣṭā sa tu me nṛpate patiḥ 
SA_GP12_nardp2_u-1119	tato 'ha krodhasaṃyuktā vaśīkaraṇalaṃbhanāt /	tatas ha krodha saṃyuktāḥ vaśīkaraṇa laṃbhanāt 
SA_GP12_nardp2_u-1120	apṛcchaṃ pramadā rājanyāstyaktāḥ patibhiḥ kila // NarP_2,14.16 //	apṛccham pramadāḥ rājanyāḥ tyaktāḥ patibhiḥ kila 
SA_GP12_nardp2_u-1121	tābhiruktā hyahaṃ bhūpa vaśyo bhartā bhaviṣyati /	tābhiḥ uktā hi aham bhūpa vaśyaḥ bhartā bhaviṣyati 
SA_GP12_nardp2_u-1122	asmākaṃ pratyayo jāto bhartṛtyāgāvamānanāt // NarP_2,14.17 //	asmākam pratyayaḥ jātaḥ bhartṛ tyāga avamānanāt 
SA_GP12_nardp2_u-1123	pravrajyābheṣajairvaśyā jātā hi patayastu naḥ /	pravrajyā bheṣajaiḥ vaśyāḥ jātāḥ hi patayaḥ tu naḥ 
SA_GP12_nardp2_u-1124	tvaṃ pṛccha tāṃ varārohe dāsyate bheṣajaṃ śubham // NarP_2,14.18 //	tvam pṛccha tām varārohe dāsyate bheṣajam śubham 
SA_GP12_nardp2_u-1125	na vikalpastvayā kāryo bhavitā dāsavatpatiḥ /	na vikalpaḥ tvayā kāryaḥ bhavitā dāsavat patiḥ 
SA_GP12_nardp2_u-1126	tato 'haṃ tvaritaṃ gatvā tāsāṃ vākyena bhūpate // NarP_2,14.19 //	tatas ham tvaritam gatvā tāsām vākyena bhūpate 
SA_GP12_nardp2_u-1127	prāsādaḥ kathitastasyāḥ pṛcchantyā mama mānavaiḥ /	prāsādaḥ kathitaḥ tasyāḥ pṛcchantyāḥ mama mānavaiḥ 
SA_GP12_nardp2_u-1128	śatastaṃbhasamāyuktaḥ kāntimatsudhayā yutaḥ // NarP_2,14.20 //	śata staṃbha samāyuktaḥ kāntimat sudhayā yutaḥ 
SA_GP12_nardp2_u-1129	praviśya taṃ sutejaskāmapaśyaṃ brahyacāriṇīm /	praviśya tam su tejaskām apaśyam brahyacāriṇīm 
SA_GP12_nardp2_u-1130	prāvṛtāṃ dīrghavastreṇa sandhyārāgasavarṇinīm // NarP_2,14.21 //	prāvṛtām dīrgha vastreṇa sandhyā rāga savarṇinīm 
SA_GP12_nardp2_u-1131	dīrghābhiḥ sā jaṭābhistu saṃvṛtā dīptisayutā /	dīrghābhiḥ sā jaṭābhiḥ tu saṃvṛtā dīpti sayutā 
SA_GP12_nardp2_u-1132	paricārakaistu saṃyuktā vījyamānā śanaiḥ śanaiḥ // NarP_2,14.22 //	paricārakaiḥ tu saṃyuktā vījyamānā śanais śanais 
SA_GP12_nardp2_u-1133	akṣasūtrakarā sā tu japantī bhagamālinī /	akṣa sūtra karā sā tu japantī bhaga mālinī 
SA_GP12_nardp2_u-1134	sarvavaśyakaraṃ mantraṃ kṣobhakaṃ pratyayāvaham // NarP_2,14.23 //	sarva vaśyā karam mantram kṣobhakam pratyaya āvaham 
SA_GP12_nardp2_u-1135	tato 'haṃ praṇatā bhūtvā padbhyāṃ nyasyāṅgalīyakam /	tatas ham praṇatā bhūtvā padbhyām nyasya aṅgalīyakam 
SA_GP12_nardp2_u-1136	mṛdukāñcanasaṃbhūtaṃ atiriktaprabhānvitam // NarP_2,14.24 //	mṛdu kāñcana saṃbhūtam atirikta prabhā anvitam 
SA_GP12_nardp2_u-1137	tato hṛṣṭābhavaddṛṣṭvā padasthaṃ cāṅgulīyakam /	tatas hṛṣṭā abhavat dṛṣṭvā pada stham ca aṅgulīyakam 
