segmentnr	original	analyzed
SA_GR14_ss6_priu-980	yarhy upārata-dhīs tasminn adrākṣīt puruṣān puraḥ /	yarhi upārata dhīḥ tasmin adrākṣīt puruṣān puras 
SA_GR14_ss6_priu-981	upalabhyopalabdhān prāg vavande śirasā dvijaḥ //	upalabhya upalabdhān prāk vavande śirasā dvijaḥ 
SA_GR14_ss6_priu-982	hitvā kalevaraṃ tīrthe gaṅgāyāṃ darśanād anu /	hitvā kalevaram tīrthe gaṅgāyām darśanāt anu 
SA_GR14_ss6_priu-983	sadyaḥ svarūpaṃ jagṛhe bhagavat-pārśva-vartinām //	sadyas sva rūpam jagṛhe bhagavat pārśva vartinām 
SA_GR14_ss6_priu-984	sākaṃ vihāyasā vipro mahāpuruṣa-kiṅkaraiḥ /	sākam vihāyasā vipraḥ mahāpuruṣa kiṅkaraiḥ 
SA_GR14_ss6_priu-985	haimaṃ vimānam āruhya yayau yatra śriyaḥ patiḥ // [BhP 6.2.40-44]	haimam vimānam āruhya yayau yatra śriyaḥ patiḥ 
SA_GR14_ss6_priu-986	spaṣṭam / evaṃ sadyo bhagavat-prāptyāv apy ādhikyam avagatam /	spaṣṭam evam sadyas bhagavat prāptyau api ādhikyam avagatam 
SA_GR14_ss6_priu-987	// 6.2 // śrī-śukaḥ // 15 // [16]	ro-0 śrī śukaḥ 
SA_GR14_ss6_priu-988	sālokyādiṣu ca sāmīpyasyādhikyaṃ bahiḥ sākṣātkāramayatvāt tasyaiva hy	sālokya ādiṣu ca sāmīpyasya ādhikyam bahis sākṣātkāra maya tvāt tasya eva hi 
SA_GR14_ss6_priu-989	ādhikyaṃ darśitam /	ādhikyam darśitam 
SA_GR14_ss6_priu-990	tad evaṃ muktir darśitā /	tat evam muktiḥ darśitā 
SA_GR14_ss6_priu-991	tatra viṣṇu-dharmottare śrī-	tatra viṣṇudharmottare śrī 
SA_GR14_ss6_priu-992	vajra-praśnaḥ -	vajrapraśnaḥ 
SA_GR14_ss6_priu-993	kalpānāṃ jīva-sāmye hi muktir naivopapadyate /	kalpānām jīva sāmye hi muktiḥ na eva upapadyate 
SA_GR14_ss6_priu-994	kadācid api dharmajña tatra pṛcchāmi kāraṇam //	kadācid api dharma jña tatra pṛcchāmi kāraṇam 
SA_GR14_ss6_priu-995	ekaikasmin nare muktiṃ kalpe kalpe gate dvija /	ekaikasmin nare muktim kalpe kalpe gate dvija 
SA_GR14_ss6_priu-996	abhaviṣyaj jagac chūnyaṃ kālasyāder bhāvataḥ //	abhaviṣyat jagat śūnyam kālasya ādeḥ bhāvataḥ 
SA_GR14_ss6_priu-997	atha śrī-mārkaṇḍeyasyottaram -	atha śrī mārkaṇḍeyasya uttaram 
SA_GR14_ss6_priu-998	jīvasyānyasya sargeṇa nare muktim upāgate /	jīvasya anyasya sargeṇa nare muktim upāgate 
SA_GR14_ss6_priu-999	acintya-śaktir bhagavān jagat pūrayate sadā //	acintya śaktiḥ bhagavān jagat pūrayate sadā 
SA_GR14_ss6_priu-1000	brahmaṇā saha mucyante brahma-lokam upāgatāḥ /	brahmaṇā saha mucyante brahma lokam upāgatāḥ 
SA_GR14_ss6_priu-1001	sṛjyante ca mahā-kalpe tad-vidhāś cāpare janān // [ViDhP 1.81.11-14] iti /	sṛjyante ca mahā kalpe tadvidhāḥ ca apare janān iti 
SA_GR14_ss6_priu-1002	atra kvacid api kalpe keṣāṃcid api jīvānām anudbuddha-karmatvena	atra kvacid api kalpe keṣāṃcid api jīvānām an udbuddha karma tvena 
SA_GR14_ss6_priu-1003	suṣuptavat prakṛtāv api līnānām ananta-brahmāṇḍa-gatānām ivānantānām	suṣupta vat prakṛtau api līnānām ananta brahmāṇḍa gatānām iva anantānām 
SA_GR14_ss6_priu-1004	ekastyopādhi-sṛṣṭyā brahmāṇḍa-praveśenaṃ sarga iti jñeyam /	sargaḥ iti jñeyam 
SA_GR14_ss6_priu-1005	apūrva-sṛṣṭau	a pūrva sṛṣṭau 
SA_GR14_ss6_priu-1006	sāditve kṛta-hānya-kṛtābhyāgamaḥ syāt /	sa ādi tve kṛta hāni akṛta abhyāgamaḥ syāt 
SA_GR14_ss6_priu-1007	atha muktibhyo bhagavat-prīter ādhikyaṃ vivriyate /	atha muktibhyaḥ bhagavat prīteḥ ādhikyam vivriyate 
SA_GR14_ss6_priu-1008	tatra yadyapi tat prītiṃ	tatra yadi api tat prītim 
SA_GR14_ss6_priu-1009	vinā tā pai na santy eva tathāpi keṣāñcit teṣāṃ svasya duḥkha-hānau	vinā tā pai na santi eva tathā api keṣāñcid teṣām svasya duḥkha hānau 
SA_GR14_ss6_priu-1010	sāmīpyādi-lakṣaṇa-sampattāv api tātparyaṃ,	sāmīpya ādi lakṣaṇa sampattau api tātparyam 
SA_GR14_ss6_priu-1011	na tu śrī-bhagtavaty eveti teṣu	na tu śrī bhagtavatī eva iti teṣu 
SA_GR14_ss6_priu-1012	nyūnatā / tatra kaivalyaika-prayojanam [BhP 12.13.12] iti yad uktam / tasya	nyūna tā tatra kaivalya eka prayojanam bhp  iti yat uktam tasya 
SA_GR14_ss6_priu-1013	cārthasya tatraiva viśrāntiḥ /	ca arthasya tatra eva viśrāntiḥ 
SA_GR14_ss6_priu-1014	tathaiva sarva-vedānta ity ādi-prāktana-pāda-	tathā eva sarva vedānte iti ādi prāktana pāda 
SA_GR14_ss6_priu-1015	trayasya viśrāntis tattva-bhagavat-sandarbhābhyāṃ śrī-bhagavaty eva darśitā /	                           
SA_GR14_ss6_priu-1016	tatraiva tattva-padārthasya pūrṇatva-sthāpanāt /	tatra eva tattva padārthasya pūrṇa tva sthāpanāt 
SA_GR14_ss6_priu-1017	tathaitat-pūrvam api hari-līlā-kathā (page 20)	tathā etat pūrvam api hari līlā kathā page 
SA_GR14_ss6_priu-1018	vrātāmṛtānandita-sat-suram	             
SA_GR14_ss6_priu-1019	[BhP 12.13.11] iti grantha-svabhāva-varṇane tat-prīter eva mukhyatvaṃ	              
SA_GR14_ss6_priu-1020	darśitam / hari-līlā-kathā-vrāta evāmṛtaṃ,	darśitam hari līlā kathā vrāte eva amṛtam 
SA_GR14_ss6_priu-1021	santa ātmarāmā eva surā iti /	santaḥ ātma rāmāḥ eva surāḥ iti 
SA_GR14_ss6_priu-1022	itthaṃ satāṃ brahma-sukhānubhūtyā [BhP 10.12.11] iti prasiddheḥ /	ittham satām brahma sukha anubhūtyā bhp iti prasiddheḥ 
SA_GR14_ss6_priu-1023	pariniṣṭhito'pi nairguṇye [BhP 2.1.9] ity ādeś ca /	pariniṣṭhitaḥ upi nairguṇye bhp iti ādeḥ ca 
SA_GR14_ss6_priu-1024	ataḥ kaivalya-śabdaś ca tat-	atas kaivalya śabdaḥ ca tat 
SA_GR14_ss6_priu-1025	tad-anusāreṇa vyākhyātavyaḥ /	tad anusāreṇa vyākhyātavyaḥ 
SA_GR14_ss6_priu-1026	tathā hi yadi tatra kevala-śabdena śuddhatvaṃ	tathā hi yadi tatra kevala śabdena śuddha tvam 
SA_GR14_ss6_priu-1027	vaktavyaṃ tadā tat-prītyeka-tātparyā eva parama-śuddhā iti tasyām eva	vaktavyam tadā tad prīti eka tātparyā eva parama śuddhā iti tasyām eva 
SA_GR14_ss6_priu-1028	tātparyam / pūrvaṃ bhakti-sandarbhe'pi śuddha-śabdenaikānti-bhakta eva	                                                  
SA_GR14_ss6_priu-1029	pratipāditaḥ /	pratipāditaḥ 
SA_GR14_ss6_priu-1030	tad uktam anyasya sa-doṣatva-kathanena /	tat uktam anyasya sa doṣa tva kathanena 
SA_GR14_ss6_priu-1031	dharmaḥ projjhita-kaitavo'tra	dharmaḥ 
SA_GR14_ss6_priu-1032	paramaḥ [BhP 1.1.2] ity atra /	paramaḥ bhp  iti atra 
SA_GR14_ss6_priu-1033	ṭīkā ca - pra-śabdena mokṣābhisandhir api	ṭīkā ca pra śabdena mokṣa abhisandhiḥ api 
SA_GR14_ss6_priu-1034	nirastaḥ ity eṣā /	nirastaḥ iti eṣā 
SA_GR14_ss6_priu-1035	atra bhāgavata-dharme mokṣābhisandhir api kaitavam / yadi	atra bhāgavata dharme mokṣa abhisandhiḥ api kaitavam yadi 
SA_GR14_ss6_priu-1036	ca tatra kaivalya-śabdena bhagavān evoktas tat-svabhāvo vā, tathāpi	ca tatra kaivalya śabdena bhagavān evā uktaḥ tad svabhāvaḥ vā tathā api 
SA_GR14_ss6_priu-1037	prītimatām eva /	prītimatām eva 
SA_GR14_ss6_priu-1038	kāmaṃ bhavaḥ sva-vṛjinair nirayeṣu nas tāc ceto'livad yadi	kāmam bhavaḥ sva vṛjinaiḥ nirayeṣu naḥ cetoli vat yadi 
SA_GR14_ss6_priu-1039	nu te padayo rameta [BhP 6.15.49] iti nyāyena tad-ekānuśīlana-mātra-	nu te padayoḥ rameta iti nyāyena 
SA_GR14_ss6_priu-1040	tātparyāt prītāv eva viśrāntiḥ /	         
SA_GR14_ss6_priu-1041	ataeva kaivalyān mokṣād apy ekaḥ śreṣṭho yo bhagavat-prīti-lakṣaṇo'rthas	ataeva kaivalyāt mokṣāt api ekaḥ śreṣṭhaḥ yaḥ bhagavat prīti lakṣaṇa ūrthaḥ 
SA_GR14_ss6_priu-1042	tat-prayojanam iti vyākhyāntaram /	tad prayojanam iti vyākhyā antaram 
SA_GR14_ss6_priu-1043	vastutas tūkta-nyāyena kaivalyādi-śabdāḥ	vastutas tu ukta nyāyena kaivalya ādi śabdāḥ 
SA_GR14_ss6_priu-1044	śuddha-bhakti-vācakatā-pradhānā eva /	śuddha bhakti vācaka tā pradhānāḥ eva 
SA_GR14_ss6_priu-1045	tathaivāha gadyābhyām - yathā-	tathā eva āha gadyābhyām yathā 
SA_GR14_ss6_priu-1046	varṇa-vidhānam apavargaś cāpi bhavati [BhP 5.19.19] iti,	varṇa vidhānam apavargaḥ ca api bhavati bhp  iti 
SA_GR14_ss6_priu-1047	yo 'sau bhagavati	yaḥ sau bhagavati 
SA_GR14_ss6_priu-1048	sarva-bhūtātmany anātmye 'nirukte 'nilayane paramātmani vāsudeve 'nanya-	sarva bhūta ātmani anātmye nirukte nilayane paramātmani vāsudeve 
SA_GR14_ss6_priu-1049	nimitta-bhakti-yoga-lakṣaṇo nānā-gati-nimittāvidyā-granthi-randhana-	nimitta bhakti yoga lakṣaṇaḥ nānā gati nimitta avidyā granthi randhana 
SA_GR14_ss6_priu-1050	dvāreṇa yadā hi mahā-puruṣa-puruṣa-prasaṅgaḥ [BhP 5.19.20] iti ca /	dvāreṇa yadā hi mahā puruṣa puruṣa prasaṅgaḥ iti ca 
SA_GR14_ss6_priu-1051	yasya varṇasya yad vidhānaṃ bhagavad-arpita-sva-svadharmānuṣṭhānaṃ, tad	yasya varṇasya yat vidhānam bhagavat arpita sva svadharma anuṣṭhānam tat 
SA_GR14_ss6_priu-1052	anukrameṇāpavargaś ca bhavati /	anukrameṇa apavargaḥ ca bhavati 
SA_GR14_ss6_priu-1053	tasyāpavargasya svarūpam āha dvitīyena	tasya apavargasya svarūpam āha dvitīyena 
SA_GR14_ss6_priu-1054	yo'sau iti / ātmani bhavam ātmyaṃ rāgādi tad-rahite /	yaḥ asau iti ātmani bhavam ātmyam rāga ādi tad rahite 
SA_GR14_ss6_priu-1055	sa hi bhakta-	sa hi bhakta 
SA_GR14_ss6_priu-1056	sukhārtham eva prayatate,	sukha artham eva prayatate 
SA_GR14_ss6_priu-1057	na tu pṛthak sva-sukhārtham /	na tu pṛthak sva sukha artham 
SA_GR14_ss6_priu-1058	yathā hi bhaktas tat-	yathā hi bhaktaḥ tat 
SA_GR14_ss6_priu-1059	sukhārtham eveti /	sukha artham eva iti 
SA_GR14_ss6_priu-1060	anirukte svarūpato guṇāś ca vācām agocare / anilayane	anirukte svarūpataḥ guṇāḥ ca vācām agocare a nilayane 
SA_GR14_ss6_priu-1061	nilayanam antardhānaṃ tad-rahite,	nilayanam antardhānam tad rahite 
SA_GR14_ss6_priu-1062	sadaiva prakāśamāna ity arthaḥ / ananya-	sadā eva prakāśamānaḥ iti arthaḥ ananya 
SA_GR14_ss6_priu-1063	nimitto mokṣādy-upādhi-rahito yo bhakti-yogaḥ sa eva lakṣaṇaṃ svarūpaṃ	nimittaḥ mokṣa ādi upādhi rahitaḥ yaḥ bhaktiyogaḥ saḥ eva lakṣaṇam svarūpam 
SA_GR14_ss6_priu-1064	yasya saḥ / tatropavarga-śabdasya pravṛttiṃ ghaṭayati /	yasya saḥ tatra upavarga śabdasya pravṛttim ghaṭayati 
SA_GR14_ss6_priu-1065	nānā-gatīnāṃ nimittaṃ	nānāgatīnām nimittam 
SA_GR14_ss6_priu-1066	yo'vidyā-granthis tasya randhanam /	yaḥ vidyā granthiḥ tasya randhanam 
SA_GR14_ss6_priu-1067	apavarjanaṃ chedanam iti yāvat tad-	apavarjanam chedanam iti yāvat tat 
SA_GR14_ss6_priu-1068	dvāreṇa yo'sāv apavarga ucyate ity arthaḥ /	dvāreṇa yaḥ asau apavargaḥ ucyate iti arthaḥ 
SA_GR14_ss6_priu-1069	apavṛjyate yeneti niruktyā iti	apavṛjyate yena iti niruktyāḥ iti 
SA_GR14_ss6_priu-1070	bhāvaḥ / pādmottara-khaṇḍe ca - viṣṇor anucaratvaṃ hi mokṣam āhur	bhāvaḥ pādma uttara khaṇḍe ca viṣṇoḥ anucara tvam hi mokṣam āhuḥ 
SA_GR14_ss6_priu-1071	manīṣiṇaḥ iti /	manīṣiṇaḥ iti 
SA_GR14_ss6_priu-1072	tathā skānde revā-khaṇḍe -	tathā skānde revākhaṇḍe 
SA_GR14_ss6_priu-1073	niścalā tvayi bhaktir yā saiva muktir janārdana /	niścalā tvayi bhaktiḥ yā sā eva muktiḥ janārdana 
SA_GR14_ss6_priu-1074	muktā eva hi bhaktās te tava viṣṇo yato hareḥ // iti /	muktāḥ eva hi bhaktāḥ te tava viṣṇo yatas hareḥ iti 
SA_GR14_ss6_priu-1075	śrī-rukmiṇī-sāntvane śrī-bhagavatāpy evam abhipretaṃ tāṃ prati - santi hy	śrī rukmiṇī sāntvane śrī bhagavatā api evam abhipretam tām prati santi hi 
SA_GR14_ss6_priu-1076	ekānta-bhaktāyās tava [BhP 10.60.50] ity uktvā,	ekānta bhaktāyāḥ tava bhp  iti uktvā 
SA_GR14_ss6_priu-1077	māṃ prāpya māniny	mām prāpya māninī 
SA_GR14_ss6_priu-1078	apavarga-sampadaṃ vāñchanti ye sampada eva tat-patim [BhP 10.60.53] iti /	apavarga sampadam vāñchanti ye sampadaḥ eva tad patim bhp  iti 
SA_GR14_ss6_priu-1079	ataeva kaivalya-sammata-pathas tv atha bhakti-yogaḥ [BhP 2.3.12] ity atra	ataeva kaivalya sammata pathaḥ tu atha bhakti yogaḥ iti atra 
SA_GR14_ss6_priu-1080	ṭīkā-kārair apy uktam - kaivalyam ity eva sammataḥ panthā yo bhakti-yogaḥ	ṭīkākāraiḥ api uktam kaivalyam iti eva sammataḥ panthāḥ yaḥ bhakti yogaḥ 
SA_GR14_ss6_priu-1081	iti / panthā bhagavat-prāpty-upāya-bhūto'pīty arthaḥ /	iti panthāḥ bhagavat prāpti upāya bhūtā api iti arthaḥ 
SA_GR14_ss6_priu-1082	sa khalu kadā syāt	sa khalu kadā syāt 
SA_GR14_ss6_priu-1083	tatrāha yadā hīti //	tatra āha yadā hi iti 
SA_GR14_ss6_priu-1084	// 5.19 // śrī-śukaḥ // 16 // [17]	ro-0 śrī śukaḥ 
SA_GR14_ss6_priu-1085	tad evam atra sargo visargaś ca [BhP 2.10.1] ity ādiṣu daśasv etan-mahā-	tat evam atra sargaḥ visargaḥ ca bhp  iti ādiṣu daśasu etat mahā 
SA_GR14_ss6_priu-1086	purāṇa-pratipādyeṣu artheṣu mukti-śabdasya tatraiva viśrāntiḥ / poṣaṇe'pi	purāṇa pratipādyeṣu artheṣu mukti śabdasya tatra eva viśrāntiḥ poṣaṇe api 
SA_GR14_ss6_priu-1087	tad eva mukhyaṃ prayojanam /	tat eva mukhyam prayojanam 
SA_GR14_ss6_priu-1088	poṣaṇa- (page 21)	poṣaṇa page 
SA_GR14_ss6_priu-1089	śabdena hy anugraha	śabdena hi anugraha 
SA_GR14_ss6_priu-1090	ucyate / tasya ca parākāṣṭhā-prāptiḥ sva-prīti-dāna eva /	ucyate tasya ca parākāṣṭhā prāptiḥ sva prīti dāne eva 
SA_GR14_ss6_priu-1091	tad uktaṃ muktiṃ	tat uktam muktim 
SA_GR14_ss6_priu-1092	dadāti karhicit sma na bhakti-yogam [BhP 5.6.18] iti /	dadāti karhicit sma na bhakti yogam bhp  iti 
SA_GR14_ss6_priu-1093	tathaivānyatrāpi śrī-	tathā eva anyatra api śrī 
SA_GR14_ss6_priu-1094	pṛthuṃ prati varaṃ ca mat-kañcana-mānavendra vṛṇīṣva [BhP 4.20.16] ity	pṛthum prati varam ca mad kañcana mānava indra vṛṇīṣva bhp  iti 
SA_GR14_ss6_priu-1095	uktvā, yathā cared bālahitaṃ pitā svayaṃ tathā tvam evārhasi naḥ samīhitum	uktvā yathā caret bāla hitam pitā svayam tathā tvam evā arhasi naḥ samīhitum 
SA_GR14_ss6_priu-1096	[BhP 4.20.31] iti tad-vākyānantaraṃ,	iti tad vākya anantaram 
SA_GR14_ss6_priu-1097	tam āha rājan mayi bhaktir astu te [BhP	tam āha rājan mayi bhaktiḥ astu te bhp 
SA_GR14_ss6_priu-1098	4.20.31] iti / bhaktiḥ prīti-lakṣaṇā /	iti bhaktiḥ prīti lakṣaṇā 
SA_GR14_ss6_priu-1099	// 4.20 // śrī-viṣṇuḥ // 17 // [18]	ro-0 or-1 
SA_GR14_ss6_priu-1100	evam eva śrī-bhāgavata-grantha-śravaṇa-phalatvenāpi saiva parama-	evam eva śrī bhāgavata grantha śravaṇa phala tvena api sā eva parama 
SA_GR14_ss6_priu-1101	puruṣārthatayā nirṇītāsti tattva-sandarbhe saṅkṣepa-tātparye / śrī-vyāsa-	                   
SA_GR14_ss6_priu-1102	samādhinā śrī-śuka-hṛdayeṇa ca tathaiva nirṇayo vihitaḥ - yasyāṃ vai	samādhinā śrī śuka hṛdayeṇa ca tathā eva nirṇayaḥ vihitaḥ yasyām vai 
SA_GR14_ss6_priu-1103	śrūyamāṇāyām [BhP 1.6.7] ity ādiṣu /	śrūyamāṇāyām bhp iti ādiṣu 
SA_GR14_ss6_priu-1104	sva-sukha-nibhṛta-cetāḥ [BhP 12.12.69]	sva sukha nibhṛta cetāḥ 
SA_GR14_ss6_priu-1105	ity ādau ca / pratijñā cedṛśy eva - dharmaḥ projjhitaḥ kaitavo'tra [BhP 1.1.2]	iti ādau ca pratijñā ca īdṛśī eva dharmaḥ projjhitaḥ kaitavā utra bhp 
SA_GR14_ss6_priu-1106	ity ādau kiṃ vā parair īśvaraḥ sadyo hṛdy avarudhyate'tra kṛtibhiḥ	iti ādau kim vā paraiḥ īśvaraḥ sadyas hṛdi avarudhyata itra kṛtibhiḥ 
SA_GR14_ss6_priu-1107	śuśrūṣubhis tat-kṣaṇāt iti /	śuśrūṣubhiḥ tad kṣaṇāt iti 
SA_GR14_ss6_priu-1108	ataeva catuḥślokyāṃ rahasya-śabdena saivoktā /	ataeva catuḥślokyām rahasya śabdena sā eva uktā 
SA_GR14_ss6_priu-1109	saiva ca tṛtīya-ślokārthatvena bhagavat-sandarbhe vispaṣṭīkṛtāsti /	sā eva ca tṛtīya śloka artha tvena bhagavat sandarbhe vispaṣṭīkṛtā asti 
SA_GR14_ss6_priu-1110	tad evaṃ śrīmat-prīter evāvapavargatvena parama-bhagavad-anugraha-	tat evam śrīmat prīteḥ 
SA_GR14_ss6_priu-1111	mayatvaṃ śrī-bhāgavata-śravaṇa-phalatvaṃ puruṣārtheṣu tasyāḥ paramatva-	maya tvam śrī bhāgavata śravaṇa phala tvam puruṣa artheṣu tasyāḥ 
SA_GR14_ss6_priu-1112	sādhanāya darśitam /	sādhanāya darśitam 
SA_GR14_ss6_priu-1113	tathaiva śrī-nārada ākṣepa-dvāra śikṣitavāṃś ca tat-	tathā eva śrī nāradaḥ ākṣepa dvāra śikṣitavān ca tat 
SA_GR14_ss6_priu-1114	saṃhitām āvirbhāvayiṣyantaṃ śrī-vyāsam / yathāha -	saṃhitām āvirbhāvayiṣyantam śrī vyāsam yathā āha 
SA_GR14_ss6_priu-1115	yathā dharmādayaś cārthā muni-varyānukīrtitāḥ /	yathā dharma ādayaḥ ca arthāḥ muni varya anukīrtitāḥ 
SA_GR14_ss6_priu-1116	na tathā vāsudevasya mahimā hy anuvarṇitaḥ // [BhP 1.5.9]	na tathā vāsudevasya mahimā hi anuvarṇitaḥ bhp 
SA_GR14_ss6_priu-1117	ca-śabdo'py-arthe /	caśabdaḥ upi arthe 
SA_GR14_ss6_priu-1118	mahimānuvarṇanam tat-prīty-udbodhanaṃ bhaved ity	        bhavet   
SA_GR14_ss6_priu-1119	āśayenaivam uktam //	āśayena evam uktam 
SA_GR14_ss6_priu-1120	// 1.5 // śrī-nāradaḥ // 18 // [19]	ro-0 nāradaḥ 
SA_GR14_ss6_priu-1121	tathānyeṣām apavargāṇām api tayā tiraskṛtau mukta-kaṇṭhā eva śabdā	tathā anyeṣām apavargāṇām api tayā tiraskṛtau mukta kaṇṭhāḥ eva śabdāḥ 
SA_GR14_ss6_priu-1122	udāhāryāḥ / sā ca tiraskṛtiḥ kvacit tat-svarūpeṇa kriyate /	udāhāryāḥ sā ca tiraskṛtiḥ kvacid tad svarūpeṇa kriyate 
SA_GR14_ss6_priu-1123	kvacit tat-parikara-	kvacid tad parikara 
SA_GR14_ss6_priu-1124	dvārā ca / tatra tat-svarūpeṇa tiraskṛtim āha gadyena --	dvārā ca tatra tad svarūpeṇa tiraskṛtim āha gadyena 
SA_GR14_ss6_priu-1125	yasyām eva kavaya ātmānam avirataṃ vividha-vṛjina-saṃsāra-	yasyām eva kavayaḥ ātmānam aviratam vividha vṛjina saṃsāra 
SA_GR14_ss6_priu-1126	paritāpopatapyamānam anusavanaṃ snāpayantas tayaiva parayā nirvṛtyā hy	paritāpa upatapyamānam anusavanam snāpayantaḥ tayā eva parayā nirvṛtyā hi 
SA_GR14_ss6_priu-1127	apavargam ātyantikaṃ parama-puruṣārtham api svayam āsāditaṃ no	apavargam ātyantikam parama puruṣa artham api svayam āsāditam no 
SA_GR14_ss6_priu-1128	evādriyante bhagavadīyatvenaiva parisamāpta-sarvārthāḥ / [BhP 5.6.17] iti /	eva ādriyante bhagavadīya tvena eva parisamāpta sarva arthāḥ bhp iti 
SA_GR14_ss6_priu-1129	yasyāṃ pūrva-gadyokta-lakṣaṇāyāṃ bhaktau muktādi-sampadāṃ bhakti-	yasyām pūrva gadya ukta lakṣaṇāyām bhaktau mukta ādi sampadām 
SA_GR14_ss6_priu-1130	sampad-anucarītvāt parasmāpta-sarvārthatvam /	sampad anucarī tvāt 
SA_GR14_ss6_priu-1131	tathoktaṃ śrī-nārada-	tathā uktam śrī nārada 
SA_GR14_ss6_priu-1132	pañcarātre -	pañcarātre 
SA_GR14_ss6_priu-1133	hari-bhakti-mahā-devyāḥ sarvā mukty-ādi-siddhayaḥ /	              
SA_GR14_ss6_priu-1134	bhuktayaś cādbhutās tasyāś ceṭikāvad anuvratāḥ // iti /	bhuktayaḥ ca adbhutāḥ tasyāḥ ceṭikā vat anuvratāḥ iti 
SA_GR14_ss6_priu-1135	ataevānādaro'pi /	ataeva anādaraḥ upi 
SA_GR14_ss6_priu-1136	yathoktaṃ śrī-vṛtraṃ prati mahendreṇa --	yathā uktam śrī vṛtram prati mahā indreṇa 
SA_GR14_ss6_priu-1137	yasya bhaktir bhagavati harau niḥśreyaseśvare /	yasya bhaktiḥ bhagavati harau niḥśreyasa īśvare 
SA_GR14_ss6_priu-1138	vikrīḍato 'mṛtāmbhodhau kiṃ kṣudraiḥ khātakodakaiḥ // [BhP 6.12.22] iti /	vikrīḍataḥ mṛta ambhodhau kim kṣudraiḥ khātaka udakaiḥ bhp  iti 
SA_GR14_ss6_priu-1139	// 6.12 // śrī-śukaḥ // 19 //	ro-0 śrī śukaḥ 
SA_GR14_ss6_priu-1140	(page 22) [20]	page 
SA_GR14_ss6_priu-1141	atha tat-parikareṣu tadīya-kārya-dvārā,	atha tad parikareṣu tadīya kārya dvārā 
SA_GR14_ss6_priu-1142	yathā tatra tadīya-guṇa-	yathā tatra tadīya guṇa 
SA_GR14_ss6_priu-1143	kathānuśīlana-dvārā tām āhuḥ -	kathā anuśīlana dvārā tām āhuḥ 
SA_GR14_ss6_priu-1144	duravagamātma-tattva-nigamāya tavātta-tanoś	duravagama ātma tattva nigamāya tava ātta tanoḥ 
SA_GR14_ss6_priu-1145	carita-mahāmṛtābdhi-parivarta-pariśramaṇāḥ /	carita mahā mṛta abdhi parivarta pariśramaṇāḥ 
SA_GR14_ss6_priu-1146	na parilaṣanti kecid apavargam apīśvara te	na parilaṣanti kecid apavargam api īśvara te 
SA_GR14_ss6_priu-1147	caraṇa-saroja-haṃsa-kula-saṅga-visṛṣṭa-gṛhāḥ // [BhP 10.87.21]	caraṇa saroja haṃsa kula saṅga visṛṣṭa gṛhāḥ 
SA_GR14_ss6_priu-1148	ātma-tattvaṃ tādṛśa-sac-cid-ānanda-mūrtitvādikaṃ nija-yāthātmyaṃ	ātma tattvam tādṛśa saccidānanda mūrti tva ādikam nija yāthātmyam 
SA_GR14_ss6_priu-1149	nigamo'nubhāvanā /	nigamaḥ nubhāvanā 
SA_GR14_ss6_priu-1150	ātta-tanoḥ prakaṭita-sva-mūrteḥ,	ātta tanoḥ prakaṭita sva mūrteḥ 
SA_GR14_ss6_priu-1151	parivarjanārthaḥ /	parivarjana arthaḥ 
SA_GR14_ss6_priu-1152	carita-mahāmṛtābdheḥ parvartenābhyāsena varjita-śramāḥ /	carita mahā amṛta abdheḥ parvartena abhyāsena varjita śramāḥ 
SA_GR14_ss6_priu-1153	caraṇa-saroja-	caraṇa saroja 
SA_GR14_ss6_priu-1154	hiṃsānāṃ śrī-śukadevādīnāṃ yāni kulāni śiṣyopaśiṣya-paramparāḥ / teṣāṃ	hiṃsānām śrī śuka deva ādīnām yāni kulāni śiṣya upaśiṣya paramparāḥ teṣām 
SA_GR14_ss6_priu-1155	saṅgena visṛṣṭa-mātra-gṛhā api yady apavargaṃ na parilaṣanti,	saṅgena visṛṣṭa mātra gṛhāḥ api yadi apavargam na parilaṣanti 
SA_GR14_ss6_priu-1156	tadā caraṇa-	tadā 
SA_GR14_ss6_priu-1157	saroja-haṃsādayas tu kim utety arthaḥ //	sarojahaṃsa ādayaḥ tu kim uta iti arthaḥ 
SA_GR14_ss6_priu-1158	// 10.87 // śrutayaḥ // 20 // [21]	ro-0 
SA_GR14_ss6_priu-1159	tadīya-pāda-sevā-tadīya-guṇa-kathā-dvārā mukti-viśeṣasya tiraskṛtir bhakti-	                   
SA_GR14_ss6_priu-1160	sandarbhe darśitāsti śrī-kapila-deva-vākyena - naikātmatāṃ me spṛhayanti	sandarbhe darśitā asti śrī kapiladeva vākyena na ekātma tām me spṛhayanti 
SA_GR14_ss6_priu-1161	kecid [BhP 3.25.34] ity ādinā /	kecid iti ādinā 
SA_GR14_ss6_priu-1162	ekātmatāṃ brahma-sāyujyaṃ bhagavat-sāyujyam	eka ātma tām brahma sāyujyam bhagavat sāyujyam 
SA_GR14_ss6_priu-1163	api / evaṃ sevā-dvārā mukti-viśeṣāṇāṃ ca śrī-viṣṇu-vākyena mat-sevayā	api evam sevā dvārā mukti viśeṣāṇām ca śrī viṣṇu vākyena mad sevayā 
SA_GR14_ss6_priu-1164	pratītaṃ te [BhP 9.4.67] ity ādinā,	pratītam te bhp iti ādinā 
