segmentnr	original	analyzed
SA_GK19_bhago-229	"""yugāyitaṃ nimeṣeṇa cakṣuṣā prāvṛṣāyitam|"	yugāyitam nimeṣeṇa cakṣuṣā prāvṛṣāyitam 
SA_GK19_bhago-230	śūnyāyitaṃ jagat sarvaṃ	śūnyāyitam jagat sarvam 
SA_GK19_bhago-231	"govinda viraheṇa me||7||"""	govinda viraheṇa 
SA_GK19_bhago-232	"""āśliṣya vā pādaratāṃ pinaṣṭu māmadarśanān-marmahatāṃ karotu vā|"	āśliṣya vā pāda ratām pinaṣṭu mām adarśanāt marma hatām karotu vā 
SA_GK19_bhago-233	"yathā tathā vā vidadhātu lampaṭo matprāṇanāthas-tu  sa eva nāparaḥ||8||"""	yathā tathā vā vidadhātu lampaṭaḥ mad prāṇanāthaḥ tu saḥ eva 
SA_GK19_bhago-234	"""surapati suta dhari bāyasa beṣā| saṭha cāhata raghupati bala dekhā||"	surapati suta dhari bāyasa beṣā saṭha cāhata raghupati bala dekhā 
SA_GK19_bhago-235	"jimi pipīlikā sāgara thāhā| mahā maṃdamati pāvana cāhā||3||"""	jimi pipīlikā sāgara thāhā mahā maṃdamati pāvana 
SA_GK19_bhago-236	"""sītā carana coṃca hati bhāgā| mūr̤ha maṃdamati kārana kāgā||"	sītā carana coṃca hati bhāgā mūrha maṃdamati kārana kāgā 
SA_GK19_bhago-237	"calā rudhira raghunāyaka jānā| sīṃka dhanuṣa sāyaka saṃdhānā||4||"""	rudhira raghunāyaka jānā sīṃka dhanuṣa sāyaka 
SA_GK19_bhago-238	"""ati kṛpāla raghunāyaka sadā dīna para neha|"	ati kṛpāla raghunāyaka sadā dīna para na iha 
SA_GK19_bhago-239	"tā sana āi kīnha chalu mūrakha avaguna geha||1||"""	tā sana āi kīnha chalu mūrakha avaguna 
SA_GK19_bhago-240	"""prerita maṃtra brahmasara dhāvā| calā bhāji bāyasa bhaya pāvā||"	prerita maṃtra brahmasara dhāvā calā bhāji bāyasa bhaya pāvā 
SA_GK19_bhago-241	"dhari nija rūpa gayau pitu pāhīṃ| rāma bimukha rākhā tehi nāhīṃ||1||"""	dhari nija rūpa gayau pitu pāhīṃ rāma bimukha rākhā tehi 
SA_GK19_bhago-242	"""bhā nirāsa upajī mana trāsā| jathā cakra bhaya riṣi durbāsā||"	bhā nirāsa upajī mana trāsā jathā cakra bhaya riṣi durbāsā 
SA_GK19_bhago-243	"brahmadhāma sivapura saba lokā| phirā śramita byākula bhaya sokā||2||"""	brahma dhāma siva pura saba lokā phirā śramita byākula bhaya 
SA_GK19_bhago-244	"""kāhū~ baiṭhana kahā na ohī| rākhi ko sakai rāma kara drohī ||"	kāhū baiṭhana kahā na ohī rākhi ko sakai rāma kara drohī 
SA_GK19_bhago-245	"mātu mṛtyu pitu samana samānā| sudhā hoi biṣa sunu harijānā||3||"""	mātu mṛtyu pitu samana samānā sudhā hoi biṣa sunu 
SA_GK19_bhago-246	"""mitra karai sata ripu kai karanī| tā kaha~ bibudhanadī baitaranī||"	mitra karai sata ripu kai karanī tā kaha bibudhanadī baitaranī 
SA_GK19_bhago-247	"saba jagu tāhi analahu te tātā| jo raghubīra bimukha sunu bhrātā||4||"""	te tātā jo raghubīra bimukha 
SA_GK19_bhago-248	"""nārada dekhā bikala jayaṃtā| lagi dayā komala cita saṃtā||"	nārada dekhā bikala jayaṃtā dayā komala cita saṃtā 
SA_GK19_bhago-249	"paṭhavā turata rāma pahiṃ tāhī| kahesi pukāri pranata hita pāhī||5||"""	rāma pahiṃ tāhī kahesi pukāri pranata hita 
SA_GK19_bhago-250	"""ātura sabhaya gahesi pada jāī| trāhi trāhi dayāla raghurāī||"	ātura sabhaya gahesi pada jāī trāhi trāhi dayāla raghurāī 
SA_GK19_bhago-251	"atulita bala atulita prabhutāī| maiṃ matimaṃda jāni nahīṃ pāī||6||"""	atulita bala atulita prabhu tāī maim matimaṃda jāni nahīṃ 
SA_GK19_bhago-252	"""nija kṛta karma janita phala pāyau~| aba prabhu pāhi sarana taki āyau~||"	nija kṛta karma janita phala pāyau aba prabhu pāhi sarana taki āyau 
SA_GK19_bhago-253	"suni kṛpāla ati ārata bānī| ekanayana kari tajā bhavānī||7||"""	suni kṛpāla ati ārata bānī ekanayana kari tajā 
SA_GK19_bhago-254	"""kīnha moha basa droha jadyapi tehi kara badha ucita|"	moha droha tehi kara 
SA_GK19_bhago-255	"prabhu chār̤eu kari choha ko kṛpāla raghubīra sama||2||"""	prabhu kari kṛpāla raghubīra 
SA_GK19_bhago-256	"""raghupati citrakūṭa basi nānā| carita kie śruti sudhā samānā||"	raghupati citrakūṭa basi nānā carita kie śruti sudhā samānā 
SA_GK19_bhago-257	"bahuri rāma asa mana anumānā| hoihi bhīra sabahiṃ mohi jānā||1||"""	rāma asa mana anumānā 
SA_GK19_bhago-258	"""śrī rāmabhūpapriyam‌||1||"""""""	śrī 
SA_GK19_bhago-259	"""sāndrānandapayodasaubhagatanuṃ"	sāndra ānanda payoda saubhaga tanum 
SA_GK19_bhago-260	pītāmbaraṃ suṃdaraṃ	pīta ambaram suṃdaram 
SA_GK19_bhago-261	pāṇau bāṇaśarāsanaṃ	pāṇau bāṇa śarāsanam 
SA_GK19_bhago-262	kaṭilasattūṇīrabhāraṃ varam‌|	kaṭila sat tūṇīra bhāram varam 
SA_GK19_bhago-263	rājīvāyatalocanaṃ dhṛta-	rājī iva āyata locanam dhṛta 
SA_GK19_bhago-264	jaṭājūṭena saṃśobhitaṃ	jaṭā jūṭena saṃśobhitam 
SA_GK19_bhago-265	sītālakṣmaṇasaṃyutaṃ	sītā lakṣmaṇa saṃyutam 
SA_GK19_bhago-266	"pathigataṃ rāmābhirāmaṃ bhaje||2||"""	pathigatam rāma abhirāmam 
SA_GK19_bhago-267	"""umā rāma guna gūr̤ha"	umā rāma guna gūrha 
SA_GK19_bhago-268	paṃḍita muni pāvahiṃ birati|	paṃḍita muni pāvahim birati 
SA_GK19_bhago-269	pāvahiṃ moha bimūr̤ha je	pāvahim moha bimūrha je 
SA_GK19_bhago-270	"hari bimukha na dharma rati||"""	hari bimukha na dharma rati 
SA_GK19_bhago-271	"""pura nara bharata prīti maiṃ gāī|"	pura nara bharata prīti maiṃ gāī 
SA_GK19_bhago-272	mati anurūpa anūpa suhāī||	mati anurūpa anūpa suhāī 
SA_GK19_bhago-273	aba prabhu carita	aba prabhu carita 
SA_GK19_bhago-274	sunahu ati pāvana|	sunahu ati pāvana 
SA_GK19_bhago-275	karata je bana sura	karata je bana sura 
SA_GK19_bhago-276	"nara muni bhāvana||1||"""	nara muni 
SA_GK19_bhago-277	"""saṃbāda ||43 kha||"""""""	saṃbāda kha 
SA_GK19_bhago-278	"""bharadvāja"	bharadvāja 
SA_GK19_bhago-279	muni basahiṃ prayāgā|	muni basahim prayāgā 
SA_GK19_bhago-280	tinhahi	tinha hi 
SA_GK19_bhago-281	rāma pada ati anurāgā||	rāma pada ati anurāgā 
SA_GK19_bhago-282	tāpasa	tāpasa 
SA_GK19_bhago-283	sama dama dayā nidhānā|	sama dama dayā nidhānā 
SA_GK19_bhago-284	paramāratha patha	paramāratha patha 
SA_GK19_bhago-285	"parama sujānā||1||"""	parama 
SA_GK19_bhago-286	"""māgha"	māgha 
SA_GK19_bhago-287	makaragata rabi jaba hoī|	makara gata rabi jaba 
SA_GK19_bhago-288	tīrathapatihiṃ	tīratha pati hiṃ 
SA_GK19_bhago-289	āva saba koī||	āva saba koī 
SA_GK19_bhago-290	deva	deva 
SA_GK19_bhago-291	danuja kiṃnara nara śrenīṃ|	danuja kiṃnara nara śrenīṃ 
SA_GK19_bhago-292	sādara	sādara 
SA_GK19_bhago-293	"majjahiṃ sakala tribenīṃ||2||"""	majjahim sakala 
SA_GK19_bhago-294	"""pūjahiṃ"	pūja hiṃ 
SA_GK19_bhago-295	mādhava pada jalajātā|	mādhava jala jātā 
SA_GK19_bhago-296	parasi akhaya baṭu	parasi akhaya baṭu 
SA_GK19_bhago-297	haraṣahiṃ gātā||	haraṣahim gātā 
SA_GK19_bhago-298	bharadvāja	bharadvāja 
SA_GK19_bhago-299	āśrama ati pāvana|	āśrama ati pāvana 
SA_GK19_bhago-300	parama ramya	parama ramya 
SA_GK19_bhago-301	"munibara mana bhāvana||3||"""	munibara 
SA_GK19_bhago-302	"""tahā~"	tahā 
SA_GK19_bhago-303	hoi muni riṣaya samājā|	hoi muni riṣaya samājā 
SA_GK19_bhago-304	jāhiṃ	jāhiṃ 
SA_GK19_bhago-305	je majjana tīratharājā||	je majjana tīratharājā 
SA_GK19_bhago-306	majjahiṃ	majjahim 
SA_GK19_bhago-307	prāta sameta uchāhā|	prātar sametaḥ ucchāhā 
SA_GK19_bhago-308	kahahiṃ parasapara	kahahim parasapara 
SA_GK19_bhago-309	"hari guna gāhā||4||"""	hari guna 
SA_GK19_bhago-310	"""brahma"	brahma 
SA_GK19_bhago-311	nirūpana dharama bidhi	nirūpana dharama bidhi 
SA_GK19_bhago-312	baranahiṃ tattva	baranahim tattva 
SA_GK19_bhago-313	bibhāga|	bibhāga 
SA_GK19_bhago-314	kakahiṃ	kakahiṃ 
SA_GK19_bhago-315	bhagati bhagavaṃta kai	bhagati bhagavaṃta kai 
SA_GK19_bhago-316	saṃjuta gyāna	saṃjuta gyāna 
SA_GK19_bhago-317	"birāga||44||"""	Ro
SA_GK19_bhago-318	"""ehi"	ehi 
SA_GK19_bhago-319	prakāra bhari māgha nahāhīṃ|	prakāra 
SA_GK19_bhago-320	puni	puni 
SA_GK19_bhago-321	saba nija nija āśrama jāhīṃ||	saba nija nija āśrama jāhīṃ 
SA_GK19_bhago-322	prati	prati 
SA_GK19_bhago-323	saṃbata ati hoi anaṃdā|	saṃbata ati hoi anaṃdā 
SA_GK19_bhago-324	makara majji	makara majji 
SA_GK19_bhago-325	"gavanahiṃ munibṛṃdā||1||"""	gavanahim 
SA_GK19_bhago-326	"""eka"	eka 
SA_GK19_bhago-327	bāra bhari makara nahāe|	bāra bhari makara nahāe 
SA_GK19_bhago-328	saba munīsa	saba 
SA_GK19_bhago-329	āśramanha sidhāe||	sidhāe 
SA_GK19_bhago-330	jāgabalika	jāgabalika 
SA_GK19_bhago-331	muni parama bibekī|	muni parama bibekī 
SA_GK19_bhago-332	bharadvāja	bharadvāja 
SA_GK19_bhago-333	"rākhe pada ṭekī||2||"""	rākhe pada 
SA_GK19_bhago-334	"""sādara"	sādara 
SA_GK19_bhago-335	carana saroja pakhāre|	carana saroja pakhāre 
SA_GK19_bhago-336	ati punīta	ati punīta 
SA_GK19_bhago-337	āsana baiṭhāre||	āsana baiṭhāre 
SA_GK19_bhago-338	kari	kari 
SA_GK19_bhago-339	pūjā muni sujasu bakhānī|	pūjā muni sujasu bakhānī 
SA_GK19_bhago-340	bole	bole 
SA_GK19_bhago-341	"ati punīta mṛdu bānī||3||"""	ati punīta mṛdu 
SA_GK19_bhago-342	"""nātha"	nātha 
SA_GK19_bhago-343	eka saṃsau bar̤a moreṃ|	eka saṃsau bara moreṃ 
SA_GK19_bhago-344	karagata	kara gata 
SA_GK19_bhago-345	bedatattva sabu toreṃ||	       
SA_GK19_bhago-346	kahata	kahata 
SA_GK19_bhago-347	so mohi lāgata bhaya lājā|	saḥ mohi lāgata bhaya lājā 
SA_GK19_bhago-348	jauṃ na	jauṃ na 
SA_GK19_bhago-349	"kahau~ bar̤a hoi akājā||4||"""	kahau bara hoi 
SA_GK19_bhago-350	"""saṃta"	saṃta 
SA_GK19_bhago-351	kahahiṃ asi nīti prabhu	kahahiṃ asi nīti prabhu 
SA_GK19_bhago-352	śruti	śruti 
SA_GK19_bhago-353	purāna muni gāva|	purāna muni gāva 
SA_GK19_bhago-354	hoi	hoi 
SA_GK19_bhago-355	na bimala bibeka ura	na bimala bibeka ura 
SA_GK19_bhago-356	gura sana kie~	gura sana kie 
SA_GK19_bhago-357	"durāva||45||"""	Ro
SA_GK19_bhago-358	"""asa"	asa 
SA_GK19_bhago-359	bicāri pragaṭau~ nija mohū|	bicāri pragaṭau nija mohū 
SA_GK19_bhago-360	harahu nātha kari jana para chohū||	nātha kari jana para 
SA_GK19_bhago-361	rāma	rāma 
SA_GK19_bhago-362	nāma kara amita prabhāvā|	nāma kara amita prabhāvā 
SA_GK19_bhago-363	saṃta	saṃta 
SA_GK19_bhago-364	"purāna upaniṣada gāvā||1||"""	purāna upaniṣada 
SA_GK19_bhago-365	"""saṃtata"	saṃtata 
SA_GK19_bhago-366	japata saṃbhu abināsī| siva bhagavāna	japata saṃbhu abināsī siva bhagavāna 
SA_GK19_bhago-367	gyāna guna rāsī||	gyāna guna rāsī 
SA_GK19_bhago-368	ākara	ākara 
SA_GK19_bhago-369	cāri jīva jaga ahahīṃ| kāsīṃ marata	ahahīm marata 
SA_GK19_bhago-370	"parama pada lahahīṃ||2||"""	parama pada 
SA_GK19_bhago-371	"""sopi"	saḥ upi 
SA_GK19_bhago-372	rāma mahimā munirāyā| siva	rāma mahimā siva 
SA_GK19_bhago-373	upadesu karata kari dāyā||	upadesu karata kari dāyā 
SA_GK19_bhago-374	rāmu	rāmu 
SA_GK19_bhago-375	kavana prabhu pūchau~ tohī| kahia	kavana prabhu pūchau tohī kahia 
SA_GK19_bhago-376	"bujhāi kṛpānidhi mohī||3||"""	bujhāi kṛpānidhi 
SA_GK19_bhago-377	"""eka"	eka 
SA_GK19_bhago-378	rāma avadhesa kumārā| tinha kara	rāma avadhesa kumārā tinha kara 
SA_GK19_bhago-379	carita bidita saṃsārā||	carita bidita saṃsārā 
SA_GK19_bhago-380	nāri	nāri 
SA_GK19_bhago-381	biraha~ dukhu laheu apārā| bhayau	biraha dukhu laheu apārā bhayau 
SA_GK19_bhago-382	"roṣu rana rāvanu mārā||4||"""	roṣu rana 
SA_GK19_bhago-383	"""prabhu"	prabhu 
SA_GK19_bhago-384	soi rāma ki apara kou jāhi japata	soi rāma ki apara kou jāhi japata 
SA_GK19_bhago-385	tripurāri|	tripurāri 
SA_GK19_bhago-386	satyadhāma	satya dhāma 
SA_GK19_bhago-387	sarbagya tumha kahahu bibeku	sarbagya tumha kahahu bibeku 
SA_GK19_bhago-388	"bicāri||46||"""	Ro
SA_GK19_bhago-389	"""jaiseṃ"	jaiseṃ 
SA_GK19_bhago-390	miṭai mora bhrama bhārī| kahahu so	miṭai mora bhrama bhārī kahahu so 
SA_GK19_bhago-391	kathā nātha bistārī||	kathā nātha bistārī 
SA_GK19_bhago-392	jāgabalika	jāgabalika 
SA_GK19_bhago-393	bole musukāī| tumhahi bidita	bole musukāī tumhahi 
SA_GK19_bhago-394	"raghupati prabhutāī||1||"""	raghu pati 
SA_GK19_bhago-395	"""rāmabhagata"	rāmabhagata 
SA_GK19_bhago-396	tumha mana krama bānī| caturāī	tumha mana krama bānī caturāī 
SA_GK19_bhago-397	tumhāri maiṃ jānī||	tumhāri maim jānī 
SA_GK19_bhago-398	cāhahu	ca ahahu 
SA_GK19_bhago-399	sunai rāma guna gūr̤hā kīnhihu	sunai rāma guna gūrhā 
SA_GK19_bhago-400	"prasna manahu~ ati mūr̤hā||2||"""	prasna manahu ati 
SA_GK19_bhago-401	"""tāta"	tāta 
SA_GK19_bhago-402	sunahu sādara manu lāī| kahau~ rāma	rāma 
SA_GK19_bhago-403	kai kathā suhāī||	kai kathā suhāī 
SA_GK19_bhago-404	mahāmohu	mahāmohu 
SA_GK19_bhago-405	mahiṣesu bisālā| rāmakathā kālikā	mahiṣesu bisālā rāmakathā kālikā 
SA_GK19_bhago-406	"karālā||3||"""	Ro
SA_GK19_bhago-407	"""rāmakathā"	rāma kathā 
SA_GK19_bhago-408	sasi kirana samānā| saṃta cakora	sasi kirana samānā saṃta cakora 
SA_GK19_bhago-409	karahiṃ jehi pānā||	karahim jehi pānā 
SA_GK19_bhago-410	aisei	ai sei 
SA_GK19_bhago-411	saṃsaya kīnha bhavānī| mahādeva taba	bhavānī mahādeva taba 
SA_GK19_bhago-412	"kahā bakhānī||4||"""	kahā 
SA_GK19_bhago-413	"""kahau~"	ka hau 
SA_GK19_bhago-414	so mati anuhāri aba umā saṃbhu	so mati anuhāri aba umā saṃbhu 
SA_GK19_bhago-415	saṃbāda|	saṃbāda 
SA_GK19_bhago-416	bhayau	bhayau 
SA_GK19_bhago-417	samaya jehi hetu jehi sunu muni	samaya jehi hetu jehi sunu muni 
SA_GK19_bhago-418	"miṭihi biṣāda||47||"""	miṭihi 
SA_GK19_bhago-419	"""lokahu~"	loka hu 
SA_GK19_bhago-420	beda susāhiba rītī| binaya sunata	beda susāhiba rītī binaya sunata 
SA_GK19_bhago-421	pahicānata prītī||	pahicānata prītī 
SA_GK19_bhago-422	ganī	ganī 
SA_GK19_bhago-423	garība grāma nara nāgara| paṃḍita	garība grāma nara nāgara paṃḍita 
SA_GK19_bhago-424	"mūr̤ha malīna ujāgara||3||"""	mūrha malīna 
SA_GK19_bhago-425	"""sukabi"	su kabi 
SA_GK19_bhago-426	kukabi nija mati anuhārī| nṛpahi	kukabi nija mati anuhārī nṛpahi 
SA_GK19_bhago-427	sarāhata saba nara nārī||	saba nara nārī 
SA_GK19_bhago-428	sādhu	sādhu 
SA_GK19_bhago-429	sujāna susīla nṛpālā| īsa aṃsa	sujāna susīla nṛpālā īsa aṃsa 
SA_GK19_bhago-430	"bhava parama kṛpālā||4||"""	bhava parama 
SA_GK19_bhago-431	"""suni"	suni 
SA_GK19_bhago-432	sanamānahiṃ sabahi subānī| bhaniti	sanamānahim sabahi subānī bhaniti 
SA_GK19_bhago-433	bhagati nati gati pahicānī||	bhagati nati gati pahicānī 
SA_GK19_bhago-434	yaha	yaha 
SA_GK19_bhago-435	prākṛta mahipāla subhāū| jāna	prākṛta mahipāla subhāū jāna 
SA_GK19_bhago-436	"siromani kosalarāū||5||"""	si romani 
SA_GK19_bhago-437	"""rījhata"	rījhata 
SA_GK19_bhago-438	rāma saneha nisoteṃ| ko jaga maṃda	rāma maṃda 
SA_GK19_bhago-439	"malinamati moteṃ||6||"""	malinam ati 
SA_GK19_bhago-440	"""saṭha"	saṭha 
SA_GK19_bhago-441	sevaka kī prīti ruci rakhihahiṃ	sevaka kī prīti ruci 
SA_GK19_bhago-442	rāma kṛpālu|	rāma kṛpālu 
SA_GK19_bhago-443	upala	upala 
SA_GK19_bhago-444	kie jalajāna jehiṃ saciva sumati	saciva sumati 
SA_GK19_bhago-445	"kapi bhālu||28 ka||"""	kapi ka 
SA_GK19_bhago-446	"""hauṃhu"	hauṃhu 
SA_GK19_bhago-447	kahāvata sabu kahata rāma sahata upahāsa|	kahāvata sabu kahata rāma sahata upahāsa 
SA_GK19_bhago-448	sāhiba	sāhiba 
SA_GK19_bhago-449	sītānātha so sevaka tulasīdāsa||28	sītā nātha saḥ sevaka 
SA_GK19_bhago-450	"kha||"""	kha 
SA_GK19_bhago-451	"""ati"	ati 
SA_GK19_bhago-452	bar̤i mori ḍhiṭhāī khorī| suni	bari mori ḍhiṭhāī khorī suni 
SA_GK19_bhago-453	agha narakahu~ nāka sakorī||	agha narakahu nāka sakorī 
SA_GK19_bhago-454	samujhi	samujhi 
SA_GK19_bhago-455	sahama mohi apaḍara apaneṃ| so sudhi	sahama mohi apaḍara apaneṃ so sudhi 
SA_GK19_bhago-456	"rāma kīnhi nahiṃ sapaneṃ||1||"""	rāma 
SA_GK19_bhago-457	"""suni"	suni 
SA_GK19_bhago-458	avaloki sucita cakha cāhī| bhagati	avaloki sucita cakha cāhī bhagati 
SA_GK19_bhago-459	mori mati svāmi sarāhī||	mori mati svāmi sarāhī 
SA_GK19_bhago-460	kahata	kahata 
SA_GK19_bhago-461	nasāi hoi hiya~ nīkī| rījhata rāma	nīkī rījhata rāma 
SA_GK19_bhago-462	"jāni jana jī kī||2||"""	jāni jana jī 
SA_GK19_bhago-463	"""rahati"	rahati 
SA_GK19_bhago-464	na prabhu cita cūka kie kī| karata	na prabhu cita cūka kie kī karata 
SA_GK19_bhago-465	surati saya bāra hie kī||	surati saya bāra hie kī 
SA_GK19_bhago-466	jehiṃ	jehiṃ 
SA_GK19_bhago-467	agha badheu byādha jimi bālī| phiri	agha badheu byādha jimi bālī phiri 
SA_GK19_bhago-468	"sukaṃṭha soi kīnhi kucālī||3||"""	sukaṃṭha soi kīnhi 
SA_GK19_bhago-469	"""soi"	soi 
SA_GK19_bhago-470	karatūti bibhīṣana kerī| sapanehū~	karatūti bibhīṣana kerī 
SA_GK19_bhago-471	so na rāma hiya~ herī||	saḥ na herī 
SA_GK19_bhago-472	te	te 
SA_GK19_bhago-473	bharatahi bheṃṭata sanamāne| rājasabhā~	rāja sabhā 
SA_GK19_bhago-474	"raghubīra bakhāne||4||"""	raghubīra 
SA_GK19_bhago-475	"""prabhu"	prabhu 
SA_GK19_bhago-476	taru tara kapi ḍāra para te kie āpu	taru tara kapi ḍāra para te kie āpu 
SA_GK19_bhago-477	samāna|	samāna 
SA_GK19_bhago-478	tulasī	tulasī 
SA_GK19_bhago-479	kahū~ na rāma se sāhiba sīla nidhāna||29	kahū na rāma se sāhiba sīla 
SA_GK19_bhago-480	"ka||"""	ka 
SA_GK19_bhago-481	"""rāma"	rāma 
SA_GK19_bhago-482	nikāīṃ rāvarī hai sabahī ko	nikāīṃ rāvarī hai 
SA_GK19_bhago-483	nīka|	nīka 
SA_GK19_bhago-484	jauṃ	jauṃ 
SA_GK19_bhago-485	yaha sā~cī hai sadā tau nīko tulasīka||29	yaha sācī hai sadā 
SA_GK19_bhago-486	"kha||"""	kha 
SA_GK19_bhago-487	"""ehi"	ehi 
SA_GK19_bhago-488	bidhi nija guna doṣa kahi sabahi	bidhi nija guna doṣa kahi sabahi 
SA_GK19_bhago-489	bahuri siru nāi|	bahuri siru nāi 
SA_GK19_bhago-490	baranau~	bara nau 
SA_GK19_bhago-491	raghubara bisada jasu suni kali kaluṣa	raghubara bisada jasu suni kali kaluṣa 
SA_GK19_bhago-492	"nasāi||29 ga||"""	ga 
SA_GK19_bhago-493	"""sajjana sukhu mānī||1||"""""""	sajjana sukhu 
SA_GK19_bhago-494	"""saṃbhu"	saṃbhu 
SA_GK19_bhago-495	kīnha yaha carita suhāvā|	kīnha yaha carita suhāvā 
SA_GK19_bhago-496	bahuri	bahuri 
SA_GK19_bhago-497	kṛpā kari umahi sunāvā||	kṛpā kari umahi sunāvā 
SA_GK19_bhago-498	soi	soi 
SA_GK19_bhago-499	siva kāgabhusuṃḍihi dīnhā|	dīnhā 
SA_GK19_bhago-500	"rāma bhagata adhikārī cīnhā||2||"""	rāma bhagata adhikārī 
SA_GK19_bhago-501	"""tehi"	tehi 
SA_GK19_bhago-502	sana jāgabalika puni pāvā|	sana jāgabalika puni pāvā 
SA_GK19_bhago-503	tinha	tinha 
SA_GK19_bhago-504	puni bharadvāja prati gāvā||	puni bharadvāja prati gāvā 
SA_GK19_bhago-505	te	te 
SA_GK19_bhago-506	śrotā bakatā samasīlā|	śrotā bakatā 
SA_GK19_bhago-507	sava~darasī	sa vat arasī 
SA_GK19_bhago-508	"jānahiṃ harilīlā||3||"""	jānahim 
SA_GK19_bhago-509	"""jānahiṃ"	jānahim 
SA_GK19_bhago-510	tīni kāla nija gyānā|	tīni kāla nija gyānā 
SA_GK19_bhago-511	karatala	kara tala 
SA_GK19_bhago-512	gata āmalaka samānā||	gata āmalaka samānā 
SA_GK19_bhago-513	aurau	au rau 
SA_GK19_bhago-514	je haribhagata sujānā|	je su jānā 
SA_GK19_bhago-515	kahahiṃ	kahahiṃ 
SA_GK19_bhago-516	"sunahiṃ samujhahiṃ bidhi nānā||4||"""	sunahim samujhahim bidhi 
SA_GK19_bhago-517	"""maiṃ"	maiṃ 
SA_GK19_bhago-518	puni nija gura sana	puni nija gura sana 
SA_GK19_bhago-519	sunī kathā so	sunī kathā so 
SA_GK19_bhago-520	sūkarakheta|	sūkarakheta 
SA_GK19_bhago-521	samujhī	samujhī 
SA_GK19_bhago-522	nahiṃ tasi bālapana	nahim tasi bālapana 
SA_GK19_bhago-523	taba ati raheu~	taba ati raheu 
SA_GK19_bhago-524	"aceta||30 ka||"""	ka 
SA_GK19_bhago-525	"""śrotā"	śrotā 
SA_GK19_bhago-526	bakatā gyānanidhi	bakatā 
SA_GK19_bhago-527	kathā rāma kai	kathā rāma kai 
SA_GK19_bhago-528	gūr̤ha|	gūrha 
SA_GK19_bhago-529	kimi	kimi 
SA_GK19_bhago-530	samujhauṃ maiṃ jīva jar̤a	maim jīva jara 
SA_GK19_bhago-531	kali mala	kali mala 
SA_GK19_bhago-532	"grasita bimūr̤ha||30kha||"""	grasita 
SA_GK19_bhago-533	"""tadapi"	tat api 
SA_GK19_bhago-534	kahī gura bārahiṃ bārā|	kahī gura bārahiṃ bārā 
SA_GK19_bhago-535	samujhi	samujhi 
SA_GK19_bhago-536	parī kachu mati anusārā||	parī kachu mati anusārā 
SA_GK19_bhago-537	bhāṣābaddha	bhāṣā baddha 
SA_GK19_bhago-538	karabi maiṃ soī|	karabi maim soī 
SA_GK19_bhago-539	moreṃ mana prabodha	moreṃ mana prabodha 
SA_GK19_bhago-540	"jehiṃ hoī||1||"""	jehim 
SA_GK19_bhago-541	"""jasa"	jasa 
SA_GK19_bhago-542	kachu budhi bibeka bala mereṃ|	kachu budhi bibeka bala mereṃ 
SA_GK19_bhago-543	tasa	tasa 
SA_GK19_bhago-544	kahihau~ hiya~ hari ke prereṃ||	kahihau hiya hari ke 
SA_GK19_bhago-545	nija	nija 
SA_GK19_bhago-546	saṃdeha moha bhrama haranī|	saṃdeha moha bhrama haranī 
SA_GK19_bhago-547	karau~	karau 
SA_GK19_bhago-548	"kathā bhava saritā taranī||2||"""	kathā bhava saritā 
SA_GK19_bhago-549	"""budha"	budha 
SA_GK19_bhago-550	biśrāma sakala jana raṃjani|	biśrāma sakala jana raṃjani 
SA_GK19_bhago-551	rāmakathā	rāma kathā 
SA_GK19_bhago-552	kali kaluṣa bibhaṃjani||	kali kaluṣa bibhaṃjani 
SA_GK19_bhago-553	rāmakathā	rāma kathā 
SA_GK19_bhago-554	kali paṃnaga bharanī|	kali paṃnaga bharanī 
SA_GK19_bhago-555	puni bibeka	puni bibeka 
SA_GK19_bhago-556	"pāvaka kahu~ aranī||3||"""	pāvaka kahu 
SA_GK19_bhago-557	"""rāmakathā"	rāma kathā 
SA_GK19_bhago-558	kali kāmada gāī|	kali kāma da gāī 
SA_GK19_bhago-559	sujana sajīvani	su jana sa jīvani 
SA_GK19_bhago-560	mūri suhāī||	mūri suhāī 
SA_GK19_bhago-561	soi	soi 
SA_GK19_bhago-562	basudhātala sudhā taraṃgini|	basudhā tala sudhā taraṃgini 
SA_GK19_bhago-563	bhaya	bhaya 
SA_GK19_bhago-564	"bhaṃjani bhrama bheka bhuaṃgini||4||"""	bhaṃjani bhrama bheka 
SA_GK19_bhago-565	"""asura"	asura 
SA_GK19_bhago-566	sena sama naraka nikaṃdini|	sena sama naraka nikaṃdini 
SA_GK19_bhago-567	sādhu	sādhu 
SA_GK19_bhago-568	bibudha kula hita girinaṃdini||	bibudha kula hita girinaṃdini 
SA_GK19_bhago-569	saṃta	saṃta 
SA_GK19_bhago-570	samāja payodhi ramā sī|	samāja payodhi ramā sī 
SA_GK19_bhago-571	bisva bhāra	bisva bhāra 
SA_GK19_bhago-572	"bhara acala chamā sī||5||"""	bhara acala chamā 
SA_GK19_bhago-573	"""jama"	jama 
SA_GK19_bhago-574	gana muha~ masi jaga jamunā sī|	gana muha masi jaga jamunā sī 
SA_GK19_bhago-575	jīvana	jīvana 
SA_GK19_bhago-576	mukuti hetu janu kāsī||	mukuti hetu janu kāsī 
SA_GK19_bhago-577	rāmahi	rāmahi 
