segmentnr	original	analyzed
SA_XX_bowermsu-729	{X} rasāyanikaṃ nāma ghṛtaṃ ślo 4 {X} śaramūlekṣumūlāni kāṇḍekṣūn ikṣuvālikām* // 169 //	rasāyanikam nāma ghṛtam ślo  x śara mūla ikṣu mūlāni kāṇḍa ikṣūn ikṣuvālikām 
SA_XX_bowermsu-730	śatāvarīṃ payasyāñ ca vidārīṅ kaṇṭakārikām* /	śatāvarīm payasyām ca vidārīm kaṇṭakārikām 
SA_XX_bowermsu-731	4 jīvantīṃ jīvakaṃ medāṃ vīrām ṛṣabhakaṃ balām* // 170 //	jīvantīm jīvakam medām vīrām ṛṣabhakam balām 
SA_XX_bowermsu-732	ṛddhiṃ gokṣurakaṃ rāsnām ātmaguptāṃ punarnavām* /	ṛddhim gokṣurakam rāsnām ātmaguptām punarnavām 
SA_XX_bowermsu-733	eṣāṃ tripalikā bhāgā māṣāṇām āḍhakaṃ navam* // 171 //	eṣām tri palikāḥ bhāgāḥ māṣāṇām āḍhakam navam  /
SA_XX_bowermsu-734	jaladroṇe vipaktavyam āḍhakaṃ cāvaśeṣayet* /	jala droṇe vipaktavyam āḍhakam ca avaśeṣayet 
SA_XX_bowermsu-735	5 tatra peṣyāṇi madhukaṃ drākṣā phalgūni pippalīm* // 172 //	tatra peṣyāṇi madhukam drākṣā phalgūni pippalīm 
SA_XX_bowermsu-736	ātmaguptāṃ madhukāni karjūrāṇi śatāvarīm* /	ātmaguptām madhukāni karjūrāṇi śatāvarīm 
SA_XX_bowermsu-737	vidāryāmalakekṣūṇāṃ rasāḥ syuś ca pṛthak pṛthak* // 173 //	vidārī āmalaka ikṣūṇām rasāḥ syuḥ ca pṛthak pṛthak 
SA_XX_bowermsu-738	sarpiṣaś cāḍhakaṃ dadyāt kṣīradroṇaṃ ca tad bhiṣak* /	sarpiṣaḥ ca āḍhakam dadyāt kṣīra droṇam ca tat bhiṣak 
SA_XX_bowermsu-739	6 sādhayed ghṛtaśeṣaṃ ca supūtaṃ yojayet punaḥ // 174 //	sādhayet ghṛta śeṣam ca su pūtam yojayet punar 
SA_XX_bowermsu-740	śarkarāyās tukākṣīryāś cūrṇaiḥ prasthonmitaiḥ pṛthak* /	śarkarāyāḥ tukākṣīryāḥ cūrṇaiḥ prastha unmitaiḥ pṛthak 
SA_XX_bowermsu-741	palikā guḍikāḥ kāryās tā yathāgniṃ prayojayet* // 175 //	palikāḥ guḍikāḥ kāryāḥ tāḥ yathā agnim prayojayet  /
SA_XX_bowermsu-742	7 eṣa vṛṣyaḥ paraṃ yogo vṛṅhaṇo balavardhanaḥ /	eṣa vṛṣyaḥ param yogaḥ vṛṅhaṇaḥ bala vardhanaḥ 
SA_XX_bowermsu-743	anenāśva ivodīrṇo liṃgam arpayate balī // 176 //	anena aśvaḥ iva udīrṇaḥ liṃgam arpayate balī 
SA_XX_bowermsu-744	{X} śaramūlīyaṃ nāma ghṛtam* ślo 7 pā 1 {X} māyūraṃ veśavāraṃ tu	śaramūlīyam nāma ghṛtam x māyūram veśavāram tu 
SA_XX_bowermsu-745	8 kuṭya toyārpaṇe pacet* /	kuṭya toya arpaṇe pacet 
SA_XX_bowermsu-746	rāsnāyā daśamūlena balāyā madhukena ca // 177 //	rāsnāyāḥ daśamūlena balāyāḥ madhukena ca 
SA_XX_bowermsu-747	caturbhāgāvaśeṣeṇa ghṛtaprasthaṃ vipācayet* /	catur bhāga avaśeṣeṇa ghṛta prastham vipācayet 
SA_XX_bowermsu-748	caturguṇena payasā jīvanīyaiś ca peṣyakaiḥ // 178 //	caturguṇena payasā jīvanīyaiḥ ca peṣyakaiḥ   
SA_XX_bowermsu-749	9 māyūram etac chaṃsanti nāsye pāne ca mūrdhani /	māyūram etat śaṃsanti na āsye pāne ca mūrdhani 
SA_XX_bowermsu-750	nāśanaṃ śīrṣarogāṇām arditasyārbudasya ca // 179 //	nāśanam śīrṣa rogāṇām arditasya arbudasya ca 
SA_XX_bowermsu-751	karṇaśūlāni bādhiryaṃ manyāstaṃbhaṃ hanugraham* /	karṇa śūlāni bādhiryam manyā staṃbham hanugraham 
SA_XX_bowermsu-752	pūtyāsyaṃ karṇanādatvaṃ	pūti āsyam karṇa nāda tvam 
SA_XX_bowermsu-753	10 tāluśoṣopajihvikām* // 180 //	tāluśoṣa upajihvikām 
SA_XX_bowermsu-754	rātryandhaṃ piṃgalākṣaṃ ca timiraṃ jalakācatām* /	rātri andham piṃgala akṣam ca timiram jalakāca tām 
SA_XX_bowermsu-755	abhiṣyandam adhīmanthaṃ netrayoś cāpakarṣatīti // 181 //	abhiṣyandam adhīmantham netrayoḥ ca apakarṣati iti 
SA_XX_bowermsu-756	{X} māyūraṃ ghṛtaṃ ślo 7 pā {X}	māyūram ghṛtam ślo 
SA_XX_bowermsu-757	II. Fol. 7: Bower manuscript	bower manuscript 
SA_XX_bowermsu-758	r1 syāt tryūṣaṇaṃ satriphalaṃ sapāṭhāṃ sacitrakaṃ syād atha devadāru /	R syāt tryūṣaṇam sa triphalam sa pāṭhām sa citrakam syāt atha devadāru 
SA_XX_bowermsu-759	rāsnā ṣaḍīn tāmalakīṃ vidārīn nidigdhikāṃ gokṣurakaṃ sthirāṃ ca // 182 //	rāsnā ṣaṭ īn tāmalakīm vidārīn nidigdhikām gokṣurakam sthirām ca 
SA_XX_bowermsu-760	syād ātmaguptām atha śārivāñ ca medāñ ca dadyād dhi śatāvarīñ ca /	syāt ātma guptām atha śārivām ca medām ca dadyāt hi śatāvarīm ca 
SA_XX_bowermsu-761	2 etāni sarvāṇi samāni kṛtvā ghṛtaṃ pacet kṣīracaturguṇena // 188 //	etāni sarvāṇi samāni kṛtvā ghṛtam pacet kṣīra caturguṇena 
SA_XX_bowermsu-762	kāsajvarārśāṃsi śirobhitāpaṃ tathaiva bhaktānabhinandanaṃ ca /	kāsa jvara arśāṃsi śiraḥ abhitāpam tathā eva bhakta anabhinandanam ca 
SA_XX_bowermsu-763	hṛdrogavātaṣṭhilavātagulme plīhe ca kṣīṇakṣatayoś	hṛd roga vāta ṣṭhilavāta gulme plīhe ca kṣīṇa kṣatayoḥ 
SA_XX_bowermsu-764	3 ca dadyāt* // 184 // arśānsi kṣubdhān kṣubhitaṃ ca vātaṃ nihanti sarvān vidhivat prayukta iti //	ca dadyāt    arśānsi kṣubdhān kṣubhitam ca vātam nihanti sarvān vidhivat prayuktaḥ iti 
SA_XX_bowermsu-765	{X} mahātryūṣaṇan nāma ślo 2 pā 1 {X} mudgaparṇīṃ māṣaparṇīm ṛddhiṃ medāñ ca saṃharet* /	nāma ślo  x mudgaparṇīm māṣaparṇīm ṛddhim medām ca saṃharet 
SA_XX_bowermsu-766	4 mahāsahāṃ kṣudrasahāṃ tathā kākolim eva ca // 186 //	mahāsahām kṣudrasahām tathā kākolim eva ca 
SA_XX_bowermsu-767	abhītaparṇīṃ haṃsapadīṃ ṣaḍīṃ kacchuphalāni ca /	abhītaparṇīm haṃsapadīm ṣaḍīm kacchuphalāni ca 
SA_XX_bowermsu-768	phalgu karjūramṛdvīkām āmram āmalakāni ca // 187 //	phalgu karjūra mṛdvīkām āmram āmalakāni ca 
SA_XX_bowermsu-769	bilvāgnimanthaṃ syonākaṃ kārṣmaryaṃ	bilva agnimantham syonākam kārṣmaryam 
SA_XX_bowermsu-770	5 pāṭalāṃ balām* /	pāṭalām balām 
SA_XX_bowermsu-771	parṇyaś catasraḥ pippalyaḥ śvadaṃṣṭrāṃ bṛhatīdvayam // 188 //	parṇyaḥ catasraḥ pippalyaḥ śvadaṃṣṭrām bṛhatī dvayam 
SA_XX_bowermsu-772	śṛṃgīṃ tāmalakīṃ drākṣāṃ jīvantīṃ puṣkarāgurum* /	śṛṃgīm tāmalakīm drākṣām jīvantīm puṣkara agurum 
SA_XX_bowermsu-773	abhayām amṛtām ṛddhiṃ	abhayām amṛtām ṛddhim 
SA_XX_bowermsu-774	6 jīvakarṣabhakau ṣaḍim* // 189 //	jīvaka ṛṣabhakau ṣaṣ im  /
SA_XX_bowermsu-775	mustāṃ punarnavāṃ medām elāṃ candanam utpalam* /	mustām punarnavām medām elām candanam utpalam 
SA_XX_bowermsu-776	vidārīṃ vṛṣamūlāni kākolīṃ kākanāsikām* // 190 //	vidārīm vṛṣa mūlāni kākolīm kākanāsikām 
SA_XX_bowermsu-777	eṣāṃ palonmitān bhāgāñ cchatāny	eṣām pala unmitān bhāgān śatāni 
SA_XX_bowermsu-778	7 āmalakasya ca /	āmalakasya ca 
SA_XX_bowermsu-779	paṃca dadyāt tadaikadhyaṃ jaladroṇe vipācayet* // 191 //	paṃca dadyāt tad aikadhyam jala droṇe vipācayet 
SA_XX_bowermsu-780	jñātvā gatarasān etān auṣadhān atha tadrasaḥ /	jñātvā gata rasān etān auṣadhān atha tad rasaḥ 
SA_XX_bowermsu-781	tadāmalakam uddhṛtya niṣkulaṃ	tat āmalakam uddhṛtya niṣkulam 
SA_XX_bowermsu-782	8 tailasarpiṣoḥ // 192 //	taila sarpiṣoḥ 
SA_XX_bowermsu-783	paladvādaśake bṛṣṭvā deyā matsyaṇḍikapalāḥ /	            
SA_XX_bowermsu-784	paṃcāśat paripūtāyā lehavat sādhu sādhayet* // 193 //	paṃcāśat paripūtāyāḥ leha vat sādhu sādhayet  /
SA_XX_bowermsu-785	ṣaṭpalaṃ madhunaś cātra	ṣaṣ palam madhunaḥ ca atra 
SA_XX_bowermsu-786	9 siddhaśīte pradāpayet* /	siddha śīte pradāpayet 
SA_XX_bowermsu-787	catuṣpalaṃ tukākṣīryāḥ pippalyā dvipalaṃ tathā // 194 //	catuṣpalam tukākṣīryāḥ pippalyāḥ dvi palam tathā 
SA_XX_bowermsu-788	palam ekaṃ vidadhyāc ca tvagelāpatrakesarān* /	palam ekam vidadhyāt ca tvac elā patra kesarān 
SA_XX_bowermsu-789	ity ayaṃ cyvanaprāśaḥ param uktaṃ rasāyanam* // 195 //	iti ayam cyvanaprāśaḥ param uktam rasāyanam 
SA_XX_bowermsu-790	10 kāsaśvāsaharaś caiva viśeṣeṇopadiśyate /	kāsa śvāsa haraḥ ca eva viśeṣeṇa upadiśyate 
SA_XX_bowermsu-791	kṣīṇakṣatānāṃ vṛddhānāṃ bālānāṃ cāṅgavardhanam* // 196 //	kṣīṇa kṣatānām vṛddhānām bālānām ca aṅga vardhanam 
SA_XX_bowermsu-792	svarakṣayam urorogaṃ hṛdrogaṃ vātaśoṇitam* /	svara kṣayam uraḥ rogam hṛd rogam vātaśoṇitam 
SA_XX_bowermsu-793	11 pipāsāṃ mūtraśukrasthān doṣāś cāpy apakarṣati // 197 //	pipāsām mūtra śukra sthān doṣāḥ ca api apakarṣati 
SA_XX_bowermsu-794	asya mātrāṃ prayuṃjīta yoparuddhaṃ na bhojanam*	asya mātrām prayuṃjīta yā uparuddham na bhojanam 
SA_XX_bowermsu-795	v1 asya prayogāc cyavanaḥ suvṛddhi 'bhūt punar yuvā // 198 //	u asya prayogāt cyavanaḥ suvṛt hi bhūt punar yuvā   
SA_XX_bowermsu-796	medhāṃ smṛtiṃ kāntim anāmayatvam āyuṣprakarṣaṃ balam indriyāṇām /	medhām smṛtim kāntim anāmaya tvam āyuṣprakarṣam balam indriyāṇām 
SA_XX_bowermsu-797	strīṣu prakarṣam agnivṛddhiṃ	strīṣu prakarṣam agni vṛddhim 
SA_XX_bowermsu-798	2 varṇaprasādaṃ pavanānulomyam* // 199 //	varṇa prasādam pavana ānulomyam 
SA_XX_bowermsu-799	rasāyanasyāsya naraḥ prayogāl labheta jīrṇo 'pi kuṭipraveśāt* /	rasāyanasya asya naraḥ prayogāt labheta jīrṇaḥ u pi kuṭipraveśāt 
SA_XX_bowermsu-800	jarākṛtaṃ rūpam athāsya pūrvaṃ bibharti rūpaṃ navayauvanānām iti // 200 // {X}	jarā kṛtam rūpam atha asya pūrvam bibharti rūpam nava yauvanānām iti 
SA_XX_bowermsu-801	3 cyavanaprāśaṃ ghṛtaṃ ślo 15 {X} harītakīṃ trikaṭukaṃ vacāṃ kaṭukarohiṇīm* /	cyavanaprāśam ghṛtam harītakīm trikaṭukam vacām kaṭukarohiṇīm 
SA_XX_bowermsu-802	sauvarcalaṃ yavakṣāro viḍaṃgā citrakaṃ tathā // 201 //	sauvarcalam yavakṣāraḥ viḍaṃgā citrakam tathā 
SA_XX_bowermsu-803	akṣapramāṇair etais tu ghṛtaprasthaṃ vipācayet* /	akṣa pramāṇaiḥ etaiḥ tu ghṛta prastham vipācayet 
SA_XX_bowermsu-804	4 tat siddhaṃ srāvayitvātha pāyayīta yathābalam* // 202 //	tat siddham srāvayitvā atha pāyayīta yathābalam 
SA_XX_bowermsu-805	vātagulmaṃ plihaṃ kāsaṃ sahikkāṃ sakrimīn api /	vāta gulmam pliham kāsam sa hikkām sa krimīn api 
SA_XX_bowermsu-806	daśāṃgo nāśayaty etān rogān vajra	daśa aṃgaḥ nāśayati etān rogān vajra 
SA_XX_bowermsu-807	5 ivāsurān iti // 203 //	iva asurān iti 
SA_XX_bowermsu-808	{X} daśāṃgaṃ nāma ghṛtaṃ ślo 3 {X} citrakaṃ triphalāṃ caiva bṛhatīṃ kaṇṭakārikām* /	daśāṃgam nāma ghṛtam x citrakam triphalām ca eva bṛhatīm kaṇṭakārikām 
SA_XX_bowermsu-809	snuhākṣīraṃ viḍaṃgāni ghṛtaṃ navanam ucyate // 204 //	snuhā kṣīram viḍaṃgāni ghṛtam navanam ucyate 
SA_XX_bowermsu-810	6 ekaikasya tu karṣeṇa ghṛtasya kuḍavaṃ pacet* /	ekaikasya tu karṣeṇa ghṛtasya kuḍavam pacet 
SA_XX_bowermsu-811	caturguṇena toyena pācayen mṛdunāgninā // 205 //	caturguṇena toyena pācayet mṛdunā agninā 
SA_XX_bowermsu-812	asya kāle piben mātrām ardhakarṣasamanvitām* /	asya kāle pibet mātrām ardha karṣa samanvitām 
SA_XX_bowermsu-813	uṣṇodakaṃ cānupibed	uṣṇa udakam ca anupibet 
SA_XX_bowermsu-814	7 alpatvāt tasya sarpiṣaḥ // 206 //	alpa tvāt tasya sarpiṣaḥ 
SA_XX_bowermsu-815	viriktaṃ tu yavāgūṃ syāt sarpiṣā parimarditām* /	viriktam tu yavāgūm syāt sarpiṣā parimarditām 
SA_XX_bowermsu-816	rasena jāṅgalānāṃ vā bhojanaṃ dāpayed bhiṣak* // 207 //	rasena jāṅgalānām vā bhojanam dāpayet bhiṣak  /
SA_XX_bowermsu-817	vātagulmam udāvarttaṃ vardhmam	vāta gulmam udāvarttam vardhmam 
SA_XX_bowermsu-818	8 arśaḥ plihaṃ tathā /	arśaḥ pliham tathā 
SA_XX_bowermsu-819	grahaṇīn dīpayen mandāṃ kuṣṭhadoṣāṃś ca nāśayet* // 208 //	grahaṇīn dīpayet mandām kuṣṭha doṣān ca nāśayet  /
SA_XX_bowermsu-820	nārācakam iti khyātaṃ sarpir nārācasannibham* /	nārācakam iti khyātam sarpiḥ nārāca sannibham 
SA_XX_bowermsu-821	bhiṣajā saṃniyoktavyaṃ nārācam iva śatrave iti // 209 // {X}	bhiṣajā saṃniyoktavyam nārācam iva śatrave iti 
SA_XX_bowermsu-822	9 nārācakaṃ nāma ghṛtaṃ ślo 6 {X} mūlakānāṃ purāṇānāṃ palāny aṣṭau samānayet* /	nārācakam nāma ghṛtam ślaḥ mūlakānām purāṇānām palāni aṣṭau samānayet 
SA_XX_bowermsu-823	tāni sthālyāñ jaladroṇe śanair mṛdvagninā pacet* // 210 //	tāni sthālyām jala droṇe śanais mṛdu agninā pacet  /
SA_XX_bowermsu-824	bilvamātrapramāṇena piṣṭvā cainaṃ	bilva mātra pramāṇena piṣṭvā ca enam 
SA_XX_bowermsu-825	10 nidhāpayet* /	nidhāpayet 
SA_XX_bowermsu-826	paṃca dāḍimasārāṇāṃ palāny atra prapīṣayet* // 21 //	paṃca dāḍima sārāṇām palāni atra prapīṣayet  /
SA_XX_bowermsu-827	pippalīśṛṃgaverābhyāṃ dadyād atra palaṃ palam* /	pippalī śṛṃgaverābhyām dadyāt atra palam palam 
SA_XX_bowermsu-828	citrakamūlasya supiṣṭasyātra dāpayet* // 212 //	citraka mūlasya supiṣṭasya atra dāpayet 
SA_XX_bowermsu-829	11 ghṛtasya ca palāny aṣṭau navasyātra pradāpayet* /	ghṛtasya ca palāni aṣṭau navasya atra pradāpayet 
SA_XX_bowermsu-830	dadhnaś cātra sujātasya samā mātrā vidhīyate // 213 //	dadhnaḥ ca atra sujātasya samā mātrā vidhīyate  /
SA_XX_bowermsu-831	etat sarvaṃ samānīya	etat sarvam samānīya 
SA_XX_bowermsu-832	II. Fol. 8: Bower manuscript	bower manuscript 
SA_XX_bowermsu-833	r1 śanair mṛdvagninā pacet* /	R śanais mṛdu agninā pacet 
SA_XX_bowermsu-834	susiddhaṃ cainam ājñāya paripūtaṃ nidhāpayet* // 214 //	su siddham ca enam ājñāya paripūtam nidhāpayet 
SA_XX_bowermsu-835	ye kecid vyādhayaḥ kāye kaphānilasamudbhavāḥ /	ye kecid vyādhayaḥ kāye kapha anila samudbhavāḥ 
SA_XX_bowermsu-836	teṣāṃ prāyogikaṃ śreṣṭhaṃ ghṛtam etad vidhīyate // 215 // {X}	teṣām prāyogikam śreṣṭham ghṛtam etat vidhīyate 
SA_XX_bowermsu-837	2 mūlakaghṛtaṃ nāma ślo 6 {X} laśunasya śataṃ vidvāñ jaladroṇe vipācayet* /	mūlakaghṛtam nāma ślaḥ laśunasya śatam jala droṇe vipācayet 
SA_XX_bowermsu-838	caturbhāgāvaśeṣaṃ ca kaṣāyam avatārayet* // 216 //	catur bhāga avaśeṣam ca kaṣāyam avatārayet  /
SA_XX_bowermsu-839	tena vaidyaḥ kaṣāyena vipaceta ghṛtāḍhakam* /	tena vaidyaḥ kaṣāyena vipaceta ghṛta āḍhakam 
SA_XX_bowermsu-840	3 kalkapeṣyāṇi caitāni siddhyamāne pradāpayet* // 217 //	kalka peṣyāṇi ca etāni siddhyamāne pradāpayet 
SA_XX_bowermsu-841	karṣaṃ citrakamūlasya pippalīkarṣam eva ca /	karṣam citraka mūlasya pippalī karṣam eva ca 
SA_XX_bowermsu-842	cavyāyāś ca bhavet karṣaḥ śṛṃgaverapalaṃ tathā // 218 // lavaṇānāṃ	cavyāyāḥ ca bhavet karṣaḥ śṛṃgavera palam tathā 
SA_XX_bowermsu-843	4 ca pañcānāṃ palārdhaṃ cāmblavetasāt* /	ca pañcānām pala ardham ca ambla vetasāt 
SA_XX_bowermsu-844	tathā rāmaṭhakasyāpi hiṃguno 'tra palaṃ bhavet* // 219 //	tathā rāmaṭhakasya api palam bhavet 
SA_XX_bowermsu-845	tat siddhaṃ nisrutaṃ samyak suguptaṃ taṃ nidhāpayet* /	tat siddham nisrutam samyak su guptam tam nidhāpayet 
SA_XX_bowermsu-846	tato mātrāṃ pibet* kāle	tatas mātrām pibet kāle 
SA_XX_bowermsu-847	5 śṛṇu me yeṣu tad dhitam* // 220 //	śṛṇu me yeṣu tat hitam 
SA_XX_bowermsu-848	vātaṣṭhīlāsu gṛdhrasyāṃ vātagulme plihodare /	vāta ṣṭhīlāsu gṛdhrasyām vāta gulme plihodare 
SA_XX_bowermsu-849	vātaśleṣmātipāṇḍūnām arśassv atha bhagandare // 221 //	vāta śleṣma ati pāṇḍūnām arśassu atha bhagaṃdare  /
SA_XX_bowermsu-850	ekāṃgarogiṇāṃ dadyāt*	eka aṃgarogiṇām dadyāt 
SA_XX_bowermsu-851	6 tathā sarvāṃgarogiṇām* /	tathā sarva aṃgarogiṇām 
SA_XX_bowermsu-852	laśunādyaṃ ghṛtaṃ hy etad aśvibhyāṃ saṃprakalpitam* // 222 //	laśuna ādyam ghṛtam hi etat aśvibhyām saṃprakalpitam 
SA_XX_bowermsu-853	{X} āśvinaṃ laśunakaṃ nāma ghṛtaṃ ślo 7 {X} ghṛtaṃ daśaguṇe	āśvinam laśunakam nāma ghṛtam x ghṛtam daśaguṇe 
SA_XX_bowermsu-854	7 toye sādhayed ājalakṣayāt* /	toye sādhayet ā jala kṣayāt 
SA_XX_bowermsu-855	tato daśaguṇe toye sādhyam āmalakaṃ tathā // 223 //	tatas daśaguṇe toye sādhyam āmalakam tathā 
SA_XX_bowermsu-856	daśabhāgāvaśiṣṭe 'smin ghṛtaprasthaṃ vipācayet* /	daśa bhāga avaśiṣṭe smin ghṛta prastham vipācayet 
SA_XX_bowermsu-857	8 tato yathābalaṃ mātrāṃ pāyayej jvarakāśitam* // 224 //	tatas yathābalam mātrām pāyayet jvara kāśitam 
SA_XX_bowermsu-858	sarvajvaraharaṃ sarpir etad brahmābhipūjitam* /	sarva jvara haram sarpiḥ etat brahma abhipūjitam 
SA_XX_bowermsu-859	dīrghakālaṃ prayuktaṃ tu bhaved	dīrgha kālam prayuktam tu bhavet 
SA_XX_bowermsu-860	9 balyaṃ rasāyanam* // 225 //	balyam rasāyanam 
SA_XX_bowermsu-861	{X} jvaraharam āśvinaṃ nāma ghṛtaṃ ślo 3 {X} viṃśad āmalakān dadyād viṃśatiṃ ca harītakīḥ /	jvara haram āśvinam nāma ghṛtam ślo  x viṃśat āmalakān dadyāt viṃśatim ca harītakīḥ 
SA_XX_bowermsu-862	vibhītakāni viṃśac ca trāyamāṇapalaṃ	vibhītakāni viṃśat ca trāyamāṇa palam 
SA_XX_bowermsu-863	10 bhavet* // 226 // tathaiva tiktarohiṇyā gulūcyāś ca palaṃ bhavet* /	bhavet    tathā eva tiktarohiṇyāḥ gulūcyāḥ ca palam bhavet 
SA_XX_bowermsu-864	toyārdhakaṃse siddhaṃ tu caturbhāgāvaśeṣitam* // 227 //	toya ardha kaṃse siddham tu catur bhāga avaśeṣitam 
SA_XX_bowermsu-865	parārdhyaṃ kuḍavenaitad ghṛtamaṇḍam	parārdhyam kuḍavena etat ghṛta maṇḍam 
SA_XX_bowermsu-866	11 adhiśrayet* /	adhiśrayet 
SA_XX_bowermsu-867	tatra kalkīkṛtāni syur āvapeta navāni ha // 228 //	tatra kalkīkṛtāni syuḥ āvapeta navāni ha 
SA_XX_bowermsu-868	pippalīnāṃ palārdhaṃ ca trivṛtārdhapalaṃ tathā /	pippalīnām pala ardham ca trivṛtā ardha palam tathā 
SA_XX_bowermsu-869	v1 kaṃpilyakacaturthāṃśaṃ daśa syān niculāni ca // 229 //	kaṃpilyaka caturtha aṃśam daśa syāt niculāni ca 
SA_XX_bowermsu-870	tat siddhaṃ nisrutaṃ peyaṃ pāṇḍukāmalanāśanam* /	tat siddham nisrutam peyam pāṇḍu kāmalā nāśanam 
SA_XX_bowermsu-871	gulmavardhmapramehīnāṃ	gulma vardhma pramehīnām 
SA_XX_bowermsu-872	2 śvayathau kuṣṭharogiṇām* // 230 //	śvayathau kuṣṭha rogiṇām 
SA_XX_bowermsu-873	śiśnavyādhyudarāṇāṃ ca udāvartajvareṣu ca /	śiśna vyādhi udarāṇām ca udāvarta jvareṣu ca 
SA_XX_bowermsu-874	vairodhyānāñ ca vyādhīnāṃ pathyaṃ siddhottaraṃ ghṛtaṃ // 231 //	vairodhyānām ca vyādhīnām pathyam siddhottaram ghṛtam 
SA_XX_bowermsu-875	{X} siddhottaraṃ nāma ghṛtaṃ ślo 6 {X}	siddhottaram nāma ghṛtam ślo 
SA_XX_bowermsu-876	3 dantīcitrakamūlānām aṣṭau kurvīta sannakhān* /	dantī citraka mūlānām aṣṭau kurvīta sat nakhān 
SA_XX_bowermsu-877	abhayāviṃśatiṃ gurvyaḥ ṣaṭpalaṃ devadāru ca // 232 //	abhayā viṃśatim gurvyaḥ ṣaṣ palam devadāru ca 
SA_XX_bowermsu-878	nīṃvakadaṃbaṃ varaṇaṃ rājavṛkṣaṃ punarnavām* /	nīṃva kadaṃbam varaṇam rājavṛkṣam punarnavām 
SA_XX_bowermsu-879	ciribilvatvacaṃ caiva	ciribilva tvacam ca eva 
SA_XX_bowermsu-880	4 pṛthak ṣaṭpalikaḥ smṛtāḥ // 233 //	pṛthak ṣaṣ palikaḥ smṛtāḥ 
SA_XX_bowermsu-881	dve paṃcamūle saṃhṛtya pṛthag āḍhakasaṃmite /	dve paṃcamūle saṃhṛtya pṛthak āḍhaka saṃmite 
SA_XX_bowermsu-882	vipācayed apān droṇe sārase mṛdunāgninā // 234 //	vipācayet apān droṇe sārase mṛdunā agninā 
SA_XX_bowermsu-883	caturbhāgāvaśeṣaṃ tat kaṣāyam	catur bhāga avaśeṣam tat kaṣāyam 
SA_XX_bowermsu-884	5 avatārayet* /	avatārayet 
SA_XX_bowermsu-885	ghṛtāḍhake pacet tasmin peṣyāṃś cemān pradāpayet* // 235 //	ghṛta āḍhake pacet tasmin peṣyān ca imān pradāpayet   
SA_XX_bowermsu-886	pippalī pippalīmūlaṃ cavyaṃ ca maricāni ca	pippalī pippalī mūlam cavyam ca maricāni ca 
SA_XX_bowermsu-887	6 lavaṇānāñ ca pañcānām āvaped ekakārṣikān* // 236 //	lavaṇānām ca pañcānām āvapet eka kārṣikān 
SA_XX_bowermsu-888	etad dhānvantaraṃ sarpiḥ sarvaroganibarhaṇam* /	etat dhānvantaram sarpiḥ sarva roga nibarhaṇam 
SA_XX_bowermsu-889	paṃcagulmān abhivyaktān aṣṭau codaravṛddhayaḥ // 237 //	paṃca gulmān abhivyaktān aṣṭau ca udara vṛddhayaḥ 
SA_XX_bowermsu-890	7 śvayathuṃ śoṣam arśāṃsi pramehāṃś caikaviṃśati /	śvayathum śoṣam arśāṃsi pramehān ca ekaviṃśati 
SA_XX_bowermsu-891	dīpayed grahaṇīṃ mandāṃ kuṣṭhān bahuvidhāñ jayet* // 238 //	dīpayet grahaṇīm mandām kuṣṭhān bahuvidhām jayet  /
SA_XX_bowermsu-892	ahīnāṃ mūṣikānāṃ ca yac ca syāt kṛttrimaṃ viṣam* /	ahīnām mūṣikānām ca yat ca syāt kṛttrimam viṣam 
SA_XX_bowermsu-893	8 sarvāhāreṣv aniyamo bṛṃhaṇo dehamātmanaḥ // 239 //	sarva āhāreṣu aniyamaḥ bṛṃhaṇaḥ deham ātmanaḥ 
SA_XX_bowermsu-894	etad dhānvantaraṃ sarpiḥ śreṣṭhaṃ brahmābhipūjitam* /	etat dhānvantaram sarpiḥ śreṣṭham brahma abhipūjitam 
SA_XX_bowermsu-895	yathāvat saṃprayuṃjānaḥ prāpnuyāt siddhim uttamām iti // 240 //	yathāvat saṃprayuṃjānaḥ prāpnuyāt siddhim uttamām iti 
SA_XX_bowermsu-896	{X} dhānvantaraṃ ślo	dhānvantaram ślo 
SA_XX_bowermsu-897	9 9 {X} candanaṃ syād uśīraṃ ca padmakaṃ kuruvindakam* /	         
SA_XX_bowermsu-898	trāyamāṇāṃ samāṃ dadyāt tathā candanaśārivām* // 241 //	trāyamāṇām samām dadyāt tathā candana sārivām 
SA_XX_bowermsu-899	tathā prativiṣāṃ caiva tathā tāmalakī bhavet* /	tathā prativiṣām ca eva tathā tāmalakī bhavet 
SA_XX_bowermsu-900	caturguṇe jale vaidyo ghṛtaprasthaṃ	caturguṇe jale vaidyaḥ ghṛta prastham 
SA_XX_bowermsu-901	10 vipācayet* // 242 // tad dhi pītaṃ pramehīnāṃ raktapittakṣayeṣu ca /	vipācayet    tat hi pītam pramehīnām rakta pitta kṣayeṣu ca 
SA_XX_bowermsu-902	arśasāṃ bhinnavarcānāṃ pāṇḍuroge ca tad dhitam* // 243 //	arśasām bhinna varcānām pāṇḍu roge ca tat hitam  /
SA_XX_bowermsu-903	praṇuded grahaṇīdoṣāṃs tvagdoṣāṃś ca śarīriṇām* /	praṇudet grahaṇī doṣān tvac doṣān ca śarīriṇām 
SA_XX_bowermsu-904	sarpir etad bhavet	sarpiḥ etat bhavet 
