segmentnr	original	analyzed
SA_GSP31_isvskaru-187	3 bhavati dvi-dhā M	bhavati dvidhā m 
SA_GSP31_isvskaru-188	aṣṭa-vikalpo daivas1 tairyag-yonaś2 ca3 pañcadhā bhavati	aṣṭa vikalpaḥ daivaḥ tairyagyonaḥ ca pañcadhā bhavati 
SA_GSP31_isvskaru-189	mānuṣyaś4 c' aika5-vidhaḥ samāsato bhautikaḥ6 sargaḥ.	mānuṣyaḥ c samāsatas bhautikaḥ sargaḥ 
SA_GSP31_isvskaru-190	G(D) [uses neuter in the first three half-lines:	gd uses neuter in the first three half line 
SA_GSP31_isvskaru-191	-aṃ instead of -o,	aṃ instead of o 
SA_GSP31_isvskaru-192	-as, -aś, -aś]	as aś aś 
SA_GSP31_isvskaru-193	1 devas V1 2 tiryag-yoniś V1;	devaḥ u tiryagyoniḥ 
SA_GSP31_isvskaru-194	tairyag-yonyaś J 3 [missing] G(D)	tairyagyonyaḥ 
SA_GSP31_isvskaru-195	4 mānuśakaś V (var)	mānuśakaḥ u var 
SA_GSP31_isvskaru-196	5 tv eka G(D)	tu eka gd 
SA_GSP31_isvskaru-197	6 .ayaṃ tridhā G(D)	ayam tridhā gd 
SA_GSP31_isvskaru-198	ūrdhvaṃ sattva-viśālas tamo-viśālaś ca1 mūlataḥ sargaḥ	ūrdhvam sattva viśālaḥ tamaḥ viśālaḥ ca mūlataḥ sargaḥ 
SA_GSP31_isvskaru-199	madhye rajo-viśālo Brahmā`di2 stamba-pary-antaḥ3.	madhye rajaḥ viśālaḥ brahma ādi 
SA_GSP31_isvskaru-200	1 -as tu V1, Y, M(var) 2 -iḥ D 3 -aṃ G (comm -aḥ)	aḥ tu y m var iḥ d aṃ g comm aḥ 
SA_GSP31_isvskaru-201	tatra1 jarā-maraṇa-kṛtaṃ2 duḥkham prāpnoti cetanaḥ puruṣaḥ	tatra jarā maraṇa kṛtam duḥkham prāpnoti cetanaḥ puruṣaḥ 
SA_GSP31_isvskaru-202	liṅgasyā ` vi3nivṛttes tasmād duḥkhaṃ sva-bhāvena4.	liṅgasya ā 
SA_GSP31_isvskaru-203	1 atra V1, Y, M; atra janma- Y(comm. to verse 1)	atra 
SA_GSP31_isvskaru-204	2 [missing] V2 3 'pi V1 4 samāsena V1, Y, M	missing v pi v samāsena 
SA_GSP31_isvskaru-205	ity eṣa prakṛti-kṛto1 mahad-ādi-viśeṣa2-bhūta-pary-antaḥ3	iti eṣa prakṛti kṛtaḥ 
SA_GSP31_isvskaru-206	prati-puruṣa-vimokṣā'rthaṃ svā'rtha iva parā'rtha4 ārambhaḥ.	prati puruṣa vimokṣa artham sva arthe iva para arthe ārambhaḥ 
SA_GSP31_isvskaru-207	1 kṛtau G(D); kṛtaḥ Y;	kṛtau gd kṛtaḥ y 
SA_GSP31_isvskaru-208	vikṛtaḥ V1 2 viṣaya M	vikṛ viṣaya m
SA_GSP31_isvskaru-209	3 pravartate tattva-bhūta-bhāvā`khyaḥ Y, M(var.);	pravartate tattva bhūta bhāva ākhyaḥ mvar 
SA_GSP31_isvskaru-210	pravartate vaikṛtaḥ prajā-sargaḥ V1	pravartate vaikṛtaḥ prajāsargaḥ v 
SA_GSP31_isvskaru-211	4 'rtham V1	rtham u 
SA_GSP31_isvskaru-212	vatsa-vivṛddhi-nimittaṃ kṣīrasya yathā pravṛttir a-jñasya	vatsa vivṛddhi nimittam kṣīrasya yathā pravṛttiḥ ajñasya 
SA_GSP31_isvskaru-213	puruṣa-vimokṣa-nimittaṃ tathā pravṛttiḥ pradhānasya.	puruṣa vimokṣa nimittam tathā pravṛttiḥ pradhānasya 
SA_GSP31_isvskaru-214	autsukya-nivṛtty-arthaṃ yathā kriyāsu pravartate lokaḥ	autsukya nivṛtti artham yathā kriyāsu pravartate lokaḥ 
SA_GSP31_isvskaru-215	puruṣasya vimokṣā'rtham1 pravartate tadvad a-vyaktam.	puruṣasya vimokṣa artham pravartate tadvat avyaktam 
SA_GSP31_isvskaru-216	1 puruṣa-vimokṣa-nimittaṃ V1	puruṣa vimokṣa nimittam v 
SA_GSP31_isvskaru-217	raṅgasya darśayitvā nivartate nartakī yathā nṛtyāt	raṅgasya darśayitvā nivartate nartakī yathā nṛtyāt 
SA_GSP31_isvskaru-218	puruṣasya tathā *tmānam prakāśya vinivartate1 prakṛtiḥ.	puruṣasya tathā tmānam prakāśya vinivartate prakṛtiḥ 
SA_GSP31_isvskaru-219	1 nivartate G	nivartate g 
SA_GSP31_isvskaru-220	nānā-vidhair upāyair1 upakāriṇy an-upakāriṇaḥ puṃsaḥ	nānāvidhaiḥ upāyaiḥ upakāriṇī anupakāriṇaḥ puṃsaḥ 
SA_GSP31_isvskaru-221	guṇavaty a-guṇasya satas tasyā 'rtham apā'rthakaṃ carati2.	guṇavatī aguṇasya sataḥ tasyāḥ rtham apārthakam 
SA_GSP31_isvskaru-222	1 nānā-vidh'opakārair D 2 kurute G(D)	nānāvidha upakāraiḥ 
SA_GSP31_isvskaru-223	prakṛteḥ su-kumārataraṃ na kiṃ-cid astī 'ti me matir bhavati	prakṛteḥ sukumārataram na kiṃcid asti iti me matiḥ bhavati 
SA_GSP31_isvskaru-224	yā dṛṣṭā ^smī 'ti punar na darśanam upaiti puruṣasya.	yā dṛṣṭā smi iti punar na darśanam upaiti puruṣasya 
SA_GSP31_isvskaru-225	tasmān na badhyate1 .addhā na2 mucyate3 nā 'pi saṃsarati kaś-cit4	tasmāt na badhyate addhā na mucyate na ā pi saṃsarati kaścid 
SA_GSP31_isvskaru-226	saṃsarati badhyate mucyate ca nānā*śrayā prakṛtiḥ	saṃsarati badhyate mucyate ca nānā āśrayā prakṛtiḥ 
SA_GSP31_isvskaru-227	1 mucyate G(C), D 2 nā 'pi G,	mucyate gc d na a pi 
SA_GSP31_isvskaru-228	M, K, D; na V1; [missing] V2	m k d na 
SA_GSP31_isvskaru-229	3 badhyate G(C), D; [missing] V2 4 puruṣaḥ B, D, S ; kiṃ-cit V2	bandh gc d missing v puruṣa d s kaścit 
SA_GSP31_isvskaru-230	rūpaiḥ saptabhir eva tu1 badhnāty ātmānam ātmanā prakṛtiḥ	rūpaiḥ saptabhiḥ eva tu badhnāti ātmānam ātmanā prakṛtiḥ 
SA_GSP31_isvskaru-231	s^ aiva ca puruṣā'rtham prati2 vimocayaty ekarūpeṇa.	s ā eva ca puruṣa artham prati vimocayati eka rūpeṇa 
SA_GSP31_isvskaru-232	1 evaṃ V1, M; eva V2, G	evam m eva 
SA_GSP31_isvskaru-233	2 puruṣasyā 'rthaṃ prati M;	puruṣasya a rtham prati m 
SA_GSP31_isvskaru-234	puruṣasyā 'rthaṃ V2, D	puruṣasya rtham d 
SA_GSP31_isvskaru-235	[This verse is missing in Paramārtha's Chinese version (T)]	this verse is missing in paramārthas chinese version 
SA_GSP31_isvskaru-236	evaṃ tattvā'bhyāsān nā 'smi na me nā 'ham ity a-pariśeṣam	evam tattva abhyāsāt nā smi na me nā ham iti apariśeṣam 
SA_GSP31_isvskaru-237	a-viparyayād vi-śuddhaṃ kevalam utpadyate jñānam.	aviparyayāt viśuddham kevalam utpadyate jñānam 
SA_GSP31_isvskaru-238	tena nivṛtta-prasavām artha-vaśāt sapta-rūpa-vinivṛttām1	tena nivṛtta prasavām artha vaśāt sapta rūpa vinivṛttām 
SA_GSP31_isvskaru-239	prakṛtim paśyati puruṣaḥ prekṣakavad avasthitaḥ su-sthaḥ2.	prakṛtim paśyati puruṣaḥ prekṣaka vat avasthitaḥ 
SA_GSP31_isvskaru-240	1 vinivṛttaḥ V2,	vinivṛttaḥ 
SA_GSP31_isvskaru-241	V1 2 sva-sthaḥ V2,	v svasthaḥ 
SA_GSP31_isvskaru-242	V; svacchaḥ V(var), K	v svacchaḥ k 
SA_GSP31_isvskaru-243	dṛṣṭā may^ ety1 upekṣaka2 eko dṛṣṭā ^ham ity uparatā ^nyā3	dṛṣṭā may ā iti upekṣakaḥ ekaḥ dṛṣṭā ham iti uparatā nyā 
SA_GSP31_isvskaru-244	sati saṃyoge .api tayoḥ prayojanaṃ ṇā 'sti sargasya.	sati saṃyoge api tayoḥ prayojanam sti sargasya 
SA_GSP31_isvskaru-245	1 raṅga-stha ity G(D) 2 upekṣata K	raṅga sthaḥ iti gd 
SA_GSP31_isvskaru-246	3 uparat^ aikā V2(?)	uparat ā ekā 
SA_GSP31_isvskaru-247	; uparamaty anyā G(var),	uparamati anyā gvar 
SA_GSP31_isvskaru-248	J(var),	jvar 
SA_GSP31_isvskaru-249	samyag-jñānā'dhigamād dharmā`dīnām a-kāraṇa-prāptau	samyak jñāna adhigamāt dharma ādīnām akāraṇa prāptau 
SA_GSP31_isvskaru-250	tiṣṭhati saṃskāra-vaśāc cakra-bhramavad1 dhṛta-śarīraḥ.	tiṣṭhati saṃskāra vaśāt cakra bhrama vat dhṛta śarīraḥ 
SA_GSP31_isvskaru-251	1 bhramivad V, K	bhrami vat u k 
SA_GSP31_isvskaru-252	prāpte śarīra-bhede caritā'rthatvāt pradhāna-vinivṛttau	prāpte śarīrabhede caritārtha tvāt pradhāna vinivṛttau 
SA_GSP31_isvskaru-253	aikā'ntikam āty-antikam ubhayaṃ kaivalyam āpnoti.	aikāntikam ātyantikam ubhayam kaivalyam āpnoti 
SA_GSP31_isvskaru-254	puruṣā1'rtha-2jñānam3 idaṃ guhyam parama-rṣiṇā samākhyātam	idam guhyam parama ṛṣiṇā samākhyātam 
SA_GSP31_isvskaru-255	sthity-utpatti-pralayāś4 cintyante5 yatra bhūtānām.	sthiti utpatti pralayāḥ cintyante yatra bhūtānām 
SA_GSP31_isvskaru-256	1 paramā K 2 'rthaṃ V1, D; 'rthā- Y 3 'rtham Y	paramā k rtham d rtha y 
SA_GSP31_isvskaru-257	4 pralayāc K 5 cintyate V1,	pralayāt k cintyate 
SA_GSP31_isvskaru-258	K; cintyante ca Y	cintyante ca y 
SA_GSP31_isvskaru-259	etat pavitram agryam munir AAsuraye .anukampayā pradadau	etat pavitram agryam muniḥ a asuraye anukampayā pradadau 
SA_GSP31_isvskaru-260	AAsurir api Pañca-śikhāya tena1 bahudhā2-kṛtaṃ tantram.	aasuriḥ api pañcaśikhāya tena tantram 
SA_GSP31_isvskaru-261	1 tena ca G, Y, M 2 bahulī M	tena ca g y m 
SA_GSP31_isvskaru-262	[This verse is not commented on by G]	this vese is not commented on by g
SA_GSP31_isvskaru-263	śiṣya1-param-parayā *gatam IIśvara-kṛṣṇena c' aitad āryābhiḥ	gatam iiśvarakṛṣṇena c ā etat āryābhiḥ 
SA_GSP31_isvskaru-264	saṃkṣiptam ārya-matinā samyag vijñāya siddhā'ntam.	saṃkṣiptam ārya matinā samyak vijñāya siddhāntam 
SA_GSP31_isvskaru-265	1 śiṣṭa K [This verse is not commented on by G]	śiṣṭa k this verse is not commented on by g 
SA_GSP31_isvskaru-266	saptatyāṃ kila1 ye .arthās te .arthāḥ kṛtsnasya .Saṣṭi-tantrasya	saptatyām kila ye arthāḥ te arthāḥ kṛtsnasya saṣṭi tantrasya 
SA_GSP31_isvskaru-267	ākhyāyikā2-virahitāḥ para-vāda-vivarjitāś cā 'pi3.	paravāda vivarjitāḥ ca ā 
SA_GSP31_isvskaru-268	1 khalu K 2 vyākhyāyikā V1 3 c' eti M, V	khalu k vyākhyāyikā 
SA_GSP31_isvskaru-269	[This verse is not commented on by G;	this vese is not commented on by g
SA_GSP31_isvskaru-270	Paramārtha (T) remarks that it is not original]	paramārtha t remarks that it is not original 
SA_GSP31_isvskaru-271	tasmāt samāsa-dṛṣṭaṃ śāstram idaṃ nā'rthataś ca parihīṇam	tasmāt samāsa dṛṣṭam śāstram idam na arthataḥ ca parihīṇam 
SA_GSP31_isvskaru-272	tantrasya1 bṛhanmūrter darpaṇa-saṅkrāntam iva bimbam.	tantrasya bṛhat mūrteḥ darpaṇa saṅkrāntam iva bimbam 
SA_GSP31_isvskaru-273	1 . ca M	ca m 
SA_GSP31_isvskaru-274	[This verse appears only in V1 and M,	this verse appears only in u and m 
SA_GSP31_isvskaru-275	after the word samāptam]	after the word samāptam 
SA_GSP31_isvskaru-276	The words of the Sāṃkhya-kārikā	the words of the sāṃkhyakārikā 
SA_GSP31_isvskaru-277	(variant readings are not given) ********************************************************************* a	varant readings are not given a 
SA_GSP31_isvskaru-278	a-karaṇa 9	a karaṇa 
SA_GSP31_isvskaru-279	a-kartṛ 19	a kartṛ 
SA_GSP31_isvskaru-280	a-kāraṇa 67	akāraṇa 
SA_GSP31_isvskaru-281	akṣa 6	akṣa 
SA_GSP31_isvskaru-282	a-guṇa 60	aguṇa 
SA_GSP31_isvskaru-283	agrya 70	agrya 
SA_GSP31_isvskaru-284	aṅkuśa 51	aṅkuśa 
SA_GSP31_isvskaru-285	a-cetana 11, 20	acetana 
SA_GSP31_isvskaru-286	a-jña 57	ajña 
SA_GSP31_isvskaru-287	ati-dūra 7	atidūra 
SA_GSP31_isvskaru-288	atiśaya 2	atiśaya 
SA_GSP31_isvskaru-289	atī'ndriya 6	atīndriya 
SA_GSP31_isvskaru-290	aty-anta 1	atyanta 
SA_GSP31_isvskaru-291	atra 27	atra 
SA_GSP31_isvskaru-292	a-dṛṣṭa 30	adṛṣṭa 
SA_GSP31_isvskaru-293	addhā 62	addhā 
SA_GSP31_isvskaru-294	a-dharma 44	adharma 
SA_GSP31_isvskaru-295	adhastāt 44	adhastāt 
SA_GSP31_isvskaru-296	adhigama 67	adhigama 
SA_GSP31_isvskaru-297	adhivāsita 40	adhivāsita 
SA_GSP31_isvskaru-298	adhiṣṭhāna 17	adhiṣṭhāna 
SA_GSP31_isvskaru-299	adhyayana 51	adhyayana 
SA_GSP31_isvskaru-300	adhyavasāya 5, 23	adhyavasāya 
SA_GSP31_isvskaru-301	an-avasthāna 7	anavasthāna 
SA_GSP31_isvskaru-302	a-nitya 10	anitya 
SA_GSP31_isvskaru-303	anukampā 70	anukampā 
SA_GSP31_isvskaru-304	an-upakārin 60	anupakārin 
SA_GSP31_isvskaru-305	an-upalabdhi 8	anupalabdhi 
SA_GSP31_isvskaru-306	anumāna 4-6	anumāna 
SA_GSP31_isvskaru-307	an-eka 10	aneka 
SA_GSP31_isvskaru-308	anta 1, 40, 54, 56, 71	ad 
SA_GSP31_isvskaru-309	antaḥ-karaṇa 33, 35	antaḥkaraṇa 
SA_GSP31_isvskaru-310	antara 33, 37	antara 
SA_GSP31_isvskaru-311	antika 68	antika 
SA_GSP31_isvskaru-312	andha-tāmisra 48	andhatāmisra 
SA_GSP31_isvskaru-313	andhavat 21	andhavat 
SA_GSP31_isvskaru-314	anya 66	anya 
SA_GSP31_isvskaru-315	anyo.anya 12	anyoanya 
SA_GSP31_isvskaru-316	apaghātaka 1	apaghātaka 
SA_GSP31_isvskaru-317	a-pariśeṣa 64	apariśeṣa 
SA_GSP31_isvskaru-318	apavarga 44	apavarga 
SA_GSP31_isvskaru-319	apā'rtha 1	apārtha 
SA_GSP31_isvskaru-320	apā'rthaka 60	apārthaka 
SA_GSP31_isvskaru-321	api 6, 14, 21-22, 30, 62, 66, 70, 72	api 
SA_GSP31_isvskaru-322	a-prīti 12	aprī iti 
SA_GSP31_isvskaru-323	a-bhāva 1, 8-9, 14	abhāva 
SA_GSP31_isvskaru-324	abhighāta 1	abhighāta 
SA_GSP31_isvskaru-325	abhibhava 7, 12	abhibhava 
SA_GSP31_isvskaru-326	abhimata 50	abhimata 
SA_GSP31_isvskaru-327	abhimāna 24	abhimāna 
SA_GSP31_isvskaru-328	abhihāra 7	abhihāra 
SA_GSP31_isvskaru-329	abhyāsa 64	abhyāsa 
SA_GSP31_isvskaru-330	a-yugapat 18	ayugapad 
SA_GSP31_isvskaru-331	artha 1, 12-13, 17, 21, 31, 36, 42, 56, 58, 60, 63, 65, 69, 72	ro-0 
SA_GSP31_isvskaru-332	arthaka 60	arthaka 
SA_GSP31_isvskaru-333	arthatva 17, 68	artha tva 
SA_GSP31_isvskaru-334	avagāh 35	avagāh 
SA_GSP31_isvskaru-335	avayava 10	avayava 
SA_GSP31_isvskaru-336	avasthāna 7	avasthāna 
SA_GSP31_isvskaru-337	avasthita 65	avasthita 
SA_GSP31_isvskaru-338	a-vikṛti 3	avikṛti 
SA_GSP31_isvskaru-339	a-vighāta 45	avighāta 
SA_GSP31_isvskaru-340	a-viparyaya 64	aviparyaya 
SA_GSP31_isvskaru-341	a-vibhāga 15	avibhāga 
SA_GSP31_isvskaru-342	a-vivekin 11, 14	a vivekin 
SA_GSP31_isvskaru-343	a-viśuddhi 2	aviśuddhi 
SA_GSP31_isvskaru-344	a-viśeṣa 34, 38, 41	aviśeṣa 
SA_GSP31_isvskaru-345	a-vyakta 2, 10, 14, 16, 58	avyakta 
SA_GSP31_isvskaru-346	a-vyāpin 10	a vyāpin 
SA_GSP31_isvskaru-347	a-śakti 46-47, 49	aśakti 
SA_GSP31_isvskaru-348	aṣṭa 51	aṣṭa 
SA_GSP31_isvskaru-349	aṣṭa-dhā 47	aṣṭadhā 
SA_GSP31_isvskaru-350	aṣṭa-vikalpa 53	aṣṭa vikalpa 
SA_GSP31_isvskaru-351	aṣṭa-vidha 48	aṣṭavidha 
SA_GSP31_isvskaru-352	aṣṭādaśa-dhā 48	aṣṭādaśadhā 
SA_GSP31_isvskaru-353	aṣṭāviṃśati 47	aṣṭāviṃśati 
SA_GSP31_isvskaru-354	as 16-17, 39, 61, 64, 66	ro-0 
SA_GSP31_isvskaru-355	a-sakta 40	asakta 
SA_GSP31_isvskaru-356	a-sat 9	asat 
SA_GSP31_isvskaru-357	a-sāmānya 29	asāmānya 
SA_GSP31_isvskaru-358	a-siddha 6	asiddha 
SA_GSP31_isvskaru-359	ah 26	ah 
SA_GSP31_isvskaru-360	ahaṃ-kāra 22, 24, 25	ahaṃkāra 
SA_GSP31_isvskaru-361	aham 61, 64, 66 ā ā 55	aham 
SA_GSP31_isvskaru-362	ākūta 31	ākūta 
SA_GSP31_isvskaru-363	ākhyā 26, 33, 46, 50, 52	ākhyā 
SA_GSP31_isvskaru-364	ākhyāta 5	ākhyāta 
SA_GSP31_isvskaru-365	ākhyāyikā 72	ākhyāyikā 
SA_GSP31_isvskaru-366	āgata 71	āgata 
SA_GSP31_isvskaru-367	āgama 6	āgama 
SA_GSP31_isvskaru-368	ātmaka 12, 27, 50	ātmaka 
SA_GSP31_isvskaru-369	ātmakatva 14	ātmaka tva 
SA_GSP31_isvskaru-370	ātman 59, 63	ātman 
SA_GSP31_isvskaru-371	āty-antika 68	ātyantika 
SA_GSP31_isvskaru-372	ādāna 28	ādāna 
SA_GSP31_isvskaru-373	ādi 3, 8, 14, 17, 25, 28-29, 40-41, 43, 54, 56, 67	ro-0 
SA_GSP31_isvskaru-374	ādhy-ātmaka 50	ādhyātmaka 
SA_GSP31_isvskaru-375	ānanda 28	ānanda 
SA_GSP31_isvskaru-376	ānuśravika 2	ānuśravika 
SA_GSP31_isvskaru-377	āp 68	āp 
SA_GSP31_isvskaru-378	āpta 5	āpta 
SA_GSP31_isvskaru-379	āpta-vacana 4	āpta vacana 
SA_GSP31_isvskaru-380	āptā`gama 6	āpta āgama 
SA_GSP31_isvskaru-381	ābhy-antara 33	ābhyantara 
SA_GSP31_isvskaru-382	ārambhaḥ 56	ārambhaḥ 
SA_GSP31_isvskaru-383	ārya 71	ārya 
SA_GSP31_isvskaru-384	āryā 71	āryā 
SA_GSP31_isvskaru-385	ālocana 28	ālocana 
SA_GSP31_isvskaru-386	āśraya 12, 16, 41, 62	āśraya 
SA_GSP31_isvskaru-387	āśrayiṇ 43	āśrayiṇ 
SA_GSP31_isvskaru-388	āśrita 10	āśrita 
SA_GSP31_isvskaru-389	AAsuri 70	a asuri 
SA_GSP31_isvskaru-390	āharaṇa 32	āharaṇa 
SA_GSP31_isvskaru-391	āhārya 32 i	āhāryaḥ i 
SA_GSP31_isvskaru-392	iti 56, 61, 64, 66	iti 
SA_GSP31_isvskaru-393	idam 19, 23, 42, 69	idam 
SA_GSP31_isvskaru-394	indriya 6, 26-27, 34, 49	ro
SA_GSP31_isvskaru-395	indriya-ghāta 7	indriya ghāta 
SA_GSP31_isvskaru-396	iva 20, 56	iva 
SA_GSP31_isvskaru-397	iṣ 28, 44	iṣ 
SA_GSP31_isvskaru-398	iṣṭa 4, 13 ī	iṣṭa ī 
SA_GSP31_isvskaru-399	īśvara-kṛṣṇa 71 u	īśvara kṛṣṇaḥ u 
SA_GSP31_isvskaru-400	utpatti 69	utpatti 
SA_GSP31_isvskaru-401	utpad 64	utpad 
SA_GSP31_isvskaru-402	utpanna 40	utpanna 
SA_GSP31_isvskaru-403	utsarga 28	utsarga 
SA_GSP31_isvskaru-404	udāsīna 20	udāsīna 
SA_GSP31_isvskaru-405	uddiṣṭa 49	uddiṣṭa 
SA_GSP31_isvskaru-406	upakārin 60	upakārin 
SA_GSP31_isvskaru-407	upabhoga 40	upabhoga 
SA_GSP31_isvskaru-408	uparam 66	uparam 
SA_GSP31_isvskaru-409	uparama 50	uparama 
SA_GSP31_isvskaru-410	upalabdhi 8	upalabdhi 
SA_GSP31_isvskaru-411	upaṣṭambhaka 13	upaṣṭambhaka 
SA_GSP31_isvskaru-412	upastha 26	upastha 
SA_GSP31_isvskaru-413	upādāna 9, 50	upādāna 
SA_GSP31_isvskaru-414	upāya 60	upāya 
SA_GSP31_isvskaru-415	upe 61	upe 
SA_GSP31_isvskaru-416	upekṣaka 66	upekṣaka 
SA_GSP31_isvskaru-417	ubhaya 21, 25, 27, 68 ū	ubhaya 
SA_GSP31_isvskaru-418	ūrdhvam 44, 54	ūrdhvam 
SA_GSP31_isvskaru-419	ūha 51 ṛ	ūha ṛ 
SA_GSP31_isvskaru-420	ṛte 41 e	ṛte e 
SA_GSP31_isvskaru-421	eka 10, 63, 66	eka 
SA_GSP31_isvskaru-422	eka-vidha 53	ekavidha 
SA_GSP31_isvskaru-423	ekādaśa 49	ekādaśa 
SA_GSP31_isvskaru-424	ekādaśaka 24-25	ekādaśaka 
SA_GSP31_isvskaru-425	ekā'nta 1	ekānta 
SA_GSP31_isvskaru-426	etad 23, 29, 36, 38, 46, 56, 70, 71	ro-0 
SA_GSP31_isvskaru-427	eva 13, 18, 24, 31, 37, 63	ad-2 ro-0
SA_GSP31_isvskaru-428	evam 64 ai	evam ai 
SA_GSP31_isvskaru-429	aikā'ntika 68	aikāntika 
SA_GSP31_isvskaru-430	aiśvarya 23, 45 au	aiśvarya au 
SA_GSP31_isvskaru-431	autsukya 58 k	autsukya k 
SA_GSP31_isvskaru-432	kaṛaṇa 29	kaṛaṇa 
SA_GSP31_isvskaru-433	kara 32	kara 
SA_GSP31_isvskaru-434	karaṇa 9, 18, 31-33, 35, 43, 47	ro-0 
SA_GSP31_isvskaru-435	kartṛ 19-20	kartṛ 
SA_GSP31_isvskaru-436	kartṛtva 20	kartṛ tva 
SA_GSP31_isvskaru-437	karm'endriya 26	karmendriya 
SA_GSP31_isvskaru-438	kalala 43	kalala 
SA_GSP31_isvskaru-439	kalpa 36	kalpa 
SA_GSP31_isvskaru-440	kalya 47	kalya 
SA_GSP31_isvskaru-441	kāra 22, 24, 25	kāra 
SA_GSP31_isvskaru-442	kāraṇa 14-16, 67	kāraṇa 
SA_GSP31_isvskaru-443	kāraṇa-bhāva 9	kāraṇa bhāva 
SA_GSP31_isvskaru-444	kārya 8-9, 14-15, 32, 43	kārya 
SA_GSP31_isvskaru-445	kāla 33, 50	kāla 
SA_GSP31_isvskaru-446	kim 31, 61-62	kim 
SA_GSP31_isvskaru-447	kila 72	kila 
SA_GSP31_isvskaru-448	kumāra 61	kumāra 
SA_GSP31_isvskaru-449	kṛ 31	kṛ 
SA_GSP31_isvskaru-450	kṛta 21, 25, 43, 55-56, 70	kṛta 
SA_GSP31_isvskaru-451	kṛtsna 36, 72	kṛtsna 
SA_GSP31_isvskaru-452	kṛṣṇa 71	kṛṣṇa 
SA_GSP31_isvskaru-453	kevala(m) 64	kevalam 
SA_GSP31_isvskaru-454	kaivalya 17, 19, 21, 68	kaivalya 
SA_GSP31_isvskaru-455	kramaśas 30	kramaśas 
SA_GSP31_isvskaru-456	kriyā 10, 58	kriyā 
SA_GSP31_isvskaru-457	kṣaya 2	kṣaya 
SA_GSP31_isvskaru-458	kṣīra 57 g	kṣīra g 
SA_GSP31_isvskaru-459	gaṇa 22, 24	gaṇa 
SA_GSP31_isvskaru-460	gamana 44	gamana 
SA_GSP31_isvskaru-461	guṇa 11-12, 14, 16-17, 27, 36, 46, 60	ro-0 
SA_GSP31_isvskaru-462	guṇa-kartṛtva 20	guṇa kartṛ tva 
SA_GSP31_isvskaru-463	guṇavat 60	guṇavat 
SA_GSP31_isvskaru-464	guṇya 14, 18	guṇya 
SA_GSP31_isvskaru-465	guru 13	guru 
SA_GSP31_isvskaru-466	guhya 69	guhya 
SA_GSP31_isvskaru-467	grahaṇa 9 gh	grahaṇa gh 
SA_GSP31_isvskaru-468	ghāta 7	ghāta 
SA_GSP31_isvskaru-469	ghora 38	ghora 
SA_GSP31_isvskaru-470	ghrāṇa 26 c	ghrāṇa c 
SA_GSP31_isvskaru-471	ca 4, 6-9, 11-13, 15-20, 22, 24, 27-28, 30, 32, 37-38, 43-44, 46-48, 50-51, 53-54, 62-63, 70-72	ro-0 
SA_GSP31_isvskaru-472	cakra 67	cakra 
SA_GSP31_isvskaru-473	cakṣus 26	cakṣuḥ 
SA_GSP31_isvskaru-474	catur 50	catuḥ 
SA_GSP31_isvskaru-475	catuṣṭaya 30	catuṣṭaya 
SA_GSP31_isvskaru-476	car 60	car 
SA_GSP31_isvskaru-477	carita 68	carita 
SA_GSP31_isvskaru-478	cala 13	cala 
SA_GSP31_isvskaru-479	citra 41	citra 
SA_GSP31_isvskaru-480	cid 31, 61, 62	cit 
SA_GSP31_isvskaru-481	cint 69	cint 
SA_GSP31_isvskaru-482	ced 1	ced 
SA_GSP31_isvskaru-483	cetana 11, 20, 55	cetana 
SA_GSP31_isvskaru-484	cetanāvat 20 ch	cetanāvat ch 
SA_GSP31_isvskaru-485	chāyā 41 j	chāyā j 
SA_GSP31_isvskaru-486	ja 39	ja 
SA_GSP31_isvskaru-487	janana 12, 18	janana 
SA_GSP31_isvskaru-488	jarā 55	jarā 
SA_GSP31_isvskaru-489	jijñāsā 1	jijñāsā 
SA_GSP31_isvskaru-490	jña 2, 57	jña 
SA_GSP31_isvskaru-491	jñāna 23, 44, 64, 67, 69 t	ro-0 
SA_GSP31_isvskaru-492	tattva 64	tattva 
SA_GSP31_isvskaru-493	tatra 55	tatra 
SA_GSP31_isvskaru-494	tathā 11, 20-21, 30, 48, 57, 59	ro-0 
SA_GSP31_isvskaru-495	tad 1-2, 5-6, 8, 11, 14, 19-22, 24-25, 29-30, 32, 34-35, 37-39, 45-46, (52), 55, 60, 62-63, 65-66, 70, 72	ro-0 
SA_GSP31_isvskaru-496	tadvat 41, 58	tadvat 
SA_GSP31_isvskaru-497	tantra 10, 70, 72	tantra 
SA_GSP31_isvskaru-498	tan-mātra 24-25, 38	tanmātra 
SA_GSP31_isvskaru-499	tamas 13, 48, 54	tamaḥ 
SA_GSP31_isvskaru-500	tāmasa 23, 25	tāmasa 
SA_GSP31_isvskaru-501	tāmisra 48	tāmisra 
SA_GSP31_isvskaru-502	tu 3, 5, 6, 30, 34, 46, 63	tu 
SA_GSP31_isvskaru-503	tuṣṭi 46-47, 49, 50	tuṣṭi 
SA_GSP31_isvskaru-504	taijasa 25	taijasa 
SA_GSP31_isvskaru-505	tairyag-yona 53	tairyagyona 
SA_GSP31_isvskaru-506	traya 1, 29, 30, 33	traya 
SA_GSP31_isvskaru-507	trayodaśa-vidha 32	trayodaśavidha 
SA_GSP31_isvskaru-508	tri 51	tri 
