segmentnr	original	analyzed
SA_GP10_bhp_09u-568	BhP_09.07.002/2 tayā rasātalaṃ nīto bhujagendraprayuktayā	tayā rasātalam nītaḥ bhujaga indra prayuktayā 
SA_GP10_bhp_09u-569	BhP_09.07.003/1 gandharvān avadhīt tatra vadhyān vai viṣṇuśaktidhṛk	gandharvān avadhīt tatra vadhyān vai viṣṇuśaktidhṛk 
SA_GP10_bhp_09u-570	BhP_09.07.003/2 nāgāl labdhavaraḥ sarpādabhayaṃ smaratāmidam	nāgāt labdha varaḥ sarpāt abhayam smaratām idam 
SA_GP10_bhp_09u-571	BhP_09.07.004/1 trasaddasyuḥ paurukutso yo 'naraṇyasya dehakṛt	trasat dasyuḥ paurukutsaḥ yaḥ na araṇyasya dehakṛt 
SA_GP10_bhp_09u-572	BhP_09.07.004/2 haryaśvastatsutastasmāt prāruṇo 'tha tribandhanaḥ	haryaśvaḥ tad sutaḥ tasmāt tribandhanaḥ 
SA_GP10_bhp_09u-573	BhP_09.07.005/1 tasya satyavrataḥ putrastriśaṅkuriti viśrutaḥ	tasya satyavrataḥ putraḥ triśaṅkuḥ iti viśrutaḥ 
SA_GP10_bhp_09u-574	BhP_09.07.005/2 prāptaścāṇḍālatāṃ śāpādguroḥ kauśikatejasā	prāptaḥ cāṇḍāla tām śāpāt guroḥ kauśika tejasā 
SA_GP10_bhp_09u-575	BhP_09.07.006/1 saśarīro gataḥ svargamadyāpi divi dṛśyate	sa śarīraḥ gataḥ svargam adyā api divi dṛśyate 
SA_GP10_bhp_09u-576	BhP_09.07.006/2 pātito 'vākśirā devaistenaiva stambhito balāt	pātitaḥ vākśirāḥ devaiḥ tena eva stambhitaḥ balāt 
SA_GP10_bhp_09u-577	BhP_09.07.007/1 traiśaṅkavo hariścandro viśvāmitravasiṣṭhayoḥ	traiśaṅkavaḥ hariścandraḥ viśvāmitra vasiṣṭhayoḥ 
SA_GP10_bhp_09u-578	BhP_09.07.007/2 yannimittamabhūdyuddhaṃ pakṣiṇorbahuvārṣikam	yad nimittam abhūt yuddham pakṣiṇoḥ bahu vārṣikam 
SA_GP10_bhp_09u-579	BhP_09.07.008/1 so 'napatyo viṣaṇṇātmā nāradasyopadeśataḥ	saḥ napatyaḥ viṣaṇṇa ātmā nāradasya upadeśataḥ 
SA_GP10_bhp_09u-580	BhP_09.07.008/2 varuṇaṃ śaraṇaṃ yātaḥ putro me jāyatāṃ prabho	varuṇam śaraṇam yātaḥ putraḥ me jāyatām prabho 
SA_GP10_bhp_09u-581	BhP_09.07.009/1 yadi vīro mahārāja tenaiva tvāṃ yaje iti	yadi vīraḥ mahā rāja tena eva tvām yaje iti 
SA_GP10_bhp_09u-582	BhP_09.07.009/2 tatheti varuṇenāsya putro jātastu rohitaḥ	tathā iti varuṇena asya putraḥ jātaḥ tu rohitaḥ 
SA_GP10_bhp_09u-583	BhP_09.07.010/1 jātaḥ suto hyanenāṅga māṃ yajasveti so 'bravīt	jātaḥ sutaḥ hi anena aṅga mām yajasva iti saḥ bravīt 
SA_GP10_bhp_09u-584	BhP_09.07.010/2 yadā paśurnirdaśaḥ syādatha medhyo bhavediti	yadā paśuḥ nirdaśaḥ syāt atha medhyaḥ bhavet iti 
SA_GP10_bhp_09u-585	BhP_09.07.011/1 nirdaśe ca sa āgatya yajasvetyāha so 'bravīt	nirdaśe ca saḥ āgatya yajasva iti āha saḥ bravīt 
SA_GP10_bhp_09u-586	BhP_09.07.011/2 dantāḥ paśoryaj jāyerannatha medhyo bhavediti	dantāḥ paśoḥ yat jāyeran atha medhyaḥ bhavet iti 
SA_GP10_bhp_09u-587	BhP_09.07.012/1 dantā jātā yajasveti sa pratyāhātha so 'bravīt	dantāḥ jātāḥ yajasva iti sa pratyāha atha saḥ bravīt 
SA_GP10_bhp_09u-588	BhP_09.07.012/2 yadā patantyasya dantā atha medhyo bhavediti	yadā patanti asya dantāḥ atha medhyaḥ bhavet iti 
SA_GP10_bhp_09u-589	BhP_09.07.013/1 paśornipatitā dantā yajasvetyāha so 'bravīt	paśoḥ nipatitāḥ dantāḥ yajasva iti āha saḥ bravīt 
SA_GP10_bhp_09u-590	BhP_09.07.013/2 yadā paśoḥ punardantā jāyante 'tha paśuḥ śuciḥ	yadā paśoḥ punardantāḥ jāyante paśuḥ śuciḥ 
SA_GP10_bhp_09u-591	BhP_09.07.014/1 punarjātā yajasveti sa pratyāhātha so 'bravīt	punar jātā yajasva iti sa pratyāha atha saḥ bravīt 
SA_GP10_bhp_09u-592	BhP_09.07.014/2 sānnāhiko yadā rājan rājanyo 'tha paśuḥ śuciḥ	sānnāhikaḥ yadā rājan paśuḥ śuciḥ 
SA_GP10_bhp_09u-593	BhP_09.07.015/1 iti putrānurāgeṇa snehayantritacetasā	iti putra anurāgeṇa sneha yantrita cetasā 
SA_GP10_bhp_09u-594	BhP_09.07.015/2 kālaṃ vañcayatā taṃ tamukto devastamaikṣata	kālam vañcayatā tam tam uktaḥ devaḥ tam aikṣata 
SA_GP10_bhp_09u-595	BhP_09.07.016/1 rohitastadabhijñāya pituḥ karma cikīrṣitam	rohitaḥ tat abhijñāya pituḥ karma cikīrṣitam 
SA_GP10_bhp_09u-596	BhP_09.07.016/2 prāṇaprepsurdhanuṣpāṇiraraṇyaṃ pratyapadyata	prāṇa prepsuḥ dhanuṣpāṇiḥ araṇyam pratyapadyata 
SA_GP10_bhp_09u-597	BhP_09.07.017/1 pitaraṃ varuṇagrastaṃ śrutvā jātamahodaram	pitaram varuṇa grastam śrutvā jāta mahodaram 
SA_GP10_bhp_09u-598	BhP_09.07.017/2 rohito grāmameyāya tamindraḥ pratyaṣedhata	rohitaḥ grāmam eyāya tam indraḥ pratyaṣedhata 
SA_GP10_bhp_09u-599	BhP_09.07.018/1 bhūmeḥ paryaṭanaṃ puṇyaṃ tīrthakṣetraniṣevaṇaiḥ	bhūmeḥ paryaṭanam puṇyam tīrtha kṣetra niṣevaṇaiḥ 
SA_GP10_bhp_09u-600	BhP_09.07.018/2 rohitāyādiśac chakraḥ so 'pyaraṇye 'vasat samām	rohitāya ādiśat śakraḥ saḥ pi araṇye vasat samām 
SA_GP10_bhp_09u-601	BhP_09.07.019/1 evaṃ dvitīye tṛtīye caturthe pañcame tathā	evam dvitīye tṛtīye caturthe pañcame tathā 
SA_GP10_bhp_09u-602	BhP_09.07.019/2 abhyetyābhyetya sthaviro vipro bhūtvāha vṛtrahā	abhyetya abhyetya sthaviraḥ vipraḥ bhūtvā āha vṛtrahā 
SA_GP10_bhp_09u-603	BhP_09.07.020/1 ṣaṣṭhaṃ saṃvatsaraṃ tatra caritvā rohitaḥ purīm	ṣaṣṭham saṃvatsaram tatra caritvā rohitaḥ purīm 
SA_GP10_bhp_09u-604	BhP_09.07.020/2 upavrajannajīgartādakrīṇān madhyamaṃ sutam	upavrajan ajīgartāt akrīṇāt madhyamam sutam 
SA_GP10_bhp_09u-605	BhP_09.07.021/1 śunaḥśephaṃ paśuṃ pitre pradāya samavandata	śunaḥśepham paśum pitre pradāya samavandata 
SA_GP10_bhp_09u-606	BhP_09.07.021/2 tataḥ puruṣamedhena hariścandro mahāyaśāḥ	tatas puruṣa medhena hariścandraḥ mahā yaśāḥ 
SA_GP10_bhp_09u-607	BhP_09.07.022/1 muktodaro 'yajaddevān varuṇādīn mahatkathaḥ	mukta udaraḥ yajat devān varuṇa ādīn mahat kathaḥ 
SA_GP10_bhp_09u-608	BhP_09.07.022/2 viśvāmitro 'bhavat tasmin hotā cādhvaryurātmavān	viśvāmitraḥ bhavat tasmin hotā ca adhvaryuḥ ātmavān 
SA_GP10_bhp_09u-609	BhP_09.07.023/1 jamadagnirabhūdbrahmā vasiṣṭho 'yāsyaḥ sāmagaḥ	jamadagniḥ abhūt brahmā vasiṣṭhaḥ yāsyaḥ sāmagaḥ 
SA_GP10_bhp_09u-610	BhP_09.07.023/2 tasmai tuṣṭo dadāv indraḥ śātakaumbhamayaṃ ratham	tasmai tuṣṭaḥ dadau indraḥ śātakaumbha mayam ratham 
SA_GP10_bhp_09u-611	BhP_09.07.024/1 śunaḥśephasya māhātmyamupariṣṭāt pracakṣyate	śunaḥśephasya māhātmyam upariṣṭāt pracakṣyate 
SA_GP10_bhp_09u-612	BhP_09.07.024/2 satyaṃ sāraṃ dhṛtiṃ dṛṣṭvā sabhāryasya ca bhūpateḥ	satyam sāram dhṛtim dṛṣṭvā sa bhāryasya ca bhūpateḥ 
SA_GP10_bhp_09u-613	BhP_09.07.025/1 viśvāmitro bhṛśaṃ prīto dadāv avihatāṃ gatim	viśvāmitraḥ bhṛśam prītaḥ dadau avihatām gatim 
SA_GP10_bhp_09u-614	BhP_09.07.025/2 manaḥ pṛthivyāṃ tāmadbhistejasāpo 'nilena tat	manaḥ pṛthivyām tām adbhiḥ tejasā apaḥ nilena tat 
SA_GP10_bhp_09u-615	BhP_09.07.026/1 khe vāyuṃ dhārayaṃstac ca bhūtādau taṃ mahātmani	khe vāyum dhārayan tat ca bhūtādau tam mahātmani 
SA_GP10_bhp_09u-616	BhP_09.07.026/2 tasmin jñānakalāṃ dhyātvā tayājñānaṃ vinirdahan	tasmin jñānakalām dhyātvā tayā ajñānam vinirdahan 
SA_GP10_bhp_09u-617	BhP_09.07.027/1 hitvā tāṃ svena bhāvena nirvāṇasukhasaṃvidā	hitvā tām svena bhāvena nirvāṇa sukha saṃvidā 
SA_GP10_bhp_09u-618	BhP_09.07.027/2 anirdeśyāpratarkyeṇa tasthau vidhvastabandhanaḥ	anirdeśya apratarkyeṇa tasthau vidhvasta bandhanaḥ 
SA_GP10_bhp_09u-619	BhP_09.08.001/0 śrīśuka uvāca	śrī śukaḥ uvāca 
SA_GP10_bhp_09u-620	BhP_09.08.001/1 harito rohitasutaścampastasmādvinirmitā	haritaḥ rohita sutaḥ campaḥ tasmāt vinirmitā 
SA_GP10_bhp_09u-621	BhP_09.08.001/2 campāpurī sudevo 'to vijayo yasya cātmajaḥ	campā purī vijayaḥ yasya ca ātmajaḥ 
SA_GP10_bhp_09u-622	BhP_09.08.002/1 bharukastatsutastasmādvṛkastasyāpi bāhukaḥ	bharukaḥ tad sutaḥ tasmāt vṛkaḥ tasya api bāhukaḥ 
SA_GP10_bhp_09u-623	BhP_09.08.002/2 so 'ribhirhṛtabhū rājā sabhāryo vanamāviśat	saḥ rājā sa bhāryaḥ vanam āviśat 
SA_GP10_bhp_09u-624	BhP_09.08.003/1 vṛddhaṃ taṃ pañcatāṃ prāptaṃ mahiṣyanumariṣyatī	vṛddham tam pañcatām prāptam mahiṣī anumariṣyatī 
SA_GP10_bhp_09u-625	BhP_09.08.003/2 aurveṇa jānatātmānaṃ prajāvantaṃ nivāritā	aurveṇa jānatā ātmānam prajāvantam nivāritā 
SA_GP10_bhp_09u-626	BhP_09.08.004/1 ājñāyāsyai sapatnībhirgaro datto 'ndhasā saha	ājñāya asyai sapatnībhiḥ garaḥ dattaḥ ndhasā saha 
SA_GP10_bhp_09u-627	BhP_09.08.004/2 saha tenaiva sañjātaḥ sagarākhyo mahāyaśāḥ	saha tena eva sañjātaḥ sagara ākhyaḥ mahā yaśāḥ 
SA_GP10_bhp_09u-628	BhP_09.08.005/1 sagaraścakravartyāsīt sāgaro yatsutaiḥ kṛtaḥ	sagaraḥ cakravartī āsīt sāgaraḥ yad sutaiḥ kṛtaḥ 
SA_GP10_bhp_09u-629	BhP_09.08.005/2 yastālajaṅghān yavanāñ chakān haihayabarbarān	yaḥ tālajaṅghān yavanām śakān haihaya barbarān 
SA_GP10_bhp_09u-630	BhP_09.08.006/1 nāvadhīdguruvākyena cakre vikṛtaveṣiṇaḥ	na avadhīt guru vākyena cakre vikṛta veṣiṇaḥ 
SA_GP10_bhp_09u-631	BhP_09.08.006/2 muṇḍān chmaśrudharān kāṃścin muktakeśārdhamuṇḍitān	muṇḍān śmaśru dharān kāṃścid muktakeśa ardha muṇḍitān 
SA_GP10_bhp_09u-632	BhP_09.08.007/1 anantarvāsasaḥ kāṃścidabahirvāsaso 'parān	an antarvāsasaḥ kāṃścid abahirvāsasaḥ parān 
SA_GP10_bhp_09u-633	BhP_09.08.007/2 so 'śvamedhairayajata sarvavedasurātmakam	sā u śvamedhaiḥ ayajata sarva veda sura ātmakam 
SA_GP10_bhp_09u-634	BhP_09.08.008/1 aurvopadiṣṭayogena harimātmānamīśvaram	aurva upadiṣṭa yogena harim ātmānam īśvaram 
SA_GP10_bhp_09u-635	BhP_09.08.008/2 tasyotsṛṣṭaṃ paśuṃ yajñe jahārāśvaṃ purandaraḥ	tasya utsṛṣṭam paśum yajñe jahāra aśvam purandaraḥ 
SA_GP10_bhp_09u-636	BhP_09.08.009/1 sumatyāstanayā dṛptāḥ piturādeśakāriṇaḥ	sumatyāḥ tanayāḥ dṛptāḥ pituḥ ādeśa kāriṇaḥ 
SA_GP10_bhp_09u-637	BhP_09.08.009/2 hayamanveṣamāṇāste samantān nyakhanan mahīm	hayam anveṣamāṇāḥ te samantāt nyakhanan mahīm 
SA_GP10_bhp_09u-638	BhP_09.08.010/1 prāgudīcyāṃ diśi hayaṃ dadṛśuḥ kapilāntike	prāc udīcyām diśi hayam dadṛśuḥ kapila antike 
SA_GP10_bhp_09u-639	BhP_09.08.010/2 eṣa vājiharaścaura āste mīlitalocanaḥ	eṣa vāji haraḥ cauraḥ āste mīlita locanaḥ 
SA_GP10_bhp_09u-640	BhP_09.08.011/1 hanyatāṃ hanyatāṃ pāpa iti ṣaṣṭisahasriṇaḥ	hanyatām hanyatām pāpaḥ iti ṣaṣṭi sahasriṇaḥ 
SA_GP10_bhp_09u-641	BhP_09.08.011/2 udāyudhā abhiyayurunmimeṣa tadā muniḥ	udāyudhāḥ abhiyayuḥ unmimeṣa tadā muniḥ 
SA_GP10_bhp_09u-642	BhP_09.08.012/1 svaśarīrāgninā tāvan mahendrahṛtacetasaḥ	sva śarīra agninā tāvat mahā indra hṛta cetasaḥ 
SA_GP10_bhp_09u-643	BhP_09.08.012/2 mahadvyatikramahatā bhasmasādabhavan kṣaṇāt	mahat vyatikrama hatāḥ bhasmasāt abhavan kṣaṇāt 
SA_GP10_bhp_09u-644	BhP_09.08.013/1 na sādhuvādo munikopabharjitā nṛpendraputrā iti sattvadhāmani	na sādhuvādaḥ muni kopa bharjitāḥ nṛpa indra putrāḥ iti sattva dhāmani 
SA_GP10_bhp_09u-645	BhP_09.08.013/2 kathaṃ tamo roṣamayaṃ vibhāvyate jagatpavitrātmani khe rajo bhuvaḥ	katham tamaḥ roṣa mayam vibhāvyate jagat pavitra ātmani khe rajaḥ bhuvaḥ 
SA_GP10_bhp_09u-646	BhP_09.08.014/1 yasyeritā sāṅkhyamayī dṛḍheha naur yayā mumukṣustarate duratyayam	yasya īritā sāṅkhya mayī dṛḍhā iha nauḥ yayā mumukṣuḥ tarate duratyayam 
SA_GP10_bhp_09u-647	BhP_09.08.014/2 bhavārṇavaṃ mṛtyupathaṃ vipaścitaḥ parātmabhūtasya kathaṃ pṛthaṅmatiḥ	bhava arṇavam mṛtyu patham vipaścitaḥ parātma bhūtasya katham pṛthak matiḥ 
SA_GP10_bhp_09u-648	BhP_09.08.015/1 yo 'samañjasa ityuktaḥ sa keśinyā nṛpātmajaḥ	samañjasaḥ iti uktaḥ sa keśinyā nṛpa ātmajaḥ 
SA_GP10_bhp_09u-649	BhP_09.08.015/2 tasya putro 'ṃśumān nāma pitāmahahite rataḥ	tasya putraḥ u ṃśumān nāma pitāmaha hite rataḥ 
SA_GP10_bhp_09u-650	BhP_09.08.016/1 asamañjasa ātmānaṃ darśayannasamañjasam	asamañjase ātmānam darśayan asamañjasam 
SA_GP10_bhp_09u-651	BhP_09.08.016/2 jātismaraḥ purā saṅgādyogī yogādvicālitaḥ	jātismaraḥ purā saṅgāt yogī yogāt vicālitaḥ 
SA_GP10_bhp_09u-652	BhP_09.08.017/1 ācaran garhitaṃ loke jñātīnāṃ karma vipriyam	ācaran garhitam loke jñātīnām karma vipriyam 
SA_GP10_bhp_09u-653	BhP_09.08.017/2 sarayvāṃ krīḍato bālān prāsyadudvejayan janam	sarayvām krīḍataḥ bālān prāsyat udvejayan janam 
SA_GP10_bhp_09u-654	BhP_09.08.018/1 evaṃ vṛttaḥ parityaktaḥ pitrā snehamapohya vai	evam vṛttaḥ parityaktaḥ pitrā sneham apohya vai 
SA_GP10_bhp_09u-655	BhP_09.08.018/2 yogaiśvaryeṇa bālāṃstān darśayitvā tato yayau	yoga aiśvaryeṇa bālān tān darśayitvā tatas yayau 
SA_GP10_bhp_09u-656	BhP_09.08.019/1 ayodhyāvāsinaḥ sarve bālakān punarāgatān	ayodhyā vāsinaḥ sarve bālakān punar āgatān 
SA_GP10_bhp_09u-657	BhP_09.08.019/2 dṛṣṭvā visismire rājan rājā cāpyanvatapyata	dṛṣṭvā visismire rājan rājā ca api anvatapyata 
SA_GP10_bhp_09u-658	BhP_09.08.020/1 aṃśumāṃścodito rājñā turagānveṣaṇe yayau	aṃśumān coditaḥ rājñā turaga anveṣaṇe yayau 
SA_GP10_bhp_09u-659	BhP_09.08.020/2 pitṛvyakhātānupathaṃ bhasmānti dadṛśe hayam	pitṛvya khāta anupatham bhasma anti dadṛśe hayam 
SA_GP10_bhp_09u-660	BhP_09.08.021/1 tatrāsīnaṃ muniṃ vīkṣya kapilākhyamadhokṣajam	tatra āsīnam munim vīkṣya kapila ākhyam adhokṣajam 
SA_GP10_bhp_09u-661	BhP_09.08.021/2 astaut samāhitamanāḥ prāñjaliḥ praṇato mahān	astaut samāhita manāḥ prāñjaliḥ praṇataḥ mahān 
SA_GP10_bhp_09u-662	BhP_09.08.022/0 aṃśumān uvāca	aṃśumān uvāca 
SA_GP10_bhp_09u-663	BhP_09.08.022/1 na paśyati tvāṃ paramātmano 'jano na budhyate 'dyāpi samādhiyuktibhiḥ	na paśyati tvām paramātmanaḥ janaḥ na budhyate samādhi yuktibhiḥ 
SA_GP10_bhp_09u-664	BhP_09.08.022/2 kuto 'pare tasya manaḥśarīradhī visargasṛṣṭā vayamaprakāśāḥ	kutas pare tasya manaḥ śarīra dhī visarga sṛṣṭāḥ vayam aprakāśāḥ 
SA_GP10_bhp_09u-665	BhP_09.08.023/1 ye dehabhājastriguṇapradhānā guṇān vipaśyantyuta vā tamaśca	ye dehabhājaḥ triguṇa pradhānāḥ guṇān vipaśyanti uta vā tamaḥ ca 
SA_GP10_bhp_09u-666	BhP_09.08.023/2 yanmāyayā mohitacetasastvāṃ viduḥ svasaṃsthaṃ na bahiḥprakāśāḥ	yad māyayā mohita cetasaḥ tvām viduḥ sva saṃstham na bahis prakāśāḥ 
SA_GP10_bhp_09u-667	BhP_09.08.024/1 taṃ tvāṃ ahaṃ jñānaghanaṃ svabhāva pradhvastamāyāguṇabhedamohaiḥ	tam tvām aham jñāna ghanam svabhāva pradhvasta māyā guṇa bheda mohaiḥ 
SA_GP10_bhp_09u-668	BhP_09.08.024/2 sanandanādyairmunibhirvibhāvyaṃ kathaṃ vimūḍhaḥ paribhāvayāmi	sanandana ādyaiḥ munibhiḥ vibhāvyam katham vimūḍhaḥ paribhāvayāmi 
SA_GP10_bhp_09u-669	BhP_09.08.025/1 praśānta māyāguṇakarmaliṅgam anāmarūpaṃ sadasadvimuktam	māyā guṇa karma liṅgam a nāma rūpam sat asat vimuktam 
SA_GP10_bhp_09u-670	BhP_09.08.025/2 jñānopadeśāya gṛhītadehaṃ namāmahe tvāṃ puruṣaṃ purāṇam	jñāna upadeśāya gṛhīta deham namāmahe tvām puruṣam purāṇam 
SA_GP10_bhp_09u-671	BhP_09.08.026/1 tvanmāyāracite loke vastubuddhyā gṛhādiṣu	tvad māyā racite loke vastu buddhyā gṛha ādiṣu 
SA_GP10_bhp_09u-672	BhP_09.08.026/2 bhramanti kāmalobherṣyā mohavibhrāntacetasaḥ	bhramanti kāma lobha īrṣyāḥ moha vibhrānta cetasaḥ 
SA_GP10_bhp_09u-673	BhP_09.08.027/1 adya naḥ sarvabhūtātman kāmakarmendriyāśayaḥ	adya naḥ sarva bhūta ātman kāma karma indriya āśayaḥ 
SA_GP10_bhp_09u-674	BhP_09.08.027/2 mohapāśo dṛḍhaśchinno bhagavaṃstava darśanāt	moha pāśaḥ dṛḍhaḥ chinnaḥ bhagavan tava darśanāt 
SA_GP10_bhp_09u-675	BhP_09.08.028/0 śrīśuka uvāca	śrī śukaḥ uvāca 
SA_GP10_bhp_09u-676	BhP_09.08.028/1 itthaṃ gītānubhāvastaṃ bhagavān kapilo muniḥ	ittham gīta anubhāvaḥ tam bhagavān kapilaḥ muniḥ 
SA_GP10_bhp_09u-677	BhP_09.08.028/2 aṃśumantamuvācedamanugrāhya dhiyā nṛpa	aṃśumantam uvāca idam anugrāhya dhiyā nṛpa 
SA_GP10_bhp_09u-678	BhP_09.08.029/0 śrībhagavān uvāca	śrī bhagavān uvāca 
SA_GP10_bhp_09u-679	BhP_09.08.029/1 aśvo 'yaṃ nīyatāṃ vatsa pitāmahapaśustava	aśvaḥ yam nīyatām vatsa pitāmaha paśuḥ tava 
SA_GP10_bhp_09u-680	BhP_09.08.029/2 ime ca pitaro dagdhā gaṅgāmbho 'rhanti netarat	ime ca pitaraḥ dagdhāḥ gaṅgā ambhaḥ rhanti na itarat 
SA_GP10_bhp_09u-681	BhP_09.08.030/1 taṃ parikramya śirasā prasādya hayamānayat	tam parikramya śirasā prasādya hayam ānayat 
SA_GP10_bhp_09u-682	BhP_09.08.030/2 sagarastena paśunā yajñaśeṣaṃ samāpayat	sagaraḥ tena paśunā yajña śeṣam samāpayat 
SA_GP10_bhp_09u-683	BhP_09.08.031/1 rājyamaṃśumate nyasya niḥspṛho muktabandhanaḥ	rājyam aṃśumate nyasya niḥspṛhaḥ mukta bandhanaḥ 
SA_GP10_bhp_09u-684	BhP_09.08.031/2 aurvopadiṣṭamārgeṇa lebhe gatimanuttamām	aurva upadiṣṭa mārgeṇa lebhe gatim anuttamām 
SA_GP10_bhp_09u-685	BhP_09.09.001/0 śrīśuka uvāca	śrī śukaḥ uvāca 
SA_GP10_bhp_09u-686	BhP_09.09.001/1 aṃśumāṃśca tapastepe gaṅgānayanakāmyayā	aṃśumān ca tapaḥ tepe gaṅgā nayana kāmyayā 
SA_GP10_bhp_09u-687	BhP_09.09.001/2 kālaṃ mahāntaṃ nāśaknot tataḥ kālena saṃsthitaḥ	kālam mahāntam na aśaknot tatas kālena saṃsthitaḥ 
SA_GP10_bhp_09u-688	BhP_09.09.002/1 dilīpastatsutastadvadaśaktaḥ kālameyivān	dilīpaḥ tad sutaḥ tadvat aśaktaḥ kālam eyivān 
SA_GP10_bhp_09u-689	BhP_09.09.002/2 bhagīrathastasya sutastepe sa sumahat tapaḥ	bhagīrathaḥ tasya sutaḥ tepe sa su mahat tapaḥ 
SA_GP10_bhp_09u-690	BhP_09.09.003/1 darśayāmāsa taṃ devī prasannā varadāsmi te	darśayāmāsa tam devī prasannā vara dā asmi te 
SA_GP10_bhp_09u-691	BhP_09.09.003/2 ityuktaḥ svamabhiprāyaṃ śaśaṃsāvanato nṛpaḥ	iti uktaḥ svam abhiprāyam śaśaṃsa avanataḥ nṛpaḥ 
SA_GP10_bhp_09u-692	BhP_09.09.004/1 ko 'pi dhārayitā vegaṃ patantyā me mahītale	kaḥ pi dhārayitā vegam patantyāḥ me mahī tale 
SA_GP10_bhp_09u-693	BhP_09.09.004/2 anyathā bhūtalaṃ bhittvā nṛpa yāsye rasātalam	anyathā bhū talam bhittvā nṛpa yāsye rasātalam 
SA_GP10_bhp_09u-694	BhP_09.09.005/1 kiṃ cāhaṃ na bhuvaṃ yāsye narā mayyāmṛjantyagham	kim ca aham na bhuvam yāsye narāḥ mayi āmṛjanti agham 
SA_GP10_bhp_09u-695	BhP_09.09.005/2 mṛjāmi tadaghaṃ kvāhaṃ rājaṃstatra vicintyatām	mṛjāmi tat agham kva aham rājan tatra vicintyatām 
SA_GP10_bhp_09u-696	BhP_09.09.006/0 śrībhagīratha uvāca	śrī bhagīrathaḥ uvāca 
SA_GP10_bhp_09u-697	BhP_09.09.006/1 sādhavo nyāsinaḥ śāntā brahmiṣṭhā lokapāvanāḥ	sādhavaḥ nyāsinaḥ śāntāḥ brahmiṣṭhāḥ loka pāvanāḥ 
SA_GP10_bhp_09u-698	BhP_09.09.006/2 harantyaghaṃ te 'ṅgasaṅgāt teṣv āste hyaghabhiddhariḥ	haranti agham te ṅgasaṅgāt teṣu āste hi agha bhid hariḥ 
SA_GP10_bhp_09u-699	BhP_09.09.007/1 dhārayiṣyati te vegaṃ rudrastv ātmā śarīriṇām	dhārayiṣyati te vegam rudraḥ tu ātmā śarīriṇām 
SA_GP10_bhp_09u-700	BhP_09.09.007/2 yasminnotamidaṃ protaṃ viśvaṃ śāṭīva tantuṣu	yasmin na ūtam idam protam viśvam śāṭī iva tantuṣu 
SA_GP10_bhp_09u-701	BhP_09.09.008/1 ityuktvā sa nṛpo devaṃ tapasātoṣayac chivam	iti uktvā sa nṛpaḥ devam tapasā atoṣayat śivam 
SA_GP10_bhp_09u-702	BhP_09.09.008/2 kālenālpīyasā rājaṃstasyeśaścāśv atuṣyata	kālena alpīyasā rājan tasya īśaḥ ca āśu atuṣyata 
SA_GP10_bhp_09u-703	BhP_09.09.009/1 tatheti rājñābhihitaṃ sarvalokahitaḥ śivaḥ	tathā iti rājñā abhihitam sarva loka hitaḥ śivaḥ 
SA_GP10_bhp_09u-704	BhP_09.09.009/2 dadhārāvahito gaṅgāṃ pādapūtajalāṃ hareḥ	dadhāra avahitaḥ gaṅgām pāda pūta jalām hareḥ 
SA_GP10_bhp_09u-705	BhP_09.09.010/1 bhagīrathaḥ sa rājarṣirninye bhuvanapāvanīm	bhagīrathaḥ sa rājarṣiḥ ninye bhuvana pāvanīm 
SA_GP10_bhp_09u-706	BhP_09.09.010/2 yatra svapit-ṇāṃ dehā bhasmībhūtāḥ sma śerate	yatra sva pitṇām dehāḥ bhasmībhūtāḥ sma śerate 
SA_GP10_bhp_09u-707	BhP_09.09.011/1 rathena vāyuvegena prayāntamanudhāvatī	rathena vāyu vegena prayāntam anudhāvatī 
SA_GP10_bhp_09u-708	BhP_09.09.011/2 deśān punantī nirdagdhān āsiñcat sagarātmajān	deśān punantī nirdagdhān āsiñcat sagara ātmajān 
SA_GP10_bhp_09u-709	BhP_09.09.012/1 yajjalasparśamātreṇa brahmadaṇḍahatā api	yad jala sparśa mātreṇa brahmadaṇḍa hatāḥ api 
SA_GP10_bhp_09u-710	BhP_09.09.012/2 sagarātmajā divaṃ jagmuḥ kevalaṃ dehabhasmabhiḥ	sagara ātmajāḥ divam jagmuḥ kevalam deha bhasmabhiḥ 
SA_GP10_bhp_09u-711	BhP_09.09.013/1 bhasmībhūtāṅgasaṅgena svaryātāḥ sagarātmajāḥ	bhasmībhūta aṅga saṅgena svaryātāḥ sagara ātmajāḥ 
SA_GP10_bhp_09u-712	BhP_09.09.013/2 kiṃ punaḥ śraddhayā devīṃ sevante ye dhṛtavratāḥ	kim punar śraddhayā devīm sevante ye dhṛta vratāḥ 
SA_GP10_bhp_09u-713	BhP_09.09.014/1 na hyetat paramāścaryaṃ svardhunyā yadihoditam	na hi etat parama āścaryam svardhunyā yat iha uditam 
SA_GP10_bhp_09u-714	BhP_09.09.014/2 anantacaraṇāmbhoja prasūtāyā bhavacchidaḥ	ananta caraṇa ambhoja prasūtāyāḥ bhavat chidaḥ 
SA_GP10_bhp_09u-715	BhP_09.09.015/1 sanniveśya mano yasmiñ chraddhayā munayo 'malāḥ	sanniveśya manaḥ yasmin śraddhayā munayaḥ malāḥ 
