segmentnr	original	analyzed
SA_GR14_jivrkadu-210	striya urugendra-bhoga-bhuja-daṇḍa-viṣakta-dhiyo	striyaḥ uru ga indra bhoga bhuja daṇḍa viṣakta dhiyaḥ 
SA_GR14_jivrkadu-211	vayam api te samāḥ sama-dṛśo 'ṅghri-saroja-sudhāḥ //41// (BhP 10.87.23)	vayam api te samāḥ samadṛśaḥ ṅghri saroja sudhāḥ 
SA_GR14_jivrkadu-212	atra pratiyugmāntarasthasyāpi śabdasya dvayena yugma-dvayaṃ pṛthag avamyate /	atra prati yugma antara sthasya api śabdasya dvayena yugma dvayam pṛthak 
SA_GR14_jivrkadu-213	tataś ca tad brahmākhya tat taṃ munaya upāsate tad arayo 'pi yayuḥ smaraṇāt /	tatas ca tat tat munayaḥ upāsate tat arayaḥ pi yayuḥ smaraṇāt 
SA_GR14_jivrkadu-214	striyaḥ śrī-vraja-devyaḥ aṅghri-saroja-sudhās tat-prema-maya=mādhuryāṇi yayuḥ /	striyaḥ śrī vraja devyaḥ aṅghri saroja sudhāḥ tad prema maya mādhuryāṇi yayuḥ 
SA_GR14_jivrkadu-215	vayam api samadṛśas tābhiḥ sama-bhāvāḥ satyaḥ samās tābhiḥ tulyatāṃ prāptāḥ /	vayam api samadṛśaḥ tābhiḥ sama bhāvāḥ satyaḥ samāḥ tābhiḥ tulya tām prāptāḥ 
SA_GR14_jivrkadu-216	vyūhāntareṇa gopyo bhūtvā tavāṅghri-saroja-sudhā yayima ity arthaḥ /	vyūha antareṇa gopyaḥ bhūtvā tava aṅghri saroja sudhāḥ yayima iti arthaḥ 
SA_GR14_jivrkadu-217	atra bṛhad-vāmana-purāṇe tāsāṃ prārthanā pūrvakāṇi vākyāni santi /	atra bṛhadvāmanapurāṇe tāsām prārthanā pūrvakāṇi vākyāni santi 
SA_GR14_jivrkadu-218	strī-śabdasya gopī vācakatvam /	strī śabdasya gopī vācaka tvam 
SA_GR14_jivrkadu-219	tad arayo 'pi yayuḥ smaraṇād ity anenāsurāṇām api mokṣa-dātṛtvena anyatayā prasiddhasya śrī-kṛṣṇasyaivālambanatvena labdhatvāt /	tat arayaḥ pi yayuḥ smaraṇāt iti anena asurāṇām api mokṣa dātṛ tvena anyatayā prasiddhasya śrī kṛṣṇasya eva ālambana tvena labdha tvāt 
SA_GR14_jivrkadu-220	tāsām eva tasmin kevalena rāgeṇa bhajana-prasiddheḥ /	tāsām eva tasmin kevalena rāgeṇa bhajana prasiddheḥ 
SA_GR14_jivrkadu-221	tad etad apy āstām śrī-nārāyaṇāṅga-sthitāyā lakṣmīto 'pi tāsāṃ parama-vailakṣaṇyaṃ	tat etat api āstām śrī nārāyaṇa aṅga sthitāyāḥ tāsām parama vailakṣaṇyam 
SA_GR14_jivrkadu-222	tenaiva tādṛśa-nija-bhakti-hetutvena darśitam /	tena eva tādṛśa nija bhakti hetutvena darśitam 
SA_GR14_jivrkadu-223	yathā tatraiva -	yathā tatra eva 
SA_GR14_jivrkadu-224	(end page 9)	end page 
SA_GR14_jivrkadu-225	nāyaṃ śriyo 'ṅga u nitānta-rateḥ prasādaḥ	na ayam śriyaḥ ṅgaḥ u nitānta rateḥ prasādaḥ 
SA_GR14_jivrkadu-226	svar-yoṣitāṃ nalina-gandha-rucāṃ kuto 'nyāḥ //42// (BhP 10.47.60)	svar yoṣitām nalina gandha rucām kutas nyāḥ bhp 
SA_GR14_jivrkadu-227	ity anena lakṣmyādikā niravaśeṣā eva striyo nāmubhiḥ sālakṣaṇyaṃ prāpnuvantīti vilakṣaṇā /	iti anena lakṣmī ādikāḥ niravaśeṣāḥ eva striyaḥ na amubhiḥ sālakṣaṇyam prāpnuvanti iti vilakṣaṇā 
SA_GR14_jivrkadu-228	tatrāpy udagād ity anena sa prasādas tāsu rāsa-prasaṅge uditavān eva na tu jāta iti svābhāvika-premavatyaḥ /	tatra api udagāt iti anena sa prasādaḥ tāsu rāsa prasaṅge uditavān eva na tu jātaḥ iti svābhāvika premavatyaḥ 
SA_GR14_jivrkadu-229	kevalasya śrī-vṛndāvana-vihāriṇaḥ pūrṇa-bhagavataḥ sarvato vilakṣaṇasya nitya-preyasī-rūpā iti /	kevalasya śrī vṛndāvana vihāriṇaḥ pūrṇa bhagavataḥ sarvatas vilakṣaṇasya nitya preyasī rūpāḥ iti 
SA_GR14_jivrkadu-230	sarvato vilakṣaṇā-lakṣmī-viśeṣatvena prāptāḥ /	sarvatas vilakṣaṇa alakṣmī viśeṣa tvena prāptāḥ 
SA_GR14_jivrkadu-231	tasmāt tābhiḥ saha tasya pūjanam āvaśyakam ity āyātam /	tasmāt tābhiḥ saha tasya pūjanam āvaśyakam iti āyātam 
SA_GR14_jivrkadu-232	tataḥ sthūṇa-nikhanana-nyāyena tad-arthaṃ tāsāṃ svarūpaṃ nirūpyate /	tatas sthūṇa nikhanana nyāyena tad artham tāsām svarūpam nirūpyate 
SA_GR14_jivrkadu-233	tatrādau śrī-bhagavat-sandarbhe	tatra ādau śrī bhagavat sandarbhe 
SA_GR14_jivrkadu-234	[*NOTE: This is the starting point of the Bhagavat-sandarbha. The two following verses are quoted in section 16 and 21.]	note this is the starting point of the bhagavat sandarbha the two following verses are quoted in section 
SA_GR14_jivrkadu-235	brahmeti paramātmeti bhagavān iti śabdyate ity (BhP 1.2.11)	brahma iti paramātmā iti bhagavān iti śabdyate iti bhp 
SA_GR14_jivrkadu-236	ādinā śrī-bhagavantaṃ suṣṭhu nirdhārya tasya śakti-dvayī nirūpitā /	ādinā śrī bhagavantam suṣṭhu nirdhārya tasya śakti dvayī nirūpitā 
SA_GR14_jivrkadu-237	māyākhyā svarūpa-bhūtākhyā ca /	māyā ākhyā svarūpa bhūta ākhyā ca 
SA_GR14_jivrkadu-238	tatra --	tatra 
SA_GR14_jivrkadu-239	ṛte 'rthaṃ yat pratīyeta	ṛte ṛtham yat pratīyeta 
SA_GR14_jivrkadu-240	na pratīyeta cātmani /	na pratīyeta ca ātmani 
SA_GR14_jivrkadu-241	tad vidyād ātmano māyāṃ	tat vidyāt ātmanaḥ māyām 
SA_GR14_jivrkadu-242	yathābhāso yathā tamaḥ // [BhP 2.9.33]	yathā ābhāsaḥ yathā tamaḥ 
SA_GR14_jivrkadu-243	ity anena -	iti anena 
SA_GR14_jivrkadu-244	eṣā māyā bhagavataḥ sṛṣṭi-sthity-anta-kāriṇī /	eṣā māyā bhagavataḥ sṛṣṭi sthiti anta kāriṇī 
SA_GR14_jivrkadu-245	tri-varṇā varṇitāsmābhiḥ kiṃ bhūyaḥ śrotum icchasi // (BhP 11.3.16)	tri varṇā varṇitā asmābhiḥ kim bhūyas śrotum icchasi bhp 
SA_GR14_jivrkadu-246	ity anena māyā-śaktir nirūpitā /	iti anena māyā śaktiḥ nirūpitā 
SA_GR14_jivrkadu-247	tatra tasyā aṃśāś ca darśitāḥ //	tatra tasyāḥ aṃśāḥ ca darśitāḥ 
SA_GR14_jivrkadu-248	atha yan na spṛśanti na vidur mano buddhīndriyā sarvaiḥ ity (BhP 6.16.20) ādinā /	atha yat na spṛśanti na viduḥ manaḥ buddhīndriyā sarvaiḥ iti 
SA_GR14_jivrkadu-249	tvam ādyaḥ puruṣaḥ sākṣād	tvam ādyaḥ puruṣaḥ sākṣāt 
SA_GR14_jivrkadu-250	īśvaraḥ (end page 9)	īśvaraḥ end page 
SA_GR14_jivrkadu-251	prakṛteḥ paraḥ /	prakṛteḥ paraḥ 
SA_GR14_jivrkadu-252	māyāṃ vyudasya cic-chaktyā	māyām vyudasya cicchaktyā 
SA_GR14_jivrkadu-253	kaivalye sthita ātmani // [BhP 1.7.23]	kaivalye sthite ātmani 
SA_GR14_jivrkadu-254	ity anena ca svarūpa-bhūtācintya-śaktir darśitā /	iti anena ca sva rūpa bhūta acintya śaktiḥ darśitā 
SA_GR14_jivrkadu-255	tasyā vṛtti-bhedenāntāyāḥ --	tasyāḥ vṛtti bhedena antāyāḥ 
SA_GR14_jivrkadu-256	śriyā puṣṭyā girā kāntyā kīrtyā tuṣṭyelayor jayā ity ādi kiyanto bhedāś ca darśitā (BhP 10.39.55) /	śriyā puṣṭyā girā kāntyā kīrtyā tuṣṭyā ilayoḥ jayā iti ādi kiyantaḥ bhedāḥ ca darśitāḥ bhp 
SA_GR14_jivrkadu-257	sā ca śakti-dvayī aparā ceti śrī-viṣṇu-purāṇe darśitā --	sā ca śakti dvayī aparā ca iti śrī viṣṇupurāṇe darśitā 
SA_GR14_jivrkadu-258	sarva-bhūteṣu sarvātman	sarva bhūteṣu sarva ātman 
SA_GR14_jivrkadu-259	yā śaktir aparā tava /	yā śaktiḥ aparā tava 
SA_GR14_jivrkadu-260	guṇāśrayā namas tasmai	guṇa āśrayā namaḥ tasmai 
SA_GR14_jivrkadu-261	śāśvatāyai sureśvara //45//	śāśvatāyai sureśvara 
SA_GR14_jivrkadu-262	yātīta-gocarā vācāṃ	yā atīta gocarā vācām 
SA_GR14_jivrkadu-263	manasāṃ cāviśeṣaṇā /	manasām ca a viśeṣaṇā 
SA_GR14_jivrkadu-264	jñāni-jñāna-paricchedyā	jñāni jñāna paricchedyā 
SA_GR14_jivrkadu-265	vande tām īśvarīṃ parām //46// ity anena (ViP 1.19.76-77) //	vande tām īśvarīm parām iti anena vip  /
SA_GR14_jivrkadu-266	tatra prathamā śrī-vaiṣṇavānāṃ jagadvad-upekṣaṇīyā yan-mayī eva khalu tasya jagattā /	tatra prathamā śrīvaiṣṇavānām jagat vat upekṣaṇīyā yad mayī eva khalu tasya jagat tā 
SA_GR14_jivrkadu-267	dvitīyā tu teṣāṃ śrī-bhagavad-upāsyā tadīya-svarūpa-bhūtā yan-mayy eva khalu tasya bhagavattā /	dvitīyā tu teṣām śrī bhagavat upāsyā tadīya svarūpa bhūtā yat mayī eva khalu tasya bhagavat tā 
SA_GR14_jivrkadu-268	tatraikam eva svarūpāṃśitvena śaktimattvena ca virājatīti /	tatra ekam eva svarūpa aṃśi tvena śaktimat tvena ca virājati iti 
SA_GR14_jivrkadu-269	yasya śakteḥ svarūpa-bhūtatvaṃ nirūpitam /	           
SA_GR14_jivrkadu-270	cic-chakti-mattā pradhānena virājamānaṃ bhagavat-saṃjñam āpnotīti tatraiva darśitam eva /	cit śaktimat tā pradhānena virājamānam bhagavat saṃjñam āpnoti iti tatra eva darśitam eva 
SA_GR14_jivrkadu-271	tad evaṃ śaktitva-prādhānyena virājamānāṃ lakṣmī-saṃjñām āpnotīti darśayituṃ prakaraṇam utthāpyate /	tat evam śakti tva prādhānyena virājamānām lakṣmī saṃjñām āpnoti iti darśayitum prakaraṇam utthāpyate 
SA_GR14_jivrkadu-272	[*NOTE: The following passage ending with viśuddhatvam is in BhagS 117.]	note the following passage ending viśuddha tvam is in 
SA_GR14_jivrkadu-273	tatra tāvad ekasyaiv svarūpasya sattvāc cittād ānandāc ca svarūpa-bhūtā śaktir apy ekā tridhā /	tatra tāvat ekasya eva svarūpasya sattvāt cittāt ānandāt ca svarūpa bhūtā śaktiḥ api ekā tridhā 
SA_GR14_jivrkadu-274	tad uktaṃ viṣṇu-purāṇe --	tat uktam viṣṇupurāṇe 
SA_GR14_jivrkadu-275	hlādinī sandhinī saṃvit	hlādinī sandhinī saṃvid 
SA_GR14_jivrkadu-276	tvayy ekā sarva-saṃsthitau /	tvayi ekā sarva saṃsthitau 
SA_GR14_jivrkadu-277	hlāda-tāpa-karī miśrā	hlāda tāpa karī miśrā 
SA_GR14_jivrkadu-278	tvayi no guṇa-varjite //47// iti (ViP 1.12.68)	tvayi no guṇa varjite iti vip 
SA_GR14_jivrkadu-279	vyākhyātaṃ ca svāmibhiḥ /	vyākhyātam ca svāmibhiḥ 
SA_GR14_jivrkadu-280	hlādinī āhlāda-karī (end page 10)	        
SA_GR14_jivrkadu-281	sandhinī santatā saṃvid vidyā-śaktiḥ /	         
SA_GR14_jivrkadu-282	ekā mukhyā avyabhicāriṇī svarūpa-bhūteti yāvat /	ekā mukhyā avyabhicāriṇī svarūpa bhūtā iti yāvat 
SA_GR14_jivrkadu-283	sā sarva-saṃsthitau sarvasya samyak sthitir yasmāt tasmin sarvādhiṣṭhāna-bhūte tvayy eva na tu jīveṣu ca sā guṇamayī trividhā sā tvayi nāsti	sā sarva saṃsthitau sarvasya samyak sthitiḥ yasmāt tasmin sarva adhiṣṭhāna bhūte tvayi eva na tu jīveṣu ca sā guṇa mayī trividhā sā tvayi nā asti 
SA_GR14_jivrkadu-284	tām evāha hlāda-tāpa-karī miśrā iti /	tām eva āha hlāda tāpa karī miśrā iti 
SA_GR14_jivrkadu-285	hlāda-karī manaḥ-prasādotthā sāttvikī /	                
SA_GR14_jivrkadu-286	tāpakarī viṣaya-viyogādiṣu tāpa-karī tāmasī /	tāpa karī viṣaya viyoga ādiṣu tāpa karī tāmasī 
SA_GR14_jivrkadu-287	tad-ubhaya-miśrā viṣaya-janyā rājasī /	tad ubhaya miśrā viṣaya janyā rājasī 
SA_GR14_jivrkadu-288	tatra hetuḥ -- sattvādi-guṇa-varjite /	tatra hetuḥ sattva ādi guṇa varjite 
SA_GR14_jivrkadu-289	tad uktaṃ sarvajña-sūktau -	tat uktam sarvajñasūktau 
SA_GR14_jivrkadu-290	hlādinyā saṃvid-āśliṣṭaḥ	hlādinyā saṃvidā āśliṣṭaḥ 
SA_GR14_jivrkadu-291	sac-cid-ānanda īśvaraḥ /	        
SA_GR14_jivrkadu-292	svāvidyā-saṃvṛto jīvaḥ	sva avidyā saṃvṛtaḥ jīvaḥ 
SA_GR14_jivrkadu-293	saṅkleśa-nikarākaraḥ // 48//	saṅkleśa nikara ākaraḥ 
SA_GR14_jivrkadu-294	iti (Bhāvārtha-dīpikā 1.7.6)	iti bhāvārthadīpikā 
SA_GR14_jivrkadu-295	atra kramād utkarṣeṇa sandhinī-saṃvid-dhlādinyā jñeyāḥ /	atra kramāt utkarṣeṇa sandhinī saṃvid hlādinyāḥ jñeyāḥ 
SA_GR14_jivrkadu-296	tatra ca sati ghaṭānāṃ ghaṭatvam iva sarveṣāṃ satāṃ vastūnāṃ pratīter nimittam iti	tatra ca sati ghaṭānām ghaṭa tvam iva sarveṣām satām vastūnām pratīteḥ nimittam iti 
SA_GR14_jivrkadu-297	kvacit sattā-svarūpatvena āmnāto 'py asau bhagavān sad eva somyedam agra āsīd ity	kvacid sattā svarūpa tvena āmnātaḥ u pi asau bhagavān sat eva somya idam agre āsīt iti 
SA_GR14_jivrkadu-298	atra sad-rūpatvena vyāpadiśyamānā mayā sattāṃ dadhāti dhārayati ca sā sarva-deśa-kāla-dravyādi-prāptikarī sandhinī /	atra sat rūpa tvena mayā sattām dadhāti dhārayati ca sā sarva deśa kāla dravya ādi prāpti karī sandhinī 
SA_GR14_jivrkadu-299	tathā saṃvid-rūpo 'pi yayā saṃvetti saṃvedayati ca sā saṃvit /	tathā saṃvid rūpaḥ u pi yayā saṃvetti saṃvedayati ca sā saṃvid 
SA_GR14_jivrkadu-300	tathā hlāda-rūpo 'pi yayā saṃvid utkaṭa-rūpayā taṃ hlādaṃ saṃvetti saṃvedayati ca sā hlādinīti vivecanīyam /	tathā hlāda rūpā u pi yayā saṃvid utkaṭa rūpayā tam hlādam saṃvetti saṃvedayati ca sā hlādinī iti vivecanīyam 
SA_GR14_jivrkadu-301	tad evaṃ tasyā mūla-śaktes try-ātmakatvena siddhe yena sva-prakāśatā-lakṣaṇena tad-vṛtti-viśeṣeṇa svarūpaṃ svayaṃ svarūpa-śaktir vā viśiṣṭam  #	tat evam tasyāḥ mūlaśakteḥ tri ātmaka tvena siddhe yena sva prakāśa tā lakṣaṇena tad vṛtti viśeṣeṇa sva rūpam svayam sva rūpa śaktiḥ vā viśiṣṭam 
SA_GR14_jivrkadu-302	āvirbhavati tad viśuddha-sattvam /	āvirbhavati tat viśuddha sattvam 
SA_GR14_jivrkadu-303	tac cānya-nirapekṣayas tat-prakāśa iti jñāpana-jñāna-vṛttikatvāt saṃvid eva /	tat ca anya nirapekṣayaḥ tad prakāśaḥ iti jñāpana jñāna vṛttika tvāt saṃvid eva 
SA_GR14_jivrkadu-304	asya māyayā sparśābhāvāt viśuddhatvam /	asya māyayā sparśa abhāvāt viśuddha tvam 
SA_GR14_jivrkadu-305	[*NOTE: This entire section beginning with hlādinī sandhinī saṃvit is found in Bhagavat-sandarbha, section 117.]	note this entire section beginning with hlādinī sandhinī saṃvid is found in bhagavat sandarbha section 
SA_GR14_jivrkadu-306	tad uktaṃ śrī-viṣṇu-purāṇe (end page 12) -	tat uktam śrī viṣṇupurāṇe end page 
SA_GR14_jivrkadu-307	sattvādayo na santīśe	sattva ādayaḥ na santi īśe 
SA_GR14_jivrkadu-308	yatra ca prākṛtā guṇāḥ /	yatra ca prākṛtāḥ guṇāḥ 
SA_GR14_jivrkadu-309	sa śuddhaḥ sarva-śuddhebhyaḥ	sa śuddhaḥ sarva śuddhebhyaḥ 
SA_GR14_jivrkadu-310	pumān ādyaḥ prasīdatu //	pumān ādyaḥ prasīdatu 
SA_GR14_jivrkadu-311	49// iti / [ViP 1.9.44]	iti vip 
SA_GR14_jivrkadu-312	śrī-daśame ca viśuddha-sattvaṃ tava dhāma śāntam ity ādi (BhP 10.27.4)	śrī daśame ca viśuddha sattvam tava dhāma śāntam iti ādi bhp 
SA_GR14_jivrkadu-313	harir hi nirguṇaḥ sākṣāt	hariḥ hi nirguṇaḥ sākṣāt 
SA_GR14_jivrkadu-314	puruṣaḥ prakṛteḥ paraḥ /	puruṣaḥ prakṛteḥ paraḥ 
SA_GR14_jivrkadu-315	sa sarva-dṛg upadraṣṭā	sa sarva dṛś upadraṣṭā 
SA_GR14_jivrkadu-316	taṃ bhajan nirguṇo bhavet // iti [BhP 10.88.5]	tam bhajan nirguṇaḥ bhavet iti bhp 
SA_GR14_jivrkadu-317	ekādaśe ca sattvaṃ rajas tama iti guṇā jīvasya naiva me iti [BhP 11.25.12] /	ekādaśe ca sattvam rajaḥ tamaḥ iti guṇāḥ jīvasya na eva me iti bhp 
SA_GR14_jivrkadu-318	gītopaniṣatsu ca -	gītā upaniṣatsu ca 
SA_GR14_jivrkadu-319	ye caiva sāttvikā bhāvā rājasās tāmasāś ca ye /	ye ca eva sāttvikāḥ bhāvāḥ rājasāḥ tāmasāḥ ca ye 
SA_GR14_jivrkadu-320	matta eveti tān viddhi na tv ahaṃ teṣu te mayi //	mattaḥ evā iti tān viddhi na tu aham teṣu te mayi 
SA_GR14_jivrkadu-321	tribhir guṇa-mayair bhāvair ebhiḥ sarvam idaṃ jagat /	tribhiḥ guṇa mayaiḥ bhāvaiḥ ebhiḥ sarvam idam jagat 
SA_GR14_jivrkadu-322	mohitaṃ nābhijānāti mām ebhyaḥ param avyayam // iti [Gītā 7.12-3]	mohitam na abhijānāti mām ebhyaḥ param avyayam iti gītā 
SA_GR14_jivrkadu-323	tatra cedam eva viśuddha-sattvaṃ sandhiny-aṃśa-pradhānaṃ ced ādhāra-śaktiḥ /	tatra ca idam eva viśuddha sattvam sandhinī aṃśa pradhānam ced ādhāra śaktiḥ 
SA_GR14_jivrkadu-324	saṃvid-aṃśa-pradhānam ātma-vidyā /	saṃvid aṃśa pradhānam ātma vidyā 
SA_GR14_jivrkadu-325	hlādinī-sārāṃśa-pradhānaṃ guhya-vidyā /	            
SA_GR14_jivrkadu-326	yugapat śakti-traya-pradhānaṃ mūrtiḥ /	yugapad śakti traya pradhānam mūrtiḥ 
SA_GR14_jivrkadu-327	atrādhāra-śaktyā bhagavad-dhāma prakāśate /	atra ādhāra śaktyā bhagavat dhāma prakāśate 
SA_GR14_jivrkadu-328	tad uktaṃ - yat sātvatāḥ puruṣa-rūpam uśanti sattvaṃ loko yata [BhP 12.8.40]	tat uktam yat sātvatāḥ puruṣa rūpam uśanti sattvam lokaḥ yata 
SA_GR14_jivrkadu-329	[*NOTE: This appears to be evidence that 8 is the original source of the material,	note this appears to be evidence that is the original source of the material 
SA_GR14_jivrkadu-330	not 117. To be followed.]	not to be followed 
SA_GR14_jivrkadu-331	iti /	iti 
SA_GR14_jivrkadu-332	tathā jñāna-tat-pravaraka-lakṣaṇa-vṛtti-dvayakayātma-vidyayā tad-vṛtti-rūpam upāsakāśrayaṃ jñānaṃ prakāśate /	tathā jñāna tad pravaraka lakṣaṇa vṛtti dvayakayā ātma vidyayā tad vṛtti rūpam upāsaka āśrayam jñānam prakāśate 
SA_GR14_jivrkadu-333	evaṃ bhakti-tat-pravartaka-lakṣaṇa-vṛtti-dvayakayā guhya-vidyayā tad-vṛtti-rūpā prītyātmikā bhaktiḥ prakāśate /	evam bhakti tad pravartaka lakṣaṇa vṛtti dvayakayā guhyavidyayā tad vṛtti rūpā prīti ātmikā bhaktiḥ prakāśate 
SA_GR14_jivrkadu-334	ete eva viṣṇu-purāṇe lakṣmī-stave spaṣṭīkṛte - (end page 12)	ete eva viṣṇupurāṇe lakṣmīstave spaṣṭīkṛte 
SA_GR14_jivrkadu-335	yajña-vidyā mahā-vidyā	yajña vidyā mahā vidyā 
SA_GR14_jivrkadu-336	guhya-vidyā ca śobhate /	guhya vidyā ca śobhate 
SA_GR14_jivrkadu-337	ātma-vidyā ca devi tvaṃ	ātma vidyā ca devi tvam 
SA_GR14_jivrkadu-338	vimukti-phala-dāyinī // [ViP 1.9.118] iti /	vimukti phala dāyinī vip iti 
SA_GR14_jivrkadu-339	yajña-vidyā karma /	yajña vidyā karma 
SA_GR14_jivrkadu-340	mahā-vidyā aṣṭāṅga-yogaḥ /	          
SA_GR14_jivrkadu-341	guhya-vidyā bhaktiḥ /	      
SA_GR14_jivrkadu-342	ātma-vidyā jñānam /	ātma vidyā jñānam 
SA_GR14_jivrkadu-343	tat-tat-sarvāśrayatvāt tvam eva tat-tad-rūpā vividhānāṃ muktīnām anyeṣāṃ ca vividhānāṃ phalānāṃ dātrī bhavasīty arthaḥ /k	tat tat sarva āśraya tvāt tvam eva tad tad rūpā vividhānām muktīnām anyeṣām ca vividhānām phalānām dātrī bhavasi iti arthaḥ kaḥ 
SA_GR14_jivrkadu-344	[*NOTE: k. This section can be found in RKAD 12-13.] śrutiś ca parāsya śaktir vividhaiva śrūyate svābhākiī jñāna-bala-kriyā ceti /	note k this section can be found in rkad  śrutiḥ ca parā asya śaktiḥ vividhā eva śrūyate svābhākiī jñāna bala kriyā ca iti 
SA_GR14_jivrkadu-345	athaivambhūtānanta-vṛttikā yā svarūpa-śaktiḥ sā tv iha bhagavad-vāmāṃśa-vartino mūrtimato lakṣmīr evety āha anapāyinī bhagavatī śrīḥ sākṣād  #	atha evambhūta ananta vṛttikā yā svarūpa śaktiḥ sā tu iha bhagavat vāma aṃśa vartinaḥ mūrtimataḥ lakṣmīḥ eva iti āha anapāyinī bhagavatī śrīḥ sākṣāt 
SA_GR14_jivrkadu-346	ātmano hareḥ /	ātmanaḥ hareḥ 
SA_GR14_jivrkadu-347	[BhP 12.11.20] iti /	bhp iti 
SA_GR14_jivrkadu-348	ṭīkā ca - anapāyinī hareḥ śaktiḥ /	ṭīkā ca anapāyinī hareḥ śaktiḥ 
SA_GR14_jivrkadu-349	tatra hetuḥ sākṣād ātmanaḥ sva-svarūpasya cid-rūpatvāt tasyās tad-abhedād ity arthaḥ ity eṣā /	tatra hetuḥ sākṣāt ātmanaḥ sva svarūpasya cit rūpa tvāt tasyāḥ tad abhedāt iti arthaḥ iti eṣā 
SA_GR14_jivrkadu-350	atra sākṣāt-śabdena māyā paraity abhimukhe ca vilajjamānā iti [BhP 2.7.47] vimohitā vikatthante mamāham iti durdhiyaḥ /	atra sākṣāt śabdena māyā paraiti abhimukhe ca vilajjamānāḥ iti bhp  vimohitāḥ vikatthante mama aham iti 
SA_GR14_jivrkadu-351	[BhP 2.5.13] ity uktvā māyā neti dhvanitam /	iti uktvā māyā na iti dhvanitam 
SA_GR14_jivrkadu-352	atra anapāyitvaṃ yathā hayaśīrṣa-pañcarātre -	atra anapāyi tvam yathā hayaśīrṣapañcarātre 
SA_GR14_jivrkadu-353	paramātmā harir devaḥ tac-chaktiḥ śrīr ihoditā /	paramātmā hariḥ devaḥ tad śaktiḥ śrīḥ iha uditā 
SA_GR14_jivrkadu-354	śrīr devī prakṛtiḥ proktā keśavaḥ puruṣaḥ smṛtaḥ /	śrīḥ devī prakṛtiḥ proktā keśavaḥ puruṣaḥ smṛtaḥ 
SA_GR14_jivrkadu-355	na viṣṇunā vinā devī na hariḥ padmajāṃ vinā //51// iti /	na viṣṇunā vinā devī na hariḥ padmajām vinā iti 
SA_GR14_jivrkadu-356	viṣṇu-purāṇe (ViP 1.9.143) -	viṣṇupurāṇe vip 
SA_GR14_jivrkadu-357	nityaiva sā jagan-mātā viṣṇuḥ śrīr anapāyinī /	nityā eva sā jaganmātā viṣṇuḥ śrīḥ anapāyinī 
SA_GR14_jivrkadu-358	yathā sarva-gato viṣṇus tathā śrīs tat-sahāyinī //52//	yathā sarva gataḥ viṣṇuḥ tathā śrīḥ tad sahāyinī 
SA_GR14_jivrkadu-359	[*NOTE: This section quoted from Bhagavat-sandarbha 118.]	note this section quoted from bhagavatsandarbha 
SA_GR14_jivrkadu-360	(end page 13)	end page 
SA_GR14_jivrkadu-361	devatve deva-dehā sā mānuṣatve ca mānuṣī /	deva tve deva dehā sā mānuṣa tve ca mānuṣī 
SA_GR14_jivrkadu-362	harer dehānurūpāṃ vai karoty eṣātmanas tanum //53// iti ca /	hareḥ deha anurūpām vai karoti eṣā ātmanaḥ tanum iti ca 
SA_GR14_jivrkadu-363	brahma-saṃhitāyāṃ (5.8)	brahmasaṃhitāyām 
SA_GR14_jivrkadu-364	niyatiḥ sā ramā devi tat-priyā tad-vaśaṃ tadā iti /	niyatiḥ sā ramā devi tad priyā tad vaśam tadā iti 
SA_GR14_jivrkadu-365	niyamyate svayaṃ bhagavaty eva niyatābhavatīti svarūpa-bhūtā śaktiḥ /	niyamyate svayam bhagavati eva niyatā bhavati iti svarūpa bhūtā śaktiḥ 
SA_GR14_jivrkadu-366	devī dyotamānā prakāśa-rūpety arthaḥ /	devī dyotamānā prakāśa rūpā iti arthaḥ 
SA_GR14_jivrkadu-367	cid-rūpam iti skānde -	cit rūpam iti skānde 
SA_GR14_jivrkadu-368	aparaṃ tv akṣaraṃ yā sā prakṛtir jaḍa-rūpikā /	aparam tu akṣaram yā sā prakṛtiḥ jaḍa rūpikā 
SA_GR14_jivrkadu-369	śrīḥ parā prakṛtiḥ proktā cetanā viṣṇu-saṃśrayā //54//	śrīḥ parā prakṛtiḥ proktā cetanā viṣṇu saṃśrayā 
SA_GR14_jivrkadu-370	tataś ca bhagavān kṛṣṇa-saṃjña eva iti nirdhārite na viṣṇunā /	tatas ca bhagavān kṛṣṇa saṃjñaḥ eva iti nirdhārite na viṣṇunā 
SA_GR14_jivrkadu-371	vinā devītyādi devatve deva-dehā sā ity ādi tadīya-svarūpa-bhūtā īśa-vāmāṃśa-vartinī lakṣmī kim ākhyā /	vinā devī ityādi deva tve deva dehā sā iti ādi tadīya svarūpa bhūtā īśa vāma aṃśa vartinī lakṣmī kim ākhyā 
SA_GR14_jivrkadu-372	iti nirdhāryā /	iti nirdhāryā 
SA_GR14_jivrkadu-373	tatra dvayor api pūryoḥ śrī-mahiṣyākhyā jñeyā /	tatra dvayoḥ api pūryoḥ śrīmahiṣī ākhyā jñeyā 
SA_GR14_jivrkadu-374	tadīya-svarūpa-śaktitvaṃ skānda-parbhāsa-khaṇḍe śiva-gaurī-saṃvāde gopyādity-māhātmye dṛṣṭaṃ yathā --	tadīya svarūpa śakti tvam skānda parbhāsa khaṇḍe śiva gaurī saṃvāde gopyāditya māhātmye dṛṣṭam yathā 
