segmentnr	original	analyzed
SA_GSP34_ghers_pu-239	<1.57/1> pūrakam recakam kṛtvā /	pūrakam recakam kṛtvā 
SA_GSP34_ghers_pu-240	vegena na tu cālayet /	vegena na tu cālayet 
SA_GSP34_ghers_pu-241	<1.57/2> evam abhyāsa+ +yogena /	evam abhyāsa yogena 
SA_GSP34_ghers_pu-242	kapha+ +doṣam nivārayet //1.57/	kapha doṣam nivārayet 
SA_GSP34_ghers_pu-243	<1.58/1> nāsābhyām jalam ākṛṣya /	nāsābhyām jalam ākṛṣya 
SA_GSP34_ghers_pu-244	punaḥ vaktreṇa recayet /	punar vaktreṇa recayet 
SA_GSP34_ghers_pu-245	<1.58/2> pāyam pāyam prakurvan cet /	pāyam pāyam prakurvan ced 
SA_GSP34_ghers_pu-246	śleṣma+ +doṣam nivārayet //1.58/	śleṣma doṣam nivārayet 
SA_GSP34_ghers_pu-247	<1.59/1> śīt+ +kṛtya pītvā vaktreṇa /	śīt kṛtya pītvā vaktreṇa 
SA_GSP34_ghers_pu-248	nāsā+ +nalaiḥ virecayet /	nāsā nalaiḥ virecayet 
SA_GSP34_ghers_pu-249	<1.59/2> evam abhyāsa+ +yogena /	evam abhyāsa yogena 
SA_GSP34_ghers_pu-250	kāma+ +deva+ +samaḥ bhavet //1.59/	kāma deva samaḥ bhavet 
SA_GSP34_ghers_pu-251	<1.60/1> na jāyate vārddhakam ca /	na jāyate vārddhakam ca 
SA_GSP34_ghers_pu-252	jvaraḥ na eva prajāyate /	jvaraḥ na eva prajāyate 
SA_GSP34_ghers_pu-253	<1.60/2> bhavet sva+ +chanda+ +dehaḥ ca /	bhavet sva chanda dehaḥ ca 
SA_GSP34_ghers_pu-254	kapha+ +doṣam nivārayet //1.60/	kapha doṣam nivārayet 
SA_GSP34_ghers_pu-255	<1.61/0> [[iti śrī+ +gheraṇḍa+ +saṃhitāyām gheraṇḍa+ +caṇḍa+ +saṃvāde ghaṭa+ +stha+ +yoge ṣaṭ+ +karma+ +sādhanam nāma prathama+ +upadeśaḥ //1//	iti śrī gheraṇḍa saṃhitāyām gheraṇḍa caṇḍa saṃvāde ghaṭa stha yoge ṣaṭkarma sādhanam nāma prathama upadeśaḥ 
SA_GSP34_ghers_pu-256	<2.1/1> gheraṇḍaḥ uvāca:	gheraṇḍaḥ uvāca 
SA_GSP34_ghers_pu-257	<2.1/11> āsanāni samastāni /	āsanāni samastāni 
SA_GSP34_ghers_pu-258	yāvantaḥ jīva+ +jantavaḥ /	yāvantaḥ jīva jantavaḥ 
SA_GSP34_ghers_pu-259	<2.1/2> catuḥ+ +aśīti lakṣāṇi /	catuḥ aśīti lakṣāṇi 
SA_GSP34_ghers_pu-260	śivena kathitam purā //2.1/	śivena kathitam purā 
SA_GSP34_ghers_pu-261	<2.2/1> teṣām madhye viśiṣṭāni /	teṣām madhye viśiṣṭāni 
SA_GSP34_ghers_pu-262	ṣaṭ+ +daśa+ +ūnam śatam kṛtam /	ṣaṭ daśa ūnam śatam kṛtam 
SA_GSP34_ghers_pu-263	<2.2/2> teṣām madhye martya+ +loke /	teṣām madhye martya loke 
SA_GSP34_ghers_pu-264	dvā+ +triṃśat āsanam śubham //2.2/	dvā triṃśat āsanam śubham 
SA_GSP34_ghers_pu-265	<2.3/1> siddham padmam tathā bhadram /	siddham padmam tathā bhadram 
SA_GSP34_ghers_pu-266	muktam vajram ca svastikam /	muktam vajram ca svastikam 
SA_GSP34_ghers_pu-267	<2.3/2> siṃham ca go+ +mukham vīram /	siṃham ca go mukham vīram 
SA_GSP34_ghers_pu-268	dhanuḥ+ +āsanam eva ca //2.3/	dhanuḥ āsanam eva ca 
SA_GSP34_ghers_pu-269	<2.4/1> mṛtam guptam tathā mātsyam /	mṛtam guptam tathā mātsyam 
SA_GSP34_ghers_pu-270	matsya+ +indra+ +āsanam eva ca /	matsya indra āsanam eva ca 
SA_GSP34_ghers_pu-271	<2.4/2> go+ +rakṣam paścima+ +uttānam /	go rakṣam paścima uttānam 
SA_GSP34_ghers_pu-272	ut+ +kaṭam sam+ +kaṭam tathā //2.4/	ud kaṭam sam kaṭam tathā 
SA_GSP34_ghers_pu-273	<2.5/1> mayūram kukkuṭam kūrmam /	mayūram kukkuṭam kūrmam 
SA_GSP34_ghers_pu-274	tathā uttāna+ +kūrmakam /	tathā uttāna kūrmakam 
SA_GSP34_ghers_pu-275	<2.5/2> uttāna+ +maṇḍukam vṛkṣam /	uttāna maṇḍukam vṛkṣam 
SA_GSP34_ghers_pu-276	maṇḍūkam garuḍam vṛṣam //2.5/	maṇḍūkam garuḍam vṛṣam 
SA_GSP34_ghers_pu-277	<2.6/1> śalabham makaram ca uṣṭram /	śalabham makaram ca uṣṭram 
SA_GSP34_ghers_pu-278	bhujam+ +gam ca yoga+ +āsanam /	bhujam gam ca yoga āsanam 
SA_GSP34_ghers_pu-279	<2.6/2> dvā+ +triṃśat āsanāni eva /	dvā triṃśat āsanāni eva 
SA_GSP34_ghers_pu-280	martya+ +loke ca siddhi+ +dā //2.6/	martya loke ca siddhi dā 
SA_GSP34_ghers_pu-281	<2.7/1> yoni+ +sthānakam aṅghri+ +mūla+ +ghaṭitam saṃpīḍya gulpha+ +itaram /	yoni sthānakam aṅghri mūla ghaṭitam saṃpīḍya gulpha itaram 
SA_GSP34_ghers_pu-282	<2.7/11> meḍhra+ +upari atha saṃnidhāya cibukam kṛtvā hṛdi sthāpitam /	meḍhra upari atha saṃnidhāya cibukam kṛtvā hṛdi sthāpitam 
SA_GSP34_ghers_pu-283	<2.7/2> sthāṇuḥ saṃyamita+ +indriyaḥ a+ +cala+ +dṛśā paśyan bhruvoḥ antare /	sthāṇuḥ saṃyamita indriyaḥ a cala dṛśā paśyan bhruvoḥ antare 
SA_GSP34_ghers_pu-284	<2.7/3> etat mokṣa+ +kapāṭa+ +bhedana+ +karam siddha+ +āsanam procyate //2.7/	etat mokṣa kapāṭa bhedana karam siddha āsanam procyate 
SA_GSP34_ghers_pu-285	<2.8/1> vāmoḥ ūpari dakṣiṇam hi caraṇam saṃsthāpya vāmam tathā /	vāmoḥ ūpari dakṣiṇam hi caraṇam saṃsthāpya vāmam tathā 
SA_GSP34_ghers_pu-286	<2.8/11> dakṣoḥ ūpari paścimena vidhinā kṛtvā karābhyām dṛḍham /	dakṣoḥ ūpari paścimena vidhinā kṛtvā karābhyām dṛḍham 
SA_GSP34_ghers_pu-287	<2.8/2> aṅguṣṭhau hṛdaye nidhāya cibukam nāsā+ +agram ālokayet /	aṅguṣṭhau hṛdaye nidhāya cibukam nāsā agram ālokayet 
SA_GSP34_ghers_pu-288	<2.8/3> etat vyādhi+ +vikāra+ +nāśana+ +karam padma+ +āsanam procyate //2.8/	etat vyādhi vikāra nāśana karam padma āsanam procyate 
SA_GSP34_ghers_pu-289	<2.9/1> gulphau ca vṛṣaṇasya adhaḥ /	gulphau ca vṛṣaṇasya adhaḥ 
SA_GSP34_ghers_pu-290	vyutkrameṇa samāhitau@ /	vyutkrameṇa samāhitau 
SA_GSP34_ghers_pu-291	<2.9/2> pāda+ +aṅguṣṭhau karābhyām ca /	pāda aṅguṣṭhau karābhyām ca 
SA_GSP34_ghers_pu-292	dhṛtvā ca pṛṣṭha+ +deśataḥ //2.9/	dhṛtvā ca pṛṣṭha deśataḥ 
SA_GSP34_ghers_pu-293	<2.10/1> jālam+ +dharam samāsādya /	jālam dharam samāsādya 
SA_GSP34_ghers_pu-294	nāsā+ +agram avalokayet /	nāsā agram avalokayet 
SA_GSP34_ghers_pu-295	<2.10/2> bhadra+ +āsanam bhavet etat /	bhadra āsanam bhavet etat 
SA_GSP34_ghers_pu-296	sarva+ +vyādhi+ +vināśakam //2.10/	sarva vyādhi vināśakam 
SA_GSP34_ghers_pu-297	<2.11/1> pāyu+ +mūle vāma+ +gulpham /	pāyu mūle vāma gulpham 
SA_GSP34_ghers_pu-298	dakṣa+ +gulpham tathā upari /	dakṣa gulpham tathā upari 
SA_GSP34_ghers_pu-299	<2.11/2> śiraḥ+ +grīva+ +āsame kāye@ /	śiraḥ grīva āsame kāye 
SA_GSP34_ghers_pu-300	mukta+ +āsanam tu siddhi+ +dam //2.11/	mukta āsanam tu siddhi dam 
SA_GSP34_ghers_pu-301	<2.12/1> jaṅghayoḥ vajravat kṛtvā /	jaṅghayoḥ vajravat kṛtvā 
SA_GSP34_ghers_pu-302	guda+ +pārśve padau ubhau /	guda pārśve padau ubhau 
SA_GSP34_ghers_pu-303	<2.12/2> vajra+ +āsanam bhavet etat /	vajra āsanam bhavet etat 
SA_GSP34_ghers_pu-304	yoginām siddhi+ +dāyakam //2.12/	yoginām siddhi dāyakam 
SA_GSP34_ghers_pu-305	<2.13/1> jānu+ +urvoḥ antare kṛtvā /	jānu urvoḥ antare kṛtvā 
SA_GSP34_ghers_pu-306	yogī pāda+ +tale ubhe /	yogī pāda tale ubhe 
SA_GSP34_ghers_pu-307	<2.13/2> ṛju+ +kāyaḥ samāsīnaḥ /	ṛju kāyaḥ samāsīnaḥ 
SA_GSP34_ghers_pu-308	svastikam tat pracakṣate //2.13/	svastikam tat pracakṣate 
SA_GSP34_ghers_pu-309	<2.14/1> gulphau ca vṛṣaṇasya adhaḥ /	gulphau ca vṛṣaṇasya adhaḥ 
SA_GSP34_ghers_pu-310	vyutkrameṇa ūrdhvatām gatau /	vyutkrameṇa ūrdhva tām gatau 
SA_GSP34_ghers_pu-311	<2.14/2> citi+ +mūlau bhūmi+ +saṃsthau /	citi mūlau bhūmi saṃsthau 
SA_GSP34_ghers_pu-312	karau ca jānunā upari //2.14/	karau ca jānunā upari 
SA_GSP34_ghers_pu-313	<2.15/1> vyātta+ +vaktraḥ jalam+ +dhreṇa /	vyātta vaktraḥ jalam dhreṇa 
SA_GSP34_ghers_pu-314	nāsā+ +agram avalokayet /	nāsā agram avalokayet 
SA_GSP34_ghers_pu-315	<2.15/2> siṃha+ +āsanam bhavet etat /	siṃha āsanam bhavet etat 
SA_GSP34_ghers_pu-316	sarva+ +vyādhi+ +vināśakam //2.15/	sarva vyādhi vināśakam 
SA_GSP34_ghers_pu-317	<2.16/1> pādau bhūmau ca saṃsthāpya /	pādau bhūmau ca saṃsthāpya 
SA_GSP34_ghers_pu-318	pṛṣṭha+ +pārśve niveśayet /	pṛṣṭha pārśve niveśayet 
SA_GSP34_ghers_pu-319	<2.16/2> sthira+ +kāyam samāsādya /	sthira kāyam samāsādya 
SA_GSP34_ghers_pu-320	go+ +mukham go+ +mukha+ +ākṛti //2.16/	go mukham go mukha ākṛti 
SA_GSP34_ghers_pu-321	<2.17/1> eka+ +pādam atha ekasmin /	eka pādam atha ekasmin 
SA_GSP34_ghers_pu-322	vinyaset ūru+ +saṃsthitam /	vinyaset ūru saṃsthitam 
SA_GSP34_ghers_pu-323	<2.17/2> itarasmin tathā paścāt /	itarasmin tathā paścāt 
SA_GSP34_ghers_pu-324	vīra+ +āsanam iti īritam //2.17/	vīra āsanam iti īritam 
SA_GSP34_ghers_pu-325	<2.18/1> prasārya pādau bhuvi daṇḍa+ +rūpau /	prasārya pādau bhuvi daṇḍa rūpau 
SA_GSP34_ghers_pu-326	<2.18/11> karau ca pṛṣṭham dhṛta+ +pāda+ +yugmam /	karau ca pṛṣṭham dhṛta pāda yugmam 
SA_GSP34_ghers_pu-327	<2.18/2> kṛtvā dhanuḥ+ +tulya+ +vivartita+ +aṅgam /	kṛtvā dhanuḥ tulya vivartita aṅgam 
SA_GSP34_ghers_pu-328	<2.18/3> nigadyate vai dhanuḥ+ +āsanam tat //2.18/	nigadyate vai dhanuḥ āsanam tat 
SA_GSP34_ghers_pu-329	<2.19/1> uttānam śavavat bhūmau /	uttānam śavavat bhūmau 
SA_GSP34_ghers_pu-330	śayānam tu śava+ +āsanam /	śayānam tu śava āsanam 
SA_GSP34_ghers_pu-331	<2.19/2> śava+ +āsanam śrama+ +haram /	śava āsanam śrama haram 
SA_GSP34_ghers_pu-332	citta+ +viśrānti+ +kāraṇam //2.19/	citta viśrānti kāraṇam 
SA_GSP34_ghers_pu-333	<2.20/1> jānu+ +ūrvoḥ antare pādau /	jānu ūrvoḥ antare pādau 
SA_GSP34_ghers_pu-334	kṛtvā pādau ca gopayet /	kṛtvā pādau ca gopayet 
SA_GSP34_ghers_pu-335	<2.20/2> pādaupari ca saṃsthāpya /	pāda upari ca saṃsthāpya 
SA_GSP34_ghers_pu-336	gudam gupta+ +āsanam viduḥ //2.20/	gudam gupta āsanam viduḥ 
SA_GSP34_ghers_pu-337	<2.21/1> mukta+ +padma+ +āsanam kṛtvā /	mukta padma āsanam kṛtvā 
SA_GSP34_ghers_pu-338	uttāna+ +śayanam caret /	uttāna śayanam caret 
SA_GSP34_ghers_pu-339	<2.21/2> kūrparābhyām śiraḥ veṣṭya /	kūrparābhyām śiraḥ veṣṭya 
SA_GSP34_ghers_pu-340	matsya+ +āsanam tu roga+ +hā //2.21/	matsya āsanam tu roga hā 
SA_GSP34_ghers_pu-341	<2.22/1> udare paścimam@ tānam /	udare paścimam tānam 
SA_GSP34_ghers_pu-342	kṛtvā tiṣṭhati yatnataḥ /	kṛtvā tiṣṭhati yatnataḥ 
SA_GSP34_ghers_pu-343	<2.22/2> namra+ +aṅgam vāma+ +padam hi /	namra aṅgam vāma padam hi 
SA_GSP34_ghers_pu-344	dakṣa+ +jānu+ +ūpari nyaset //2.22/	dakṣa jānu ūpari nyaset 
SA_GSP34_ghers_pu-345	<2.23/1> tatra yāmyam kūrparam ca /	tatra yāmyam kūrparam ca 
SA_GSP34_ghers_pu-346	yāmya+ +kare ca vaktrakam /	yāmya kare ca vaktrakam 
SA_GSP34_ghers_pu-347	<2.23/2> bhruvoḥ madhye gatā dṛṣṭiḥ /	bhruvoḥ madhye gatā dṛṣṭiḥ 
SA_GSP34_ghers_pu-348	pīṭham matsya+ +indram ucyate //2.23/	pīṭham matsyaḥ indram ucyate 
SA_GSP34_ghers_pu-349	<2.24/1> jānu+ +ūrvoḥ antare pādau /	jānu ūrvoḥ antare pādau 
SA_GSP34_ghers_pu-350	uttānau vyakta+ +saṃsthitau /	uttānau vyakta saṃsthitau 
SA_GSP34_ghers_pu-351	<2.24/2> gulphau ca ācchādya hastābhyām /	gulphau ca ācchādya hastābhyām 
SA_GSP34_ghers_pu-352	uttānābhyam prayatnataḥ //2.24/	uttānābhyam prayatnataḥ 
SA_GSP34_ghers_pu-353	<2.25/1> kaṇṭha+ +saṃkocanam kṛtvā /	kaṇṭha saṃkocanam kṛtvā 
SA_GSP34_ghers_pu-354	nāsa+ +agram avalokayet /	nāsa agram avalokayet 
SA_GSP34_ghers_pu-355	<2.25/2> go+ +rakṣa+ +āsanam iti āhuḥ /	go rakṣaḥ āsanam iti āhuḥ 
SA_GSP34_ghers_pu-356	yoginām siddhi+ +kāraṇam //2.25/	yoginām siddhi kāraṇam 
SA_GSP34_ghers_pu-357	<2.26/1> prasārya pādau bhuvi daṇḍa+ +rūpau /	prasārya pādau bhuvi daṇḍa rūpau 
SA_GSP34_ghers_pu-358	<2.26/2> saṃnyasta+ +bhālam citi+ +yugma+ +madhye /	saṃnyasta bhālam citi yugma madhye 
SA_GSP34_ghers_pu-359	<2.26/3> yatnena pādau ca dhṛtau karābhyām /	yatnena pādau ca dhṛtau karābhyām 
SA_GSP34_ghers_pu-360	<2.26/4> yoga+ +indra+ +pīṭham paścima+ +tānam āhuḥ //2.26/	yoga indra pīṭham paścima tānam āhuḥ 
SA_GSP34_ghers_pu-361	<2.27/1> aṅguṣṭhābhyām avaṣṭabhya /	aṅguṣṭhābhyām avaṣṭabhya 
SA_GSP34_ghers_pu-362	dharām gulphau ca khe gatau /	dharām gulphau ca khe gatau 
SA_GSP34_ghers_pu-363	<2.27/2> tatra upari gudam nyaset /	tatra upari gudam nyaset 
SA_GSP34_ghers_pu-364	vijñeyam utkaṭa+ +āsanam //2.27/	vijñeyam utkaṭa āsanam 
SA_GSP34_ghers_pu-365	<2.28/1> vāma+ +pāda+ +citeḥ mūlam /	vāma pāda citeḥ mūlam 
SA_GSP34_ghers_pu-366	saṃnyasya dharaṇī+ +tale /	saṃnyasya dharaṇī tale 
SA_GSP34_ghers_pu-367	<2.28/2> pāda+ +daṇḍena yāmyena /	pāda daṇḍena yāmyena 
SA_GSP34_ghers_pu-368	veṣṭayet vāma+ +pādakam /	veṣṭayet vāma pādakam 
SA_GSP34_ghers_pu-369	<2.28/3> jānu+ +yugme kara+ +yugmam /	jānu yugme kara yugmam 
SA_GSP34_ghers_pu-370	etat saṃkaṭam āsanam //2.28/	etat saṃkaṭam āsanam 
SA_GSP34_ghers_pu-371	<2.29/1> dharām avaṣṭabhya kara+ +dvayābhyām /	dharām avaṣṭabhya kara dvayābhyām 
SA_GSP34_ghers_pu-372	<2.29/2> tat kūrpare sthāpita+ +nābhi+ +pārśvam /	tat kūrpare sthāpita nābhi pārśvam 
SA_GSP34_ghers_pu-373	<2.29/3> ucca+ +āsane daṇḍavat utthitaḥ khe /	ucca āsane daṇḍavat utthitaḥ khe 
SA_GSP34_ghers_pu-374	<2.29/4> mayūram etat pravadanti pīṭham //2.29/	mayūram etat pravadanti pīṭham 
SA_GSP34_ghers_pu-375	<2.30/1> bahu+ +kat+ +aśana+ +bhuktam bhasma kuryāt a+ +śeṣam /	bahu kat aśana bhuktam bhasma kuryāt a śeṣam 
SA_GSP34_ghers_pu-376	<2.30/2> janayati jaṭhara+ +agnim jārayet kāla+ +kūṭam /	janayati jaṭhara agnim jārayet kāla kūṭam 
SA_GSP34_ghers_pu-377	<2.30/3> harati sa+ +kala+ +rogān āśu gulma+ +jvara+ +ādīn /	harati sa kala rogān āśu gulma jvara ādīn 
SA_GSP34_ghers_pu-378	<2.30/4> bhavati vigata+ +doṣam hi āsanam śrī+ +mayūram //2.30/	bhavati vigata doṣam hi āsanam śrī mayūram 
SA_GSP34_ghers_pu-379	<2.31/1> padma+ +āsanam samāsādya /	padma āsanam samāsādya 
SA_GSP34_ghers_pu-380	jānu+ +ūrvoḥ antare karau /	jānu ūrvoḥ antare karau 
SA_GSP34_ghers_pu-381	<2.31/2> kūrparābhyām samāsīnaḥ /	kūrparābhyām samāsīnaḥ 
SA_GSP34_ghers_pu-382	mañca+ +sthaḥ kukkuṭa+ +āsanam //2.31/	mañca sthaḥ kukkuṭa āsanam 
SA_GSP34_ghers_pu-383	<2.32/1> gulphau ca vṛṣaṇasya adhaḥ /	gulphau ca vṛṣaṇasya adhaḥ 
SA_GSP34_ghers_pu-384	vyutkrameṇa samāhitau /	vyutkrameṇa samāhitau 
SA_GSP34_ghers_pu-385	<2.32/2> ṛju+ +kāya+ +śiraḥ+ +grīvam /	ṛju kāya śiraḥ grīvam 
SA_GSP34_ghers_pu-386	kūrma+ +āsanam iti īritam //2.32/	kūrma āsanam iti īritam 
SA_GSP34_ghers_pu-387	<2.33/1> kukkuṭa+ +āsana+ +bandha+ +stham /	kukkuṭa āsana bandha stham 
SA_GSP34_ghers_pu-388	karābhyām dhṛta+ +kandharam /	karābhyām dhṛta kandharam 
SA_GSP34_ghers_pu-389	<2.33/2> kha+ +ga+ +kūrmavat uttānam /	kha ga kūrma vat uttānam 
SA_GSP34_ghers_pu-390	etat uttāna+ +kūrmakam //2.33/	etat uttāna kūrmakam 
SA_GSP34_ghers_pu-391	<2.34/1> pāda+ +talau pṛṣṭha+ +deśe /	pāda talau pṛṣṭha deśe 
SA_GSP34_ghers_pu-392	aṅguṣṭhau dvau ca saṃspṛśet /	aṅguṣṭhau dvau ca saṃspṛśet 
SA_GSP34_ghers_pu-393	<2.34/2> jānu+ +yugmam puraskṛtya /	jānu yugmam puraskṛtya 
SA_GSP34_ghers_pu-394	sādhayet maṇḍuka+ +āsanam //2.34/	sādhayet maṇḍuka āsanam 
SA_GSP34_ghers_pu-395	<2.35/1> maṇḍūka+ +āsana+ +bandha+ +stham /	maṇḍūka āsana bandha stham 
SA_GSP34_ghers_pu-396	kūrparābhyām dhṛtam śiraḥ /	kūrparābhyām dhṛtam śiraḥ 
SA_GSP34_ghers_pu-397	<2.35/2> etat bhekavat uttānam /	etat bhekavat uttānam 
SA_GSP34_ghers_pu-398	etat uttāna+ +maṇḍukam //2.35/	etat uttāna maṇḍukam 
SA_GSP34_ghers_pu-399	<2.36/1> vāma+ +ūru+ +mūla+ +deśe ca /	vāma ūru mūla deśe ca 
SA_GSP34_ghers_pu-400	yāmyam pādam nidhāya tu /	yāmyam pādam nidhāya tu 
SA_GSP34_ghers_pu-401	<2.36/2> tiṣṭhati vṛkṣavat bhūmau /	tiṣṭhati vṛkṣavat bhūmau 
SA_GSP34_ghers_pu-402	vṛkṣa+ +āsanam idam viduḥ //2.36/	vṛkṣa āsanam idam viduḥ 
SA_GSP34_ghers_pu-403	<2.37/1> jaṅgha+ +urubhyām dharām pīḍya /	jaṅgha urubhyām dharām pīḍya 
SA_GSP34_ghers_pu-404	sthira+ +kāyaḥ dvi+ +jānunā /	sthira kāyaḥ dvi jānunā 
SA_GSP34_ghers_pu-405	<2.37/2> jānu+ +ūpari kara+ +yugmam /	jānu ūpari kara yugmam 
SA_GSP34_ghers_pu-406	garuḍa+ +āsanam ucyate //2.37/	garuḍaḥ āsanam ucyate 
SA_GSP34_ghers_pu-407	<2.38/1> yāmya+ +gulphe pāyu+ +mūlam /	yāmya gulphe pāyu mūlam 
SA_GSP34_ghers_pu-408	vāma+ +bhāge pada+ +itaram /	vāma bhāge pada itaram 
SA_GSP34_ghers_pu-409	<2.38/2> viparītam spṛśet bhūmim /	viparītam spṛśet bhūmim 
SA_GSP34_ghers_pu-410	vṛṣa+ +āsanam idam bhavet //2.38/	vṛṣa āsanam idam bhavet 
SA_GSP34_ghers_pu-411	<2.39/1> adhyāsya śete pada+ +yugma+ +vakṣe /	adhyāsya śete pada yugma vakṣe 
SA_GSP34_ghers_pu-412	<2.39/2> bhūmim avaṣṭabhya kara+ +dvayābhyām /	bhūmim avaṣṭabhya kara dvayābhyām 
SA_GSP34_ghers_pu-413	<2.39/3> pādau ca śūnye ca vitasti ca ūrdhvam /	pādau ca śūnye ca vitasti ca ūrdhvam 
SA_GSP34_ghers_pu-414	<2.39/4> vadanti pīṭham śalabham muni+ +indrāḥ //2.39/	vadanti pīṭham śalabham muni indrāḥ 
SA_GSP34_ghers_pu-415	<2.40/1> adhyāsya śete hṛdayam nidhāya /	adhyāsya śete hṛdayam nidhāya 
SA_GSP34_ghers_pu-416	<2.40/2> bhūmau ca pādau pravisāryamāṇau /	bhūmau ca pādau pravisāryamāṇau 
SA_GSP34_ghers_pu-417	<2.40/3> śiraḥ ca dhṛtvā kara+ +daṇḍa+ +yugme /	śiraḥ ca dhṛtvā kara daṇḍa yugme 
SA_GSP34_ghers_pu-418	<2.40/4> deha+ +agni+ +kāram makara+ +āsanam tat //2.40/	deha agni kāram makara āsanam tat 
SA_GSP34_ghers_pu-419	<2.41/1> adhyāsya śete pada+ +yugmam astam@ /	adhyāsya śete pada yugmam astam 
SA_GSP34_ghers_pu-420	<2.41/11> pṛṣṭhe nidhāya api dhṛtam karābhyām /	pṛṣṭhe nidhāya api dhṛtam karābhyām 
SA_GSP34_ghers_pu-421	<2.41/2> ākuñcya samyak ghi udara+ +āsya+ +gaṇḍam@ /	ākuñcya samyak ghi udara āsya gaṇḍam 
SA_GSP34_ghers_pu-422	<2.41/3> uṣṭram ca pīṭham yatayaḥ vadanti //2.41/	uṣṭram ca pīṭham yatayaḥ vadanti 
SA_GSP34_ghers_pu-423	<2.42/1> aṅguṣṭha+ +nābhi+ +pari+ +antam /	aṅguṣṭha nābhi pari antam 
SA_GSP34_ghers_pu-424	adhaḥ bhūmau ca vinyaset /	adhas bhūmau ca vinyaset 
SA_GSP34_ghers_pu-425	<2.42/2> kara+ +talābhyām dharām dhṛtvā /	kara talābhyām dharām dhṛtvā 
SA_GSP34_ghers_pu-426	ūrdhvam śīrṣam phaṇī iva hi //2.42/	ūrdhvam śīrṣam phaṇī iva hi 
SA_GSP34_ghers_pu-427	<2.43/1> deha+ +agniḥ vardhate nityam /	deha agniḥ vardhate nityam 
SA_GSP34_ghers_pu-428	sarva+ +roga+ +vināśanam /	sarva roga vināśanam 
SA_GSP34_ghers_pu-429	<2.43/2> jāgarti bhuja+ +gī devī /	jāgarti bhuja gī devī 
SA_GSP34_ghers_pu-430	sādhanāt bhujam+ +ga+ +āsanam //2.43/	sādhanāt bhujam ga āsanam 
SA_GSP34_ghers_pu-431	<2.44/1> uttānau caraṇau kṛtvā /	uttānau caraṇau kṛtvā 
SA_GSP34_ghers_pu-432	saṃsthāpya jānunā upari /	saṃsthāpya jānunā upari 
SA_GSP34_ghers_pu-433	<2.44/2> āsana upari saṃsthāpya /	āsana upari saṃsthāpya 
SA_GSP34_ghers_pu-434	uttānam kara+ +yugmakam //2.44/	uttānam kara yugmakam 
SA_GSP34_ghers_pu-435	<2.45/1> pūrakaiḥ vāyum ākṛṣya /	pūrakaiḥ vāyum ākṛṣya 
SA_GSP34_ghers_pu-436	nāsa+ +agram avalokayet /	nāsa agram avalokayet 
SA_GSP34_ghers_pu-437	<2.45/2> yoga+ +āsanam bhavet etat /	yoga āsanam bhavet etat 
SA_GSP34_ghers_pu-438	yoginām yoga+ +sādhane //2.45/	yoginām yoga sādhane 
SA_GSP34_ghers_pu-439	<2.46/0> [[iti śrī+ +gheraṇḍa+ +saṃhitāyām gheraṇḍa+ +caṇḍa+ +saṃvāde ghata+ +stha+ +yoge āsana+ +prayogaḥ nāma dvitīya+ +upadeśaḥ //2// ]]	iti śrī gheraṇḍa saṃhitāyām gheraṇḍa caṇḍa saṃvāde ghata stha yoge āsana prayogaḥ nāma dvitīya upadeśaḥ 
SA_GSP34_ghers_pu-440	<3.1/1> gheraṇḍaḥ uvāca:	gheraṇḍaḥ uvāca 
SA_GSP34_ghers_pu-441	mahā+ +mudrā nabhaḥ+ +mudrā /	mahā mudrā nabhaḥ mudrā 
SA_GSP34_ghers_pu-442	uḍḍīyānam jalam+ +dharam /	uḍḍīyānam jalam dharam 
SA_GSP34_ghers_pu-443	<3.1/2> mūla+ +bandham mahā+ +bandham /	mūla bandham mahā bandham 
SA_GSP34_ghers_pu-444	mahā+ +vedhaś ca khe+ +carī //3.1/	mahā vedhaḥ ca khe carī 
SA_GSP34_ghers_pu-445	<3.2/1> viparīta+ +karaṇī yoniḥ /	viparīta karaṇī yoniḥ 
SA_GSP34_ghers_pu-446	vajrolī śakti+ +cālanī /	vajrolī śakti cālanī 
SA_GSP34_ghers_pu-447	<3.2/2> taḍāgī māṇḍukī mudrā /	     
SA_GSP34_ghers_pu-448	śāṃbhavī pañca+ +dhāraṇā //3.2/	śāṃbhavī pañca dhāraṇā 
SA_GSP34_ghers_pu-449	<3.3/1> aśvinī pāśinī kākī /	aśvinī pāśinī kākī 
SA_GSP34_ghers_pu-450	mātaṅgī ca bhujam+ +ginī /	mātaṅgī ca bhujam ginī 
SA_GSP34_ghers_pu-451	<3.3/2> pañca+ +viṃśati+ +mudrāḥ ca /	pañca viṃśati mudrāḥ ca 
SA_GSP34_ghers_pu-452	siddhi+ +dā iha yoginām //3.3/	siddhi dā iha yoginām 
SA_GSP34_ghers_pu-453	<3.4/1> mudrāṇām paṭalam devi /	mudrāṇām paṭalam devi 
SA_GSP34_ghers_pu-454	kathitam tava saṃnidhau /	kathitam tava saṃnidhau 
SA_GSP34_ghers_pu-455	<3.4/2> yena vijñāta+ +mātreṇa /	yena vijñāta mātreṇa 
SA_GSP34_ghers_pu-456	sarva+ +siddhiḥ prajāyate //3.4/	sarva siddhiḥ prajāyate 
SA_GSP34_ghers_pu-457	<3.5/1> gopanīyam prayatnena /	gopanīyam prayatnena 
